	G1-11	G1-110	G1-115	G1-116	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-157	G1-158	G1-159	G1-161	G1-162	G1-177	G1-178	G1-19	G1-193	G2-194	G2-41	G2-410	G2-411	G2-412	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-42	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49
G1-136	0.07340068174322076	0.05267489425178265	0.13162831739239123	0.046738271698994825	0.07982799046855196	0.15563193053229374	0.2520799751338808	0.1154892784401845	0.2562945451214056	0.1239389578511808	0.0	0.10224781759675922	0.023990232219323438	0.06455692254586008	0.056367879663827655	0.11436115035722526	0.06549146325690192	0.09481118979806666	0.09264656293157193	0.1622534616163426	0.10602768012998902	0.0528691970245154	0.05508842089009586	0.06042241304946187	0.058537751497951575	0.11205669612238353	0.07849933125069572	0.09377013811862593	0.0650371060525946	0.12628231756787872	0.08026575582858378	0.10517806524453097	0.11876807596798049	0.07046059561829837	0.040758446886088213	0.06123159454663606	0.11543885687113216	0.07557991201904837	0.12500464320584817	0.08790748757014596	0.03461372154462374	0.10271121987427873	0.07659977627442277	0.12625203756045394	0.10856396785039668	0.17635609865767152	0.07206994805973749	0.12533051195688996	0.059948557253695835	0.1410559001851369	0.12214416901600707	0.11631263160005795	0.11550462480013442	0.13065158721436312
G1-138	0.14946412945085327	0.14099303694221624	0.2257709081185411	0.1405851998237467	0.1227092534900495	0.16576770352700687	0.1659013271440502	0.035114733178772936	0.16992733277032784	0.14094323171533224	0.10224781759675922	0.0	0.09847142898031043	0.16028822763708758	0.12609022397672165	0.2056586611631622	0.15728995440729338	0.11896186595682037	0.12222714675407235	0.25803059938504197	0.2017615064550843	0.11993475528781145	0.12534982462029914	0.15690121231584694	0.15199982304242143	0.2004141156700355	0.16926832004463666	0.18322737322054214	0.12050497943132235	0.21948112917641205	0.16892848820557718	0.1898437467767648	0.2150034553867549	0.16729487865657494	0.12025402562227976	0.1569635635924993	0.20944096452591576	0.1635282160456827	0.21933971767144683	0.17848179012419085	0.11378402267129727	0.19118914245773636	0.168301651320986	0.2211198991455316	0.20343432230709965	0.27058210444521413	0.16412069634135457	0.2205634435911649	0.15497514711695287	0.23398851592219133	0.21759192997348234	0.21088907550446417	0.2055619554530789	0.16937028110703262
G1-14	0.09399782320603545	0.0576404206928887	0.14371936329241763	0.052583926434205716	0.06940752618495152	0.1750647700823876	0.26051071756043026	0.0982102971285197	0.2646957747081175	0.11603685883254664	0.023990232219323438	0.09847142898031043	0.0	0.07857665057190283	0.043479775350549525	0.12358355815242698	0.07531478907407943	0.0817387436055	0.07989897992847368	0.17646509981796518	0.11963661827463717	0.02948124437261094	0.044402505314749575	0.0747598309515063	0.06987493647858775	0.11866743928457857	0.08706163205379866	0.10102068519775519	0.041189409687810236	0.1373431755204858	0.07802761816864158	0.10047046044932097	0.13145436324396406	0.08319274367603885	0.03022551549362984	0.07485183466320805	0.1273160763454686	0.08754760105689548	0.13721482949099972	0.09698767053741	0.026689022512446096	0.12209240911133837	0.09657301853015805	0.13894827355906597	0.12127123920611856	0.18907056667577563	0.0819958100714506	0.13841351974133972	0.07285025975439713	0.15264879533467404	0.13571978761917616	0.1289351330905658	0.12352990163464234	0.15077693427088926
G1-15	0.07725605584794105	0.07120018090924893	0.11525334406730378	0.06868861008841638	0.1368852277952417	0.1333798129127023	0.25771358859105403	0.1747297576631043	0.26186053596655345	0.10819630449446604	0.06455692254586008	0.16028822763708758	0.07857665057190283	0.0	0.11222827032895871	0.10399717068698505	0.07881500490928309	0.1507829321690295	0.1488469771738582	0.13622140675196118	0.09856706468145983	0.10729430954234408	0.1117287343855169	0.07380520205915804	0.07357986008491225	0.10665945869231448	0.08792327484214583	0.09608910483037293	0.11930906524896395	0.10957742812986704	0.06077065242347815	0.08548076595375588	0.07434251327806021	0.04236034108876226	0.09009851140356914	0.07540452026250123	0.10348697563080839	0.07875699595977292	0.10824785845071108	0.0760692108328255	0.07120047159120838	0.09179936791891864	0.07925672310789954	0.10834568310187677	0.09953934082064658	0.148839567279276	0.08138724278845978	0.10886203883630666	0.07518295053793714	0.11588786964952406	0.10760677635060709	0.10669096024650095	0.107244587078861	0.12125703407374545
G1-157	0.11531523508407576	0.06997059767978385	0.15550170057151688	0.06221764251942672	0.02897207907564577	0.2070860303807036	0.27283091588445146	0.1036503884583416	0.2786237636163512	0.11998811848772596	0.056367879663827655	0.12609022397672165	0.043479775350549525	0.11222827032895871	0.0	0.13426894019874364	0.08609780475041709	0.04319818889786984	0.0385041843967977	0.18901282681578263	0.12882566927336583	0.020277800299410228	0.005497270806495778	0.08836468280582202	0.07975856781654986	0.13350148137026094	0.09996318288332591	0.11523498260543594	0.012702789133355999	0.1491064886778376	0.10522882368564006	0.11900862340762383	0.15659815504945165	0.10560302009697539	0.03943575240960091	0.08320616754430309	0.13759957148959334	0.10848378219666807	0.14771483793209092	0.11247522840138703	0.05408926590301256	0.14381142155492393	0.11748830296969685	0.15113369127368456	0.1322710123187828	0.20214159739579368	0.09275412535829843	0.14912282794975326	0.08078777123144235	0.16786107230930636	0.144916380471281	0.1402064390998246	0.13625583142350867	0.18126236456253642
G1-158	0.06205111199236034	0.0668386680383374	0.026196500323910993	0.0856082760291337	0.16273744222812161	0.12326199522566508	0.289698023929854	0.21497481488714357	0.2954301756219303	0.18768682537905687	0.11436115035722526	0.2056586611631622	0.12358355815242698	0.10399717068698505	0.13426894019874364	0.0	0.04979529491451079	0.17644589263109706	0.17214718375899773	0.05972318215953662	0.00939406937854903	0.12795870905517637	0.13796966995467594	0.0565684970467195	0.05623003204128198	0.020052714810421705	0.04912803883805292	0.03588604983449883	0.14130755534831754	0.0197522408347418	0.14965633776955184	0.16967852019067378	0.044451549631319656	0.06406856304758167	0.1132518842872096	0.05413971275861556	0.009251990827373305	0.05061148975796576	0.019079449476842973	0.06652677411529861	0.10268473002913389	0.03245614523212875	0.04324040630002409	0.022687483485261905	0.006398266073794683	0.07313266964719835	0.04308254980527182	0.020762629038139545	0.054911354282220354	0.03642230068485933	0.015596153492654396	0.014148010011533181	0.014929687154596053	0.15845142252066052
G1-159	0.041665220488793925	0.0182040549361177	0.07373886257558333	0.036875855427967966	0.11389770929628011	0.12576223605503353	0.2832267968107983	0.1663567779751756	0.28895894850287474	0.16166642168042056	0.06549146325690192	0.15728995440729338	0.07531478907407943	0.07881500490928309	0.08609780475041709	0.04979529491451079	0.0	0.1278923773032668	0.12373109043123849	0.10692737553202372	0.047542595351767296	0.07947563365262633	0.08940359728228398	0.010139862772564201	0.007471358646528071	0.0509246065899906	0.016656401810101695	0.031928201532211715	0.09346162964856504	0.06751296645723233	0.12424550012052643	0.14426768286752698	0.07496113318291453	0.03875073843239392	0.06465343093979752	0.005721337961851938	0.05676221728203105	0.024613076308390942	0.0663764945666724	0.029749940036172765	0.05492639285006762	0.0621743996883868	0.03620700851015582	0.06949666940714741	0.050902471201560225	0.12050457552925646	0.008326034439522971	0.06799421384801214	0.006433433450036788	0.08380400542532207	0.06251660339775736	0.05855090373528948	0.053694906089592355	0.15224011353604738
G1-161	0.15375473509347748	0.11247384376846672	0.19153084651670851	0.0993801952140967	0.01867246668129217	0.24562446415173292	0.2659989129282665	0.09651076971765106	0.27183117102318444	0.09933514675696314	0.09481118979806666	0.11896186595682037	0.0817387436055	0.1507829321690295	0.04319818889786984	0.17644589263109706	0.1278923773032668	0.0	0.005307892290905895	0.2284736091296138	0.1707627901190093	0.06173095313915191	0.04289930292581159	0.12645979522448297	0.12098273292707451	0.17241721331630583	0.13823908899921694	0.153488368602432	0.054298449515694375	0.19009586226388908	0.14386918569886759	0.1597505856061251	0.19512239637825207	0.14693009465653353	0.07895606184087517	0.12512821871333224	0.1789292984860921	0.14558877727866654	0.1888303898650251	0.1505695379343615	0.09521569569808737	0.18087106561798355	0.1562737866934513	0.1907395708612235	0.17328730258545938	0.24023557663057507	0.13414537683551267	0.19022819899132135	0.12328181448840299	0.20674271092904412	0.1870925771471336	0.17798838302186892	0.17522751183494398	0.21554718379481394
G1-162	0.15147692538212543	0.10794646294836664	0.18838028132386606	0.0953854766222936	0.014735381281785991	0.24345983728523818	0.2690116439271508	0.09977042046121763	0.27478022509170597	0.10201952126804364	0.09264656293157193	0.12222714675407235	0.07989897992847368	0.1488469771738582	0.0385041843967977	0.17214718375899773	0.12373109043123849	0.005307892290905895	0.0	0.22647093511657335	0.1662781475204712	0.05778798423529911	0.03970252025023537	0.1248227621631767	0.11714828596278433	0.16748782822028135	0.1333097039031925	0.14855898350640762	0.04984275366172514	0.18604627654108172	0.141726111709448	0.15672601530894162	0.19272606502538903	0.14241959370880794	0.07573431033592339	0.12077222108504014	0.17427079978608997	0.1450763374653466	0.183995393183742	0.14887636184476236	0.09102573970946119	0.1801055839782769	0.153867947141973	0.1876615656832441	0.16927535691347045	0.23855399094653978	0.13026430884051315	0.1858225042683045	0.11844681780711991	0.20535665378037718	0.18271395028894666	0.17362173677898152	0.1703588227787432	0.21433260785685926
G1-177	0.1115644668002839	0.124302914018805	0.05367230919017136	0.13878816719494444	0.21351335752376857	0.12250533740458491	0.2889413778979113	0.2678563621501259	0.29467352958998766	0.22558397001779704	0.1622534616163426	0.25803059938504197	0.17646509981796518	0.13622140675196118	0.18901282681578263	0.05972318215953662	0.10692737553202372	0.2284736091296138	0.22647093511657335	0.0	0.06037979203682801	0.18293756727527896	0.18873080551484075	0.10615226615661943	0.11075286436543423	0.07594862830730555	0.10498956403450711	0.09174757459005842	0.19720347000814065	0.04339987247337691	0.17099045299942955	0.19231937435789662	0.06663890917576228	0.11203997344943036	0.1667948094860911	0.10699190437539408	0.052985888186657656	0.10248226439670323	0.04257601250797447	0.11392694686898605	0.15778103050517098	0.0703032632279601	0.09266717087796345	0.03995283997841963	0.05889028725854156	0.01839609672787954	0.09944104313149026	0.042600905750895375	0.10905385003026645	0.02921051887983656	0.04521046261366854	0.0651543274145243	0.07086579413974312	0.1629135439136098
G1-178	0.053699770750394005	0.06427305878329652	0.029146378758024487	0.07966156700617488	0.15414588269279675	0.11818646015625867	0.28462249965277975	0.21067861211503025	0.2903546513448562	0.18518292959081722	0.10602768012998902	0.2017615064550843	0.11963661827463717	0.09856706468145983	0.12882566927336583	0.00939406937854903	0.047542595351767296	0.1707627901190093	0.1662781475204712	0.06037979203682801	0.0	0.12468461988390414	0.12962637610499028	0.0486637028951216	0.05112855854982878	0.01695272740248477	0.045192898876371915	0.032406663402927166	0.13820756785092378	0.02382978864985971	0.14275635061280637	0.16300374019731825	0.03801986905114001	0.05817343640028712	0.10968969163765274	0.0469333286925203	0.011824331410140325	0.04670739815263184	0.021174334615431764	0.0631320666551267	0.09887250568632955	0.02794626583284167	0.03475773045824635	0.024308740727265053	0.005888719611006447	0.07410996648813697	0.03999594986778547	0.021972099187629195	0.04889156884050164	0.042389004620954046	0.017939351980011974	0.013841768214887211	0.01236589483971819	0.15467552941660792
