Eigvals	43
2.5950869133814627	1.6467837783528545	1.0990720198112525	0.9350278745516228	0.5033498983495724	0.25760018561928255	0.16550989092988258	0.12910208189902786	0.11267411486107101	0.1104923969662143	0.07336985070621638	0.05963049030844747	0.034408008201209456	0.030194496499160423	0.01713598393728996	0.014763609886051965	0.008385333775420556	0.008201694527791792	0.005544391218127442	0.0021385299187332008	0.0014284591112774803	0.0007039947317512563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	43
0.33225175853206307	0.21083949191006676	0.14071536851143504	0.11971262079676175	0.06444442689808189	0.03298082782077963	0.02119040870359477	0.01652907789712907	0.014425787672311228	0.014146459992205719	0.009393620612348256	0.007634555576905457	0.004405294163169722	0.003865833744567768	0.002193938387182206	0.001890200795059489	0.001073583269367846	0.0010500717396978597	0.0007098543492758105	0.0002737982772402398	0.00018288715081787556	9.01331999385257e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	43	43
G1-11	0.1748516354534218	0.053393875089713175	-0.13533047531187875	-0.08432209863570193	-0.025881560296696988	0.010911470530987082	0.15583549506258454	-0.017153022945482935	0.060610099300070205	-0.04298394079747155	-0.050276140054858004	0.04127420270533027	-0.010023549575077586	-0.06477212854169578	-0.007633548575355292	0.03378122243444441	-0.0032143423489544173	0.021782475086630306	0.01599794901902819	-0.006877032710953295	0.0010458839264675954	-0.0011209095784109023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-110	-0.047265801534419144	-0.2036461279911713	-0.0128405265379661	0.21714930088519138	0.041696973585920685	-0.036641643369616894	0.04702746254332708	-0.03288637504866595	0.04730967885888648	-0.015734070741076578	0.006601636228403042	-0.01796600275881385	0.0615058577214575	-0.012354725816775889	-0.01303917295849919	0.0017729810526425028	-0.0350846339119874	-0.01540456901462239	0.008283424932512301	-0.002786542061302924	0.0013574038846567366	-0.0019224927929052406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-115	-0.4084133964074068	-0.0022145489419759597	0.11551884275017402	-0.19623766740732973	0.0740542493224745	-0.08779484830004447	0.06104962721079438	0.014811758547432722	-0.0361605248293684	-0.059130136306709026	-0.007093412415539636	0.09040107430733008	-0.06522940403906897	0.028646405800109527	-0.020155543303307905	0.0005190057258351997	-0.00890356268843745	-0.014320249982696159	-0.014269343616468057	0.005152074594725653	0.006793346874487202	-0.0001585723448457101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-116	-0.39454196318564255	-0.12134170686555255	-0.08893927907734388	-0.19114787029729444	-0.029684412850469685	0.02425370530159366	0.040079366979364046	-0.023535863473604826	-0.022538675783831237	-0.008748860462192582	0.0820947743391028	-0.0282454234280305	-0.0030263149949474044	-0.013047835093660407	0.030592009060810412	0.03045288431927224	-0.013089443021376681	0.003909159954842598	0.00410028591913016	0.004942612619279542	-0.00015044264514269546	0.002038323629500267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.02614125319948155	-0.1926539504798648	-0.34792111387521724	-0.10978230387832612	-0.15133417987857434	0.05842210385468697	-0.06920125227030709	0.01601118362761406	0.009290891817944411	-0.023941261856525658	-0.0502747822146588	0.028039493959231585	0.04101331912965579	0.03284508191473219	-0.046151393610876	-0.00631184559436098	-0.017961578151021305	-0.005655648910955874	-0.008555349629215166	-0.0014597146089200745	0.00033918678960250523	0.0011413703382268173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.11718603873412738	0.6212491169755903	-0.34478039252999393	0.14381474136264163	0.10277872360790413	-0.05528243370760343	-0.023760531321778328	0.00909990889376012	0.012560913678254317	-0.035767748110234136	0.027888926323524826	0.0027542787241470914	-0.009504774055347276	0.003297616621318677	-0.027986032130165792	0.010217843414723421	-0.01046435698412589	0.003175445456921747	0.00849623454054955	0.010518927675385493	-0.0010562197986740856	-0.006566173216346523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	-0.16440341021372165	0.33199543862102965	-0.006574352820409308	0.28480595705659245	-0.23523968984972135	-0.0969196525928607	0.04059895780692105	-0.023959759001850874	-0.015300073447298964	0.09212269595496772	-0.0509584138254903	0.01759466753554003	-0.02226837402212517	-0.03981619466918673	0.014898255024465993	-0.0014404137002194443	-0.0046183458823762565	0.0020111063766055544	-2.4884596411834383e-05	0.00015074918618975788	0.0005519028522962924	-6.580153719327637e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	-0.11845768916343369	0.631349716361864	-0.3398910878795399	0.16063904200298837	0.11183116871182244	-0.0375374872097093	-0.026521797769230217	0.03727571631289404	0.002926471887349028	-0.06996756200378934	0.02600726662716245	-0.024800835556667573	0.018142258075725014	0.019077639584476423	0.021899133472718393	-0.004678539498262623	0.013429190392074748	-0.0075769366294630046	-0.008471337008202523	-0.010497756583938062	0.0006610497587634057	0.006610325392792142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-15	0.185866144553125	0.0892492996829263	0.05884412706180566	-0.005801075885180348	-0.00590200405589817	0.14604553618824184	0.08610793534053662	0.24835862274954096	-0.07277664599171665	0.0036007806141189094	-0.05132740573200615	-0.0038515441732501006	0.021229704778171436	-0.010854404688606215	0.005745338822354164	-0.007248750923180227	-0.0023428310015992325	-0.009383435330409369	-0.00786842145356817	0.0033079795869319917	-0.0008451692806222217	0.0016356694277864284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-157	-0.13154888505527432	-0.2533631576543268	-0.2396430188624468	0.058159066690601016	-0.02330675857980412	0.0063151596882896005	-0.10644381273204727	0.010407390056382616	-0.03223658884197909	0.016477867707361347	-0.04610430300953818	-0.06961392880207289	-0.02103938165695918	-0.014638202696163014	0.0018643264575763055	-0.001295270836651945	0.012526081149139818	0.0007584518042329496	0.004838135742258666	0.0023610639754320993	-5.44153544908843e-05	0.001079329711494888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
