Eigvals	54
3.0500007642332134	2.2133170574298258	1.3766534655203118	1.2881193353745082	1.0411230358783667	0.6750912351346484	0.2517684713536653	0.24112501228524624	0.20830950623446676	0.1736827414341533	0.12851024401575928	0.09793842429110616	0.09290723693063635	0.08628781076159286	0.04077032539979064	0.03242190843394893	0.02741416466562513	0.024734251964354637	0.019360409752052832	0.01627442895728126	0.010719817391146969	0.006395401458020811	0.0036144149717217133	0.0018321507883095611	0.0006226894450551135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	54
0.27455237447607916	0.1992364922369254	0.1239224206831787	0.115952830662497	0.0937189278685352	0.060769788574398693	0.02266348010104174	0.021705386255905255	0.0187514279449667	0.01563442528456217	0.011568125835501993	0.008816137771797905	0.008363244627491334	0.007767382753064268	0.0036700284727597607	0.0029185277754592907	0.002467744956489492	0.002226506854469739	0.0017427688971718262	0.0014649777029112178	0.0009649674036817144	0.0005756958085447655	0.00032535933251727175	0.0001649249912417883	5.6052728807775866e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	54	54
G1-11	0.15669073838615102	-0.041784427069175255	-0.1408095980961178	-0.11063891825055538	-0.09830835264555261	-0.013086595154517149	-0.04135839081224143	0.14654027143017898	-0.05310209461154684	0.021161963862241097	-0.00383618999283261	-0.04037785597890709	-0.003212117455929419	-0.03768307208668012	0.00024208559579956432	-0.0006115482943347225	0.011919431327842362	0.05775078150074952	0.03483796571978242	0.008743765231015414	0.011536265229154394	-0.010566717776743992	-0.0011152249703580213	0.004570784401293835	0.00124780744345662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-110	-0.13491615747644883	-0.14720381957901096	0.24119922969483246	0.0016634267119951466	-0.07769662711445727	0.10947823471664997	-0.04359843810379013	0.023235476025119838	-0.01328950968810258	0.013814225001684634	0.01610382059629494	-0.034863151159768485	-0.020192630668127622	-0.027112029029185955	0.08374147692541911	0.009945696802832782	0.00566365252201121	0.015732492526024214	-0.016851085893251343	-0.0003207269254524315	-0.010210788155577376	-0.018004389193289044	0.006210008340818144	0.012826096316553135	0.005390521216141552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-115	-0.42101977351553727	-0.03575551968722607	-0.23732725993651055	0.10627157587064376	0.1493971231507149	0.020248752558798364	-0.08881017724649636	0.028976645370726126	0.046229147759407105	-0.06929314732349487	0.011116882040220537	0.025288520655228797	0.10176594961632773	-0.037649572259195886	-0.038784984095287564	0.03938126512962989	-0.05733049159528213	-0.018660253495418434	0.020459691353489278	0.006091417615074135	0.0023681309517003812	-0.0075299606083856245	0.003772835978799871	-0.003082298955518863	0.0018897886126149985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-116	-0.44056010737140266	-0.15131577005123392	-0.17652374007847618	-0.0765886289105007	0.0352563954545894	-0.08153532158205545	0.026482447798589458	0.0590428124489538	0.020107831138131676	-0.01945086531623257	0.03705070137383011	-0.038332983501601484	0.0012616611002359537	0.045876285055957235	0.02050636336940458	-0.031926255408835306	-0.02851158717342906	-0.03524551500447402	0.008090330618876557	-0.028557355517902356	-0.0057338474465504765	-0.007863132091226644	-0.0024293990824846754	0.004585882325203442	-0.0012455442625567146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.09003626625060067	-0.22663498800067544	-0.031230366267471263	-0.3262417765057067	-0.09975721117330805	-0.19222475783256446	0.08137600215165063	-0.07197219929683024	-0.03595002219358699	-0.03511453916065837	-0.00560627149857943	0.04456015752088328	0.02701219303732056	-0.04509148926313417	0.04391726185686467	0.07002867563704274	0.012923696279365729	0.005350950445055227	-0.002217070398197055	0.024886486128550815	-0.013303448206612787	-0.004985607385995704	0.0026866316208344764	-0.0027712332286602167	-0.0006486794261737564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	0.352819749241644	0.31498493974800856	-0.15943579273005895	-0.12355364059771241	-0.03444911890569431	0.06548135585071663	0.004306460181007192	0.10020808680157534	-0.12761798595003943	-0.0452708092562308	0.025888453125498673	-0.0016381449909465171	-0.020506329841560127	0.03770967952882724	-0.0018125340585574635	0.04608450786150151	-0.013747477669946133	-0.01475815344062343	-0.007114021491157606	-0.013212098532623598	-0.006860221118637565	4.734341190893834e-05	-0.0021216064282304206	0.0013258412731923322	-0.0027338039669563864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.05730332356810648	0.563057820760561	-0.1634507054824626	-0.34393052267048474	-0.08647645152463829	0.21451511478098576	-0.012824837410028806	-0.07406511750569317	0.025914562176763058	0.015691949912740307	0.060599750486232944	0.016689303566745528	0.010761577093524695	-0.010265306571950896	-0.0022090581660498135	-0.009226010304520952	-0.013051794661764532	0.02120366117468714	0.00619162976153825	0.0021073079536958	0.019025993321709095	-0.017262471699923503	0.005846983353615673	0.006531199295001827	-0.0036057285167756326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	-0.16084034202442807	0.3588821733663893	0.0450445126688494	0.03158370359071516	-0.2701197676705915	-0.015064638284381164	-0.1307034315384468	-0.01597059940796942	0.03610438272531388	0.05345988386281019	-0.11006190420244581	0.04903490904984492	-0.03522966817199856	-0.009620845858614582	0.009464827067255674	-0.02187096488181013	-0.021092441132997814	0.020201077419384064	-0.0009773704412634635	-0.0003003318052446559	0.0003504775168160463	0.002496132786388869	-0.000585202388999375	0.0024825541733517064	-0.0027561752864022106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	-0.05838774433153317	0.5827070061514108	-0.1457635740022699	-0.3528752271750672	-0.06797157744935609	0.21225511485343113	-0.013227172679171529	-0.05526669742921212	-0.0014647352434982487	-0.02415394877414355	0.07236958815182756	0.025580418478845884	0.030261208123488866	0.002065977871893317	0.016462712315510657	-0.014084152069429439	0.019916885998177463	-0.015538737722822812	3.2574585648097916e-06	0.003631019870022753	-0.013408373369888085	0.019201229989031086	-0.0034310813595826144	-0.007500375016479311	0.004635421755564479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	-0.034886855295143224	0.2691452762857602	0.29100685814290767	-0.027124800514753782	0.3252756065784361	-0.22606766752543017	-0.08115220045941016	-0.11146302608772067	-0.07636710710703923	0.07518251507971078	-0.01133576525887486	-0.06412706007438854	-0.003762562078450109	-0.04076412809435487	-0.0114184607812991	-0.011605026500250953	-0.005518629283233526	0.0064880436684350016	0.009351965516348709	-0.009153381135256827	0.00304342130446064	-0.0038516531824577403	-0.0018584232659961796	0.0022707214304154397	-0.00020764409102143553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
