	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-139	G1-14	G1-140	G1-141	G1-142	G1-143	G1-144	G1-15	G1-177	G1-178	G1-180	G1-182	G1-187	G1-188	G1-189	G1-190	G1-192	G1-193	G2-1100	G2-1101	G2-1102	G2-1103	G2-1105	G2-1106	G2-1107	G2-1108	G2-1109	G2-1110	G2-1111	G2-1113	G2-194	G2-198	G2-199	G2-21	G2-210	G2-211	G2-212	G2-213	G2-214	G2-215	G2-216	G2-217	G2-218	G2-219	G2-22	G2-220	G2-221	G2-222	G2-223	G2-224	G2-23	G2-24	G2-26	G2-27	G2-28	G2-29	G2-313	G2-314	G2-315	G2-316	G2-317	G2-318	G2-319	G2-320	G2-321	G2-322	G2-323	G2-324	G2-325	G2-326	G2-327	G2-328	G2-329	G2-330	G2-413	G2-414	G2-415	G2-416	G3-418	G3-419	G3-420	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G1-192	0.0548423668750437	0.1619136417401483	0.12906996880928404	0.2871358783302985	0.2015619505724438	0.2905228728494236	0.17693837085141964	0.11245826626514625	0.18908864753588553	0.07551119786379892	0.11448631391312755	0.06203574386808705	0.1314508480174933	0.1250482418653562	0.008412617755404821	0.08334261821646002	0.09803419814450763	0.06922755780931733	0.018648449385366406	0.20898438545660616	0.2096741208783624	0.058876215586306575	0.06861859602053469	0.0461446497366647	0.02880919937072583	0.0	0.13188748979702575	0.06285925934643495	0.08234904755819222	0.04212225701786802	0.06930087708766398	0.20277595142850108	0.1992037888780254	0.19063151612357493	0.20176860195311042	0.2043750645975226	0.20788624245397205	0.1986011608696748	0.2019648035049213	0.055976647776280725	0.21180736635049607	0.08569246978461402	0.2049726459302127	0.2103386428236746	0.20674987481469506	0.20731970086656115	0.13395151549753478	0.11027031470414257	0.12977932861532754	0.13179314959871746	0.13514434350312168	0.14113185479000978	0.1084921999886336	0.20387638952133041	0.10077187881575568	0.04016858734780396	0.10798046537714603	0.05571727744762053	0.1128289291709858	0.20465025787124386	0.2242537042145042	0.24220568002910373	0.209658406365887	0.20830800135617125	0.20805374492920442	0.20378729638438367	0.12048142341149407	0.18602377792987948	0.1073443521596911	0.1744674619150553	0.1632606734918441	0.2038104429512317	0.1825862037522013	0.1758548375227548	0.17842685413068488	0.16395086450063048	0.08086741579445632	0.04761159464016703	0.04061242151820366	0.046360495856693475	0.08349449882622656	0.0430813642983209	0.14416185960850475	0.13339089628924633	0.04546530186516813	0.14584303294796158	0.16634750026053108	0.06502220055237762	0.10369739386059265	0.020450069965549024	0.03303330846364896	0.05877868024557513	0.08633963091735718	0.03340642500347843	0.035052906121604395	0.024262852765230544	0.023520480285547377	0.08615653294985526	0.02375755168007572
G1-193	0.11281839549086001	0.03227885412037479	0.2011056647048985	0.2652470957973982	0.10529834983576095	0.26878433684209363	0.11315928637011916	0.050111441224929075	0.12646725041737403	0.1910289450973487	0.04130294919221488	0.17763577873735914	0.2492658339852326	0.24392521851745308	0.13835097353622533	0.20627726679174718	0.10950640744348228	0.18386002765746096	0.1322197767367574	0.07926768323605295	0.08054282921335412	0.08015327111691467	0.18568001154112243	0.08954444515994499	0.12287031160061038	0.13188748979702575	0.0	0.08755441574145172	0.07149437899933803	0.10730934363749607	0.11342597979147927	0.08653042108369552	0.08295494473115926	0.0743815802617605	0.08551866609129583	0.08818926123613628	0.09164071210916648	0.08235563052486922	0.08571594019621549	0.07986608049239532	0.08258135854067905	0.0689792699918634	0.08708016697141716	0.08164103843581375	0.08021385773559771	0.07819026581998491	0.2514947249159538	0.23045044687018537	0.24811311295260766	0.24976281854440768	0.2531496836709345	0.25827924395762364	0.22511536076858352	0.11838067478447198	0.21831368053242511	0.16133346173247012	0.2250226255539367	0.17082741025187234	0.23013059009997558	0.10856717644004235	0.15502515904365252	0.1753361420293607	0.080401601981428	0.08237553995149953	0.08139160964585132	0.08743022881936681	0.036750614199088656	0.06970216593824134	0.04827116124817918	0.05810984339032507	0.046903054967113854	0.08756491260642611	0.06634067340739572	0.059677845195386006	0.06218132378587925	0.0465319036362656	0.06642511585945728	0.1531358481225093	0.10841213768950854	0.16174727335903633	0.11832805648765846	0.1379642611146491	0.046200812744176784	0.021294103072627812	0.16290921290495894	0.09737625695711571	0.11671730545067734	0.09825288060110486	0.034621986029816504	0.1363126661359978	0.14864164235361846	0.1151544327125016	0.06030398392192408	0.13766838226918943	0.11349536607414272	0.1384900279257736	0.1375967362975012	0.20088953577090027	0.13782619157303896
G2-1100	0.054424878594376364	0.11684771963927243	0.14072707630282208	0.287216386460816	0.16227367822975475	0.2905728287951128	0.1584950778125119	0.0678334673414398	0.14875800946772444	0.12697450268186022	0.07467207494663028	0.11281735795360817	0.18654785263464896	0.17987507828173802	0.06821478038803827	0.13980146689764486	0.07803699798714035	0.12460714055632692	0.07283557652072112	0.1653507043110004	0.16620341073432904	0.014523822186013108	0.11891385468285098	0.025132007140743526	0.05678008777339747	0.06285925934643495	0.08755441574145172	0.0	0.020025925676603926	0.022467192181975973	0.04751443218394874	0.141424954832167	0.1379937419541097	0.12873997654538533	0.13987706237492084	0.14268169188597288	0.14599910839279134	0.1369820955409174	0.1402117038099522	0.02339184563569446	0.16616227834563063	0.02310381583166402	0.16031195612169874	0.1651391887079344	0.16510603153950976	0.164538642746621	0.18939386435347785	0.16597736581314337	0.18585880602032484	0.18706961985034976	0.19045967670481068	0.19571014047695706	0.16056782946462533	0.16738654804009856	0.15234226331681092	0.08908814887353383	0.15911941689301656	0.10819275944210348	0.16373548792486042	0.15854220472924963	0.20269382056192758	0.21908707694609078	0.16443919308303878	0.16525521375788654	0.1638104815704873	0.14236855211642166	0.05792965083007242	0.1243319453510982	0.044812633062944224	0.1125865208280736	0.10124569803865073	0.14219137762247427	0.1208331040572322	0.11417027584522263	0.1165397200695041	0.10280244028794497	0.02158407842910382	0.08967123132294398	0.025065374291578624	0.0978688433065356	0.05821308402768792	0.07411108836715212	0.08201284978909973	0.08940862467341572	0.0991489214589804	0.12543575712843347	0.14560877756276555	0.0435419401314392	0.06195900769213611	0.07458966896117286	0.0873522960322921	0.05294099589598007	0.04499738039463299	0.08008678523067811	0.056365734095925234	0.07939653601950189	0.07821763862808181	0.14145682223029482	0.07752924915606416
G2-1101	0.0737809769083018	0.10078768252215872	0.16028986274736537	0.2865446449577896	0.1463536985702002	0.2898310585633069	0.1507860961037002	0.05713859427780017	0.14028345840338663	0.1460294916210592	0.05881327977329308	0.1324651165634347	0.20614268393957558	0.19989767099444183	0.08773625000028525	0.15982739257424877	0.07386180775353046	0.14401322394491672	0.0922416599093109	0.1492906671938867	0.15014337361721533	0.034070965784085964	0.13859855526647674	0.04462179535250083	0.07624784840011069	0.08234904755819222	0.07149437899933803	0.020025925676603926	0.0	0.04112231154394659	0.053160387766074055	0.12313045268596265	0.11969923979790532	0.11098161186402761	0.12211869769356305	0.12478929283840352	0.12823741074753348	0.11895232916323624	0.12231930476238279	0.04288163384745176	0.15063837869336355	0.0035670313807626623	0.144251919004585	0.14921318595703237	0.14904599442239608	0.14847860562950724	0.20888365256523517	0.18559785542721222	0.205345261268182	0.20655940805210707	0.20994613195266787	0.21533396305492603	0.18005761767638265	0.15997462633675255	0.17018766578523625	0.10848754776723206	0.1769648193614419	0.12768254765386075	0.1833593105028294	0.15056987442196249	0.19501383012615825	0.2115761352409229	0.1484947906101939	0.14919517664077286	0.14775044445337357	0.1240740499702173	0.04008758155054719	0.10630551193731715	0.02696723125951889	0.09447304962722496	0.08326626120401376	0.12416161124479312	0.10293737204576277	0.09627454383375315	0.09877802242424627	0.08450793814174065	0.006060181496836728	0.10969715699954792	0.04508796700428245	0.11789476898313954	0.07018372474103726	0.09413701404375603	0.06505275842481563	0.07281579050143559	0.11801854473780501	0.11765674742084219	0.1377810766663966	0.0563390231235879	0.04589897166502238	0.09421349153914184	0.1068420842440494	0.07243078410773734	0.033916454961358374	0.09957657344243542	0.07589053667207232	0.09888632423125919	0.09765873638106137	0.1609466104420521	0.0971240804609908
G2-1102	0.0504405506731973	0.13660264753531684	0.13058315721603256	0.2890927946737304	0.1819950824727519	0.2924142226436374	0.16849440468013815	0.08665049790139007	0.1684794137107215	0.10530779246440503	0.09439347918962743	0.09161399681933062	0.16581085030608209	0.15933731537291962	0.04754298311300824	0.11926703695272656	0.08797464826164313	0.1032930154996051	0.05152145146399929	0.18503709418960773	0.1858898006129364	0.028887457148556447	0.09766826764356616	0.018411131866840243	0.036041432274518635	0.04212225701786802	0.10730934363749607	0.022467192181975973	0.04112231154394659	0.0	0.048233608291405994	0.16375811160793127	0.160326898719874	0.15120716768736128	0.1623442535168968	0.1649463106443002	0.1684629665708672	0.15931191935278163	0.16254486058571654	0.03196876059211536	0.18605124060788664	0.04428723948607429	0.1799983460003061	0.18482557858654178	0.18483184357183355	0.18422503262522832	0.16865686202491093	0.14530556853811336	0.1651870087452948	0.16640115552921983	0.16978787942978066	0.17497313814839016	0.13989936515349538	0.17746593327971635	0.1305240658843269	0.06809580284287758	0.13730121946053261	0.08752429513097355	0.14306702361373047	0.178228594607857	0.21269314742955378	0.22908640381371706	0.1841255829616462	0.18494160363649392	0.1835654094665316	0.16470170889218597	0.08016775508758998	0.1466651021268625	0.06710027056066747	0.1344160659556369	0.12315894798938153	0.16452120143433846	0.14316292786909643	0.13643156163964984	0.13900357824757995	0.12506705904627233	0.041447474075251504	0.0690682633605887	0.0044590733653232534	0.07726587534418038	0.06821241193531417	0.053508120404796834	0.10413502789519205	0.1105309732026483	0.07757424477978238	0.13543508399605975	0.15503098170223695	0.05354126803906544	0.08287878398772007	0.05385266663260595	0.06661529370372518	0.041547735057439875	0.06468377086824034	0.059349782902111216	0.03562873176735832	0.05868961056650743	0.057335254238223984	0.1207198199017279	0.056792246827497256
G2-1103	0.04035937948193558	0.14418697717237736	0.12201252521711074	0.25558407528677096	0.1631106806690557	0.25887048889228825	0.16695994651967397	0.0830867703314945	0.15031448722942828	0.13479541141733628	0.09503877462451202	0.1213103356658704	0.19517041037459545	0.18918363759496384	0.07702221660080727	0.1491100262108707	0.07995889021427714	0.12672399293733277	0.07956612845461271	0.18954886099254487	0.18989615830683163	0.05308558202644757	0.1271855393234432	0.05269420193205521	0.05782651893475975	0.06930087708766398	0.11342597979147927	0.04751443218394874	0.053160387766074055	0.048233608291405994	0.0	0.17531157077396398	0.17174632352969507	0.163162729952029	0.17429981578156445	0.17676479687409388	0.18042186179943492	0.1711367802151377	0.1744970898864841	0.05187634946170767	0.19470182208329295	0.05671408729123634	0.18538426968003952	0.1928654012423399	0.18209867322861314	0.18497273371545497	0.197054889591076	0.17488382202773425	0.1936242814842499	0.1955329541480192	0.19899002510029373	0.20440098374753676	0.16691501672580208	0.18563674863306387	0.15852278559318866	0.09426938123857719	0.16637221409908756	0.116245302312512	0.17254195522244836	0.1863994099612045	0.21242994010733696	0.22899224522210154	0.19188637862695587	0.19231733779855836	0.19141178474466805	0.17622183842921763	0.09212331735225761	0.1584766311336182	0.07905916595423518	0.14624092681799297	0.13511784321794928	0.17634606229669456	0.15512182309766417	0.14839045686821764	0.15096247347614772	0.13586006731243008	0.053050773636003856	0.09828483608506959	0.04871782300179568	0.10648244806866125	0.07542718374055812	0.08292864145475526	0.11561415700170093	0.12069245285510094	0.10659482248743707	0.13200323684554258	0.1532428031896847	0.061318170977583325	0.09096520467662023	0.0830067846769745	0.09566161888443164	0.07168005932570617	0.073142376930549	0.07084645679947744	0.05370018365634345	0.0865693592286283	0.08577332433412163	0.1470292256459442	0.08572627802060721
G2-1105	0.19505817597518535	0.054999474983712875	0.2815136476922166	0.2783536255548396	0.11139079180515914	0.2817129588491375	0.1250764564960053	0.13308995987885922	0.13008379436472295	0.2679333487779601	0.11554814804993783	0.2541082784195635	0.32656958780988443	0.32032790782865084	0.20816648683449424	0.2802542964445576	0.18976118336504688	0.2648542464140543	0.21308268237844846	0.04071012795468638	0.041562834378015015	0.15568070271575682	0.2595398451939882	0.16523813645418883	0.1970271936311249	0.20277595142850108	0.08653042108369552	0.141424954832167	0.12313045268596265	0.16375811160793127	0.17531157077396398	0.0	0.0035754763625362638	0.012684978286781633	0.001547892457246305	0.0016676511864585426	0.005110291025470971	0.004446192255149686	0.001216583986115004	0.1634274866769987	0.042053433937154425	0.12030306388522333	0.07689703582403937	0.04064586326885851	0.040461049666187	0.03993771604338633	0.3293105564355441	0.30602809226142125	0.3257754981023909	0.3269863119324159	0.3303763687868768	0.3357608669252349	0.3010794415920433	0.1056692577908343	0.29298437173163755	0.2299769662408542	0.2998848797840902	0.24843030727896614	0.3040736476534767	0.09626450587604427	0.14070846158023997	0.15727076669500464	0.05017053401993343	0.04061023188456373	0.039165499697164444	0.0011335305744992069	0.08372439088655298	0.017103008372769072	0.09679187541347546	0.029342045832294546	0.0405991636185499	0.0010344915227306036	0.020595183738834854	0.027326549968281547	0.02488856772656299	0.040749202662372884	0.12351294964613703	0.2302738484481565	0.16551820384849145	0.2384582438807217	0.19076922722366346	0.2147401385944175	0.08698124179766578	0.0747383959361153	0.24020678755690222	0.17830625510731613	0.19682681911268374	0.17719966523620279	0.1036384680497896	0.21477256091971528	0.22739674810761393	0.19311761348156636	0.13006507650409432	0.22019291454412346	0.19652465228055233	0.21965518920539986	0.21850644334509062	0.2816158177478459	0.21782883678036855
G2-1106	0.19148269962264927	0.051427312433237025	0.27797318570407004	0.2784181180292121	0.11145528427953157	0.2817774513235099	0.12153599450785883	0.1295494978907129	0.13014828683909543	0.26449522059369607	0.11200768606179141	0.25067015023529937	0.3230324396237984	0.3168897796343868	0.20472835864023015	0.2768161682602936	0.1862240351789609	0.2612820838635786	0.20951051982797259	0.04370374280974453	0.044563364539279955	0.15224257453149279	0.2561017170097242	0.16166597390371307	0.19345503108064904	0.1992037888780254	0.08295494473115926	0.1379937419541097	0.11969923979790532	0.160326898719874	0.17174632352969507	0.0035754763625362638	0.0	0.009253765408724371	0.0025681268871453953	0.005243127548994658	0.00868576737800724	0.001014979367092421	0.0027643284389563256	0.1598520103244625	0.04517776935636381	0.11687185100716602	0.07829639854547284	0.043770198688068064	0.04345135071918475	0.042928017096384226	0.3257383938850683	0.3025899640671572	0.3222033355419152	0.32342138403249227	0.32680420622640116	0.3323227387409708	0.2975072790415676	0.10720265487847941	0.2894122091811618	0.22640480369037855	0.29631963253982113	0.24485814472849043	0.30064243477541946	0.09779790296368941	0.14224185866788497	0.15880416378264967	0.05167530227736854	0.04360053293756147	0.04215580075016221	0.004590422822565224	0.08029317800849568	0.013671795494711802	0.09336066252541819	0.025910833229237127	0.0371679507304925	0.004609967875266869	0.017163970850777588	0.023895337080224132	0.021457354838505714	0.03718064161604342	0.12007842296601934	0.22683932176803884	0.16208699096043402	0.23502371720060405	0.1873347005435459	0.2113056119142999	0.0835500289096085	0.07129695394979081	0.23676534557057763	0.17476579311916962	0.1932896709265978	0.17375822324987836	0.10006630549931392	0.21133111893339085	0.22383466463975074	0.1895454509310905	0.12662694831983026	0.21661743819158735	0.19298419029240596	0.21607971285286354	0.21496598135694428	0.2780403413953098	0.21436899507210133
G2-1107	0.18290933515325036	0.042850634161777874	0.2692247494127224	0.2795358728834421	0.11257303913376167	0.2829652349065196	0.11282257271090101	0.12087109032814466	0.13126604169332545	0.25571447922724555	0.10325924977044368	0.24155733449899355	0.314320109411789	0.307647335058878	0.19598703716517826	0.2675737236747848	0.1775072994499425	0.2527054055921193	0.20093384155651345	0.051951189599948905	0.05280389602327752	0.1432637931613985	0.24711238717701728	0.15308929563225374	0.18487835280918993	0.19063151612357493	0.0743815802617605	0.12873997654538533	0.11098161186402761	0.15120716768736128	0.163162729952029	0.012684978286781633	0.009253765408724371	0.0	0.01113708582953548	0.013946120857596396	0.01725913184740598	0.008242118995532047	0.01147172726456688	0.15127864585506368	0.05276276363457912	0.10775211996465332	0.08277859206287487	0.05175289054790935	0.05170651682845832	0.05117877768864882	0.3171661211306179	0.29374962259028337	0.31363106279746483	0.31484187662748964	0.3182319334819506	0.323482397254097	0.2889350062871171	0.11114871093103482	0.2808355309097025	0.2178281254189192	0.28773603896215505	0.2362858719740399	0.29179517798233884	0.10174395901624479	0.14645598345286379	0.1628492398370271	0.05593205009749128	0.05185569904683504	0.050410966859435774	0.013705748338068967	0.07103941259977134	0.004686098818410746	0.08410689712669385	0.016925137327936223	0.02804821969797993	0.013451401077088926	0.008048645335273696	0.014780011564720398	0.01220799495679017	0.02860476735744671	0.11083237687636419	0.21758887016137485	0.1528376310787186	0.22577326559394	0.17821828330309353	0.20205516030763593	0.07429626351088417	0.062053417649333656	0.22788889800436576	0.16612239992099134	0.18460794983196915	0.16464872131563282	0.09148962722785459	0.20248968573156856	0.2152479072856789	0.18096877265963138	0.11751413258352436	0.20804407372218842	0.1843407970942275	0.20750634838346485	0.2063225881587658	0.26946697692591093	0.20557495286526423
G2-1108	0.19404642098278582	0.0539877199913132	0.2803618352422579	0.2789094230984424	0.11194658934876202	0.2823387851215199	0.12395965841043631	0.13200817615768018	0.13063959190832583	0.2668515650567809	0.11439633559997915	0.25269442032852885	0.3254571952413243	0.31878442088841347	0.20712412299471372	0.2787108095043203	0.18864438527947802	0.2638424914216548	0.21207092738604877	0.04214618869160206	0.0429988951149307	0.15440087899093397	0.2582494730065527	0.16422638146178928	0.1960154386387252	0.20176860195311042	0.08551866609129583	0.13987706237492084	0.12211869769356305	0.1623442535168968	0.17429981578156445	0.001547892457246305	0.0025681268871453953	0.01113708582953548	0.0	0.0028090350280609213	0.006122046017870656	0.003170774047335654	0.0003346414350313997	0.16241573168459914	0.04295776272623231	0.11888920579418878	0.07793721021800608	0.041947889639562676	0.041901515920111494	0.041373776780302164	0.3283032069601533	0.3048867084198188	0.3247681486270001	0.325978962457025	0.32936901931148616	0.3346194830836324	0.30007209211665253	0.10630732908616604	0.29197261673923786	0.2289652112484547	0.2988731247916906	0.24742295780357537	0.3029322638118743	0.09690257717137603	0.1416146016079949	0.15800785799215816	0.05109066825262251	0.04205069813848823	0.04060596595108894	0.0025798695303064995	0.08217649842930683	0.015823184647946218	0.09524398295622932	0.028062222227471557	0.039185305527515264	0.0023143152475535956	0.01918573116480916	0.025917097394255722	0.023345080786325648	0.039741853186982014	0.12196946270589966	0.22872595599091033	0.16397471690825396	0.23691035142347555	0.189355369132629	0.2131922461371714	0.0854333493404196	0.07319050347886912	0.23902598383390108	0.17725948575052664	0.19574503539150465	0.17578580714516834	0.10262671305739007	0.21362677156110405	0.22638499311521437	0.19210585848916667	0.12865121841305985	0.21918115955172393	0.195477882923763	0.21864343421300014	0.21745967398830127	0.28060406275544636	0.21671203869479966
G2-1109	0.1965799400927523	0.056658315136153645	0.2828618306991771	0.27837366741403025	0.1114108336643497	0.2817680150727178	0.12642463950296567	0.13447315725020959	0.1302935706543092	0.26952216020162156	0.11689633105689844	0.25536501547336926	0.32806365788573655	0.3215934559164744	0.20979912365656295	0.28151984453238127	0.1911093663720075	0.26630747251418424	0.21453590847857829	0.039599382068521975	0.040472462906582726	0.1570714741357744	0.26092006815139324	0.16689697660662967	0.19854154297545115	0.2043750645975226	0.08818926123613628	0.14268169188597288	0.12478929283840352	0.1649463106443002	0.17676479687409388	0.0016676511864585426	0.005243127548994658	0.013946120857596396	0.0028090350280609213	0.0	0.0036570649253412977	0.005845774709184916	0.0024821320739384363	0.16508632682943952	0.040750604521674935	0.12155980093902921	0.07635110405882505	0.03939667749947387	0.0402131814939343	0.03882256464021339	0.3307725935696917	0.30756170908166813	0.32744314928884943	0.3286539631188743	0.3320440199733355	0.33708886969317065	0.30274709277850187	0.10472122292698506	0.2946432118840783	0.23163580639329512	0.30154371993653106	0.25009795846542476	0.3056072644737237	0.09531647101219504	0.14002849544881393	0.15642175183297718	0.049500156576432676	0.039572429532845246	0.03826477338031992	0.000765717126661196	0.0849811279403589	0.01849377979278667	0.09804861246728143	0.030664279099875014	0.041787362654918725	0.0006364926276280379	0.02186073182665845	0.028523560038668	0.02615411581438658	0.04221123979652021	0.12457288368164963	0.23132497144965145	0.166578137884004	0.23950936688221663	0.19182035022515848	0.21579126159591258	0.08803236479916081	0.07599513298992124	0.24149096492643068	0.17972446684305618	0.19821001648403408	0.17825078823769777	0.10516023216735657	0.21609175265363348	0.22898705024261784	0.19457083958169621	0.1311161995055893	0.22164614064425334	0.1980114020337294	0.22127556821597602	0.22006173111570468	0.2830690438479759	0.21917701978732915
G2-1110	0.20016846700065635	0.06010976600918385	0.28648388126012847	0.2785804979878583	0.11161766423817782	0.2820098600109357	0.13008170442830694	0.13813022217555065	0.13391562108026045	0.2729736110746515	0.1205183816178497	0.2588164663463995	0.3315748357421862	0.32489872842537515	0.21323843053167532	0.284828450005182	0.1947664312973485	0.26996453743952525	0.21819297340391947	0.03678386457789213	0.03763657100122076	0.16052292500880444	0.26437151902442324	0.17034842747965975	0.2021374846565959	0.20788624245397205	0.09164071210916648	0.14599910839279134	0.12823741074753348	0.1684629665708672	0.18042186179943492	0.005110291025470971	0.00868576737800724	0.01725913184740598	0.006122046017870656	0.0036570649253412977	0.0	0.00928508158429725	0.0059247719129510105	0.1685377777024697	0.03759103309551356	0.1250112518120593	0.07529246523500092	0.0365855655258526	0.04032794893698574	0.03601145266659206	0.334420847461015	0.3110010159567804	0.3308824561639619	0.33209660294788684	0.33548332684844767	0.3407371235844942	0.3061897326175142	0.10366258410316087	0.2980946627571086	0.2350872572663252	0.3049951708095611	0.25354059830443715	0.30904990431273605	0.09425783218837087	0.1389698566249899	0.15536311300915315	0.04845032878662617	0.03668396850776946	0.0352392363203702	0.004217167784691258	0.08829854444717732	0.021945230665816724	0.10136269601019975	0.03418093498144211	0.045304018581485805	0.004075799502740367	0.025300038701770767	0.03203140493121745	0.029459388323287237	0.04585949368784385	0.12808710320676137	0.23484800200878087	0.1700890244452157	0.24303239744134605	0.1954774151504995	0.2193142921550419	0.09155206239439004	0.07931254949673965	0.2451480298517718	0.18338153176839728	0.20186708140937515	0.18190785316303879	0.10874875907526059	0.2197488175789746	0.23250703913308488	0.1982279045070374	0.13477326443093035	0.2253032055695944	0.20159992894163353	0.2247654802308708	0.22358172000617177	0.2867261087733169	0.22283408471267022
G2-1111	0.1908833854163591	0.05082468442488661	0.2772688284046107	0.2788521674021269	0.11188933365244648	0.28221150069642476	0.12083163720839954	0.1288451405912534	0.13058233621201026	0.26368852949035426	0.11130332876233197	0.24966541912831397	0.3223247685222787	0.31588171557350114	0.2039533489473781	0.2758114371533081	0.18551636407744104	0.26067945585522806	0.2089078918196222	0.04468364491522074	0.04553635133854937	0.1512378434245072	0.2550969859027386	0.16106334589536253	0.19285240307229864	0.1986011608696748	0.08235563052486922	0.1369820955409174	0.11895232916323624	0.15931191935278163	0.1711367802151377	0.004446192255149686	0.001014979367092421	0.008242118995532047	0.003170774047335654	0.005845774709184916	0.00928508158429725	0.0	0.0033669755991465834	0.15925269611817244	0.04575888216526548	0.11586020459397373	0.07902921022876741	0.044485345863181217	0.04443456662672137	0.043911233003920684	0.3251357658767177	0.3017159343724832	0.3215973745796646	0.32281152136358965	0.3261982452641505	0.33145204200019696	0.29690465103321695	0.10753336346313899	0.28880958117281136	0.22580217568202796	0.29571008922526393	0.24425551672013987	0.29976482272843885	0.09812861154834898	0.14270660161875637	0.1591348723673094	0.05218707378039264	0.04458374884509808	0.043139016657698814	0.005471367823445838	0.0792815315953034	0.01266014908151948	0.09234568315832581	0.024895853952144862	0.03615297136340022	0.00520928208155688	0.01614899148368517	0.022880357713131863	0.0204423754714133	0.03657441210354661	0.11907009035488739	0.22583098915690691	0.16107201159334178	0.23401538458947213	0.1863263679324139	0.21029727930316797	0.0825350495425161	0.07029553664486571	0.23586294826747448	0.17409645018410008	0.1925819998250779	0.1727568059449532	0.09946367749096334	0.21046373599467733	0.22322195754878765	0.1889428229227401	0.12562221721284475	0.21601812398529718	0.19231484735733625	0.21548039864657353	0.21429663842187452	0.27744102718901964	0.21358401749276273
G2-1113	0.19424369508770548	0.05418499409623286	0.28059412371156733	0.2787622426919605	0.11179940894227999	0.282156590350648	0.12415693251535595	0.13220545026259978	0.1304924115018438	0.2670488391617006	0.11462862406928859	0.2528916944334485	0.3256500638292351	0.319114656806436	0.20732032454652466	0.27904104542234287	0.18884165938439765	0.2640397655265744	0.21226820149096842	0.04181595277357948	0.04266865919690812	0.15459815309585362	0.25844674711147236	0.16442365556670893	0.19621271274364488	0.2019648035049213	0.08571594019621549	0.1402117038099522	0.12231930476238279	0.16254486058571654	0.1744970898864841	0.001216583986115004	0.0027643284389563256	0.01147172726456688	0.0003346414350313997	0.0024821320739384363	0.0059247719129510105	0.0033669755991465834	0.0	0.1626130057895188	0.042757155657412546	0.11908647989910844	0.07768262715496628	0.04161765372154009	0.041566874485080105	0.04104354086227957	0.32849607554806415	0.3050829099716298	0.32496435017881103	0.3261718310549359	0.32956522086329704	0.33481235167154316	0.3002649607045634	0.10605274602312623	0.2921698908441575	0.22916248535337433	0.2990703988966102	0.24761582639148627	0.30312513239978517	0.0966479941083362	0.14136001854495509	0.15775327492911834	0.050840490706591523	0.041716056703456836	0.040271324516057555	0.0022496336122839163	0.08251113986433821	0.016020458752865865	0.09557862439126073	0.028262829281291306	0.03938591259633502	0.0019830067764222956	0.019381932716620098	0.02611329894606665	0.023675316704348224	0.03993472177489285	0.12229636566002212	0.2290572644620416	0.16430495282627652	0.23724165989460685	0.1895526432375486	0.21352355460830272	0.08576799077545101	0.07352181195000043	0.23922325793882074	0.17745675985544632	0.19594230949642427	0.17598308125008794	0.10282398716230973	0.2138240456660237	0.226582267220134	0.19230313259408635	0.1288484925179795	0.21937843365664353	0.19567515702868266	0.21884070831791977	0.2176569480932209	0.28080133686036596	0.2169093127997193
G2-194	0.034867529937928445	0.11173880160846279	0.12393654225255657	0.2723056685393067	0.16177946982966848	0.27584290958400215	0.1528599096944593	0.05919572418368019	0.15076172667473145	0.11563995242852046	0.07407491935870383	0.10229519321197858	0.17389499299113895	0.16862070974625315	0.06304646476502541	0.13097275802054728	0.06724189017006606	0.10737859096979992	0.057450501691038505	0.1578754323833566	0.15863200492284044	0.011109912779961326	0.11033942601574175	0.013990347364219767	0.045345328556223134	0.055976647776280725	0.07986608049239532	0.02339184563569446	0.04288163384745176	0.03196876059211536	0.05187634946170767	0.1634274866769987	0.1598520103244625	0.15127864585506368	0.16241573168459914	0.16508632682943952	0.1685377777024697	0.15925269611817244	0.1626130057895188	0.0	0.1616371094010213	0.04621505718217322	0.15424543188027898	0.16055109788810865	0.15693313189291228	0.15501469196902803	0.17630705315128176	0.15511231703366685	0.1726296684420973	0.17443589572966217	0.17788160597061747	0.18358583937956743	0.14963970029974788	0.15923602858921887	0.1428380200635897	0.08546215124474865	0.14968204004855595	0.09540645610879132	0.1547283273364714	0.1547948957379068	0.19586172153507156	0.21532629813454593	0.15820167668074192	0.16135284095943173	0.16015597720009922	0.16432729441267	0.08101400970075358	0.1465992315315445	0.06787693844895061	0.13506858622175175	0.12386179779854058	0.16446197819972927	0.1432377390006989	0.13657491078868933	0.13907838937918243	0.12342896922956895	0.040724826565456215	0.0777644239780669	0.03300987492600455	0.08636263266356746	0.0576614983343632	0.0626192700722596	0.10476298391520125	0.09828212115347112	0.08762155328479114	0.11444621136965824	0.1375091218009807	0.03681798450323508	0.06880464603177879	0.06102137391582426	0.07334594461643616	0.0396817103914513	0.051545665757833044	0.059735286900342556	0.03606751785970147	0.0632182078990908	0.06232089737311506	0.12531247232997852	0.06257306292593298
