Eigvals	106
0.9405440084246373	0.7720530922078843	0.49850006914688655	0.37285497899421133	0.28583167165387346	0.2424555990125266	0.18449067529719526	0.11082827412832533	0.10333347749868962	0.0792094474371719	0.06783353304136147	0.04847636292157048	0.03355793717694952	0.02834856926392676	0.02194618387538852	0.017465218980164815	0.012039660690350062	0.01166393202733304	0.007565083057416433	0.004680531626772455	0.00347469438047851	0.0024772390625567853	0.0021008157492602986	0.0007094619480081388	0.00031976186074528234	0.00012318650328805333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	106
0.2441143150922125	0.20038319327006154	0.12938363528256264	0.09677297076013032	0.07418643054705971	0.06292834993691579	0.04788379324908883	0.028765021082855502	0.02681977755399245	0.020558485128563946	0.017605913503625018	0.01258183989984867	0.008709824076791111	0.007357754137734352	0.005696041437339608	0.004533025494915016	0.003124844235933418	0.003027325412346906	0.001963486081071439	0.0012148126638441593	0.0009018425839169402	0.0006429571733582302	0.0005452580561589992	0.00018413792015120877	8.299287107170021e-05	3.1972548450057205e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	106	106
G1-11	-0.06548977513467664	0.054726831072112715	-0.01683791069468289	-0.07289979746554447	-0.025511438339874036	-0.0012951024327255598	-0.03543432325697063	0.02863307519180905	-0.009923846047960693	0.003710047150177505	0.0011452390744298333	0.0035383942970733115	-0.009115170422555902	-0.004058105674456989	-0.004184205491294792	0.004827028877575319	0.00034536399866537767	-0.004093236536961095	-0.0016375248285892686	-0.006677137176165503	-0.006367509628235961	-0.00553745969617674	0.0019825744596766487	0.0017908712372693987	4.3621381160607906e-05	9.597609650039793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.026034081156930202	0.04701087627639008	-0.026012335417038623	-0.06512370619042644	-0.03438312765301406	0.0015827899319274523	-0.06291820877365346	0.020988478825957738	-0.004396063593734591	0.0037001438995297974	-0.006560094799028977	-0.003255080005559129	5.170293615128549e-05	0.02025064076185266	0.0026555684385964015	-0.02248043517347127	0.0007823601709881433	0.010745639275919391	-0.011791546445243503	0.008376350165351529	9.455279785151471e-05	-0.006924695204732271	0.0010329752454986136	-0.0016978880866434327	0.003737065445424246	-0.002167507276326482	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	-0.05504620741886553	-0.006844673906162226	-0.08148138795974492	-0.0011943030958215103	0.0016643066478554893	0.012924323297682377	-0.05288721905560177	0.009496024105655653	-0.0023965080216643672	-0.019521467597857275	-0.0001487797497090599	-0.005308883244181234	0.00032950998373982047	0.010810539309805956	-0.0034177624507481926	-0.006787874830582411	-0.00034347917357443835	0.010108495707112995	-0.006226306886184238	0.003710773553847333	0.0011121140370524277	-0.0024455980052879257	-0.0026608792064343532	0.0010083319574106797	-0.005640485225040971	-0.00027741970387582855	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.05707683648422433	-0.011627361153001184	-0.08336600505047112	0.001437461317926857	0.0033470506162544037	0.013328606960072526	-0.055727661351277685	0.016248611487988982	-0.023071445687950286	-0.016284086934509452	-0.01758215998343027	-0.0020077013090744355	0.020359172788760278	0.03714255086155377	-0.0019410008205103582	-0.004988720144907842	0.010610052268365214	-0.031036523549304314	0.00819150794710525	-0.011106792564219713	0.018629802235592983	0.006657741751562708	-0.000956910293498393	-0.009429563195295892	-0.0007873605592452566	-0.0014583801278654144	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	-0.05574582821970306	-0.007501378155746597	-0.08164179957440486	-0.0016811193680669344	0.0021755126769583246	0.013230601743207634	-0.054864114038435705	0.012528405319984247	-0.0018881833939290397	-0.01985491780880347	0.0011418375672575171	-0.004321773574145533	-0.008013570164203251	0.0024558129516030073	-0.007410873259476518	0.00010979320826607894	-0.0005066685652498691	0.0029577619627762218	4.604696795238041e-05	0.001367227051322754	0.0007118371906380583	0.004419499792289126	0.002888997547174606	-0.0008547916158582416	0.002100787143310042	0.0002261324069849161	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	-0.055745828219702996	-0.007501378155746567	-0.0816417995744049	-0.0016811193680668962	0.0021755126769584395	0.013230601743207586	-0.054864114038435705	0.012528405319984393	-0.001888183393928983	-0.019854917808803378	0.0011418375672576679	-0.004321773574145449	-0.008013570164203293	0.0024558129516029747	-0.007410873259476614	0.00010979320826610714	-0.0005066685652497733	0.002957761962775411	4.604696795261367e-05	0.0013672270513221923	0.0007118371906384099	0.0044194997922893985	0.002888997547174574	-0.0008547916158602145	0.002100787143309508	0.0002261324069820021	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	-0.06060537606880264	-0.010806207251794517	-0.03232384560375857	0.0020480223070955083	0.027865329227010727	0.00019744595680915323	0.03466304141258756	0.0030344552016444205	-0.009078123868700843	-0.019284741102153814	0.016967128333318555	-0.009408157424680836	0.015002882203426304	-0.012607905940367627	-0.003489056316691907	-0.002708798847328456	0.005938316066763736	-0.016243515850490307	0.005699438091404269	0.006486137240328321	-0.0005709760611778856	0.0004456155167692413	0.005662185881420788	-0.0008988470131298013	0.008685792100081252	0.001463201906718642	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-136	-0.09566291081549701	0.003052710777894257	-0.07607551805344114	-0.010033270026303115	0.01171944687612533	0.012838618666971094	-0.027359469298710644	0.020016020755431987	-0.009202407811976569	-0.02231191651151392	0.006390322837136557	0.0007598749338876108	-0.0006519925508276367	-0.0031847900695844444	-0.015990636696751933	0.014192782406243401	-0.0038913155955748848	-0.0037581766707105633	-0.008363071186123769	-0.010532934290622277	-0.00911643907756845	-0.008375758044760845	-0.018917299626211536	-0.0008550089384881956	0.0024852233813993136	0.0003265852695602959	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-138	-0.05585482382257489	-0.010161620656303818	-0.08069867530376389	-0.0017297536981329517	-9.840026322372051e-05	0.010280801597663942	-0.055162841728415374	0.012998354753464067	-0.004152585674253333	-0.021273055490545634	0.0023600474613800033	-0.0052927307685747185	-0.0009265138013396254	0.008013451739114105	0.00839628812127002	0.010126999010292516	0.00030233236000082184	-0.008763477456630225	0.01431037520682832	0.01633222586771244	-0.0009543995400935481	-0.003511620941587884	-0.0024263508928616304	0.006153729444045783	0.0027679743355392725	0.0008424584293655248	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-139	0.09445012619822844	0.0088276077772451	0.014125585903647365	-0.017403092828171464	-0.01417008824130102	-0.0015978948335510258	-0.0008708450684756646	-0.004675809207506204	0.01402122214745972	-0.0019956466912762834	-0.004101798216863441	4.7254759599510514e-05	-0.014959969436987467	-0.013908802590680221	-0.0019252163102564516	-0.0033220648007953814	-0.00419138113258312	0.011165969018598353	-0.007164741294952656	0.007008321832973689	0.003665700813482518	-0.008754295322944397	0.0012327328184043595	-0.0033879848434417727	-0.0006600116885874188	0.0010397392706176462	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
