	G1-11	G1-110	G1-115	G1-116	G1-12	G1-130	G1-131	G1-132	G1-15	G1-157	G1-158	G1-159	G1-161	G1-162	G1-177	G1-178	G1-19	G1-193	G2-194	G2-41	G2-410	G2-411	G2-412	G3-419	G3-42	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49
G3-426	0.23003194888178913	0.5680511182108626	0.7079872204472843	0.7009584664536741	0.5667731629392971	0.7878594249201278	0.6274760383386582	0.8070287539936102	0.38083067092651757	0.6345047923322684	0.6364217252396166	0.6140575079872205	0.7073482428115015	0.708626198083067	0.28115015974440893	0.26517571884984026	0.6044728434504792	0.329073482428115	0.12779552715654952	0.4792332268370607	0.7629392971246006	0.6926517571884984	0.6920127795527157	0.518849840255591	0.40319488817891375	0.20511182108626197	0.27539936102236423	0.2159744408945687	0.3603833865814696	0.5041533546325878	0.08817891373801917	0.0	0.1718849840255591	0.15399361022364216	0.31437699680511183	0.5041533546325878	0.1801916932907348	0.48434504792332267	0.47667731629392973	0.3226837060702875	0.6875399361022364	0.7182108626198083	0.7795527156549521
G3-427	0.2958466453674121	0.5584664536741214	0.7143769968051118	0.708626198083067	0.5910543130990416	0.8453674121405751	0.6773162939297125	0.8645367412140575	0.38722044728434507	0.6249201277955272	0.6044728434504792	0.6031948881789138	0.7130990415335463	0.7156549520766773	0.16485623003194888	0.27731629392971247	0.5936102236421725	0.4415335463258786	0.20191693290734825	0.4715654952076677	0.7322683706070288	0.681150159744409	0.6766773162939297	0.4996805111821086	0.39424920127795526	0.0792332268370607	0.25750798722044727	0.0900958466453674	0.33993610223642173	0.48881789137380194	0.1207667731629393	0.1718849840255591	0.0	0.07603833865814696	0.17380191693290734	0.49329073482428115	0.03450479233226837	0.4747603833865815	0.4389776357827476	0.32012779552715653	0.681150159744409	0.6856230031948882	0.8306709265175719
G3-428	0.3226837060702875	0.5527156549520766	0.723961661341853	0.7182108626198083	0.6198083067092651	0.8421725239616613	0.645367412140575	0.8619808306709266	0.3603833865814696	0.6185303514376996	0.597444089456869	0.5987220447284345	0.7226837060702875	0.7252396166134185	0.16741214057507986	0.28945686900958467	0.5891373801916933	0.4268370607028754	0.19488817891373802	0.4670926517571885	0.7156549520766773	0.6881789137380192	0.6869009584664537	0.4837060702875399	0.39424920127795526	0.13354632587859425	0.25175718849840256	0.14249201277955273	0.32396166134185306	0.470926517571885	0.09712460063897764	0.15399361022364216	0.07603833865814696	0.0	0.21980830670926518	0.48881789137380194	0.05047923322683706	0.468370607028754	0.41022364217252394	0.3329073482428115	0.6792332268370607	0.6766773162939297	0.8300319488817891
G3-429	0.4249201277955272	0.6875399361022364	0.8287539936102236	0.8223642172523962	0.7015974440894569	0.8664536741214057	0.8	0.8766773162939298	0.4862619808306709	0.7546325878594249	0.7322683706070288	0.7277955271565495	0.8274760383386581	0.8319488817891374	0.23258785942492013	0.3878594249201278	0.7194888178913738	0.5840255591054313	0.3412140575079872	0.5936102236421725	0.8134185303514377	0.810223642172524	0.7993610223642172	0.5226837060702876	0.5226837060702876	0.197444089456869	0.3827476038338658	0.16741214057507986	0.3731629392971246	0.5047923322683706	0.24600638977635783	0.31437699680511183	0.17380191693290734	0.21980830670926518	0.0	0.6210862619808307	0.16996805111821087	0.6038338658146964	0.5194888178913738	0.44089456869009586	0.8083067092651757	0.8089456869009585	0.8274760383386581
G3-43	0.40319488817891375	0.07348242811501597	0.6191693290734824	0.5335463258785943	0.47028753993610223	0.8971246006389776	0.6479233226837061	0.9073482428115016	0.4984025559105431	0.3258785942492013	0.24217252396166133	0.1182108626198083	0.5150159744408945	0.534185303514377	0.4191693290734824	0.25175718849840256	0.3111821086261981	0.4134185303514377	0.40894568690095845	0.09712460063897764	0.6389776357827476	0.5015974440894568	0.5680511182108626	0.5111821086261981	0.19361022364217254	0.43769968051118213	0.3667731629392971	0.4626198083067093	0.49009584664536743	0.5182108626198083	0.5303514376996805	0.5041533546325878	0.49329073482428115	0.48881789137380194	0.6210862619808307	0.0	0.5118210862619809	0.1380191693290735	0.20830670926517572	0.18338658146964856	0.5853035143769968	0.5744408945686901	0.8345047923322684
G3-430	0.3277955271565495	0.5757188498402556	0.736741214057508	0.7297124600638978	0.6236421725239617	0.8447284345047923	0.6626198083067093	0.8645367412140575	0.37891373801916933	0.6415335463258786	0.6198083067092651	0.6217252396166134	0.7354632587859425	0.7373801916932907	0.1597444089456869	0.2977635782747604	0.6121405750798722	0.45111821086261983	0.21214057507987222	0.4881789137380192	0.7284345047923323	0.7015974440894569	0.7003194888178914	0.49584664536741213	0.4108626198083067	0.10223642172523961	0.27539936102236423	0.1073482428115016	0.3348242811501597	0.4817891373801917	0.11309904153354633	0.1801916932907348	0.03450479233226837	0.05047923322683706	0.16996805111821087	0.5118210862619809	0.0	0.4913738019169329	0.43450479233226835	0.34313099041533546	0.6964856230031949	0.6977635782747604	0.8325878594249201
G3-44	0.38083067092651757	0.19808306709265175	0.6223642172523962	0.4281150159744409	0.35782747603833864	0.8971246006389776	0.7003194888178914	0.9079872204472843	0.47859424920127797	0.23003194888178913	0.3731629392971246	0.2523961661341853	0.4319488817891374	0.43322683706070286	0.4012779552715655	0.2242811501597444	0.36741214057507987	0.2805111821086262	0.38466453674121404	0.06261980830670927	0.6913738019169329	0.5565495207667731	0.6217252396166134	0.5463258785942492	0.08370607028753993	0.4191693290734824	0.4	0.44217252396166135	0.5246006389776358	0.549520766773163	0.5130990415335464	0.48434504792332267	0.4747603833865815	0.468370607028754	0.6038338658146964	0.1380191693290735	0.4913738019169329	0.0	0.29201277955271565	0.21533546325878594	0.5853035143769968	0.6268370607028754	0.8351437699680511
G3-45	0.4779552715654952	0.2779552715654952	0.7188498402555911	0.7028753993610224	0.642811501597444	0.8926517571884984	0.6900958466453674	0.9028753993610223	0.4134185303514377	0.5015974440894568	0.24472843450479234	0.23706070287539935	0.6881789137380192	0.7079872204472843	0.31884984025559104	0.32971246006389776	0.42619808306709267	0.552076677316294	0.4805111821086262	0.24472843450479234	0.6690095846645367	0.6568690095846645	0.655591054313099	0.43450479233226835	0.2722044728434505	0.4319488817891374	0.33993610223642173	0.4364217252396166	0.4095846645367412	0.4472843450479233	0.4504792332268371	0.47667731629392973	0.4389776357827476	0.41022364217252394	0.5194888178913738	0.20830670926517572	0.43450479233226835	0.29201277955271565	0.0	0.2134185303514377	0.6798722044728435	0.6434504792332268	0.8012779552715655
G3-46	0.2715654952076677	0.2485623003194888	0.6670926517571885	0.6389776357827476	0.518849840255591	0.8971246006389776	0.7501597444089457	0.9073482428115016	0.39233226837060703	0.4428115015974441	0.37252396166134183	0.29329073482428114	0.642811501597444	0.6440894568690095	0.2389776357827476	0.1194888178913738	0.41533546325878595	0.42747603833865816	0.2766773162939297	0.19169329073482427	0.7412140575079872	0.6063897763578274	0.6702875399361022	0.5105431309904154	0.16102236421725238	0.2977635782747604	0.2888178913738019	0.31437699680511183	0.41214057507987223	0.4971246006389776	0.3501597444089457	0.3226837060702875	0.32012779552715653	0.3329073482428115	0.44089456869009586	0.18338658146964856	0.34313099041533546	0.21533546325878594	0.2134185303514377	0.0	0.6287539936102237	0.6766773162939297	0.8345047923322684
G3-47	0.6677316293929713	0.5853035143769968	0.1220447284345048	0.268370607028754	0.7015974440894569	0.8926517571884984	0.7035143769968051	0.9015974440894569	0.6766773162939297	0.5840255591054313	0.6338658146964856	0.5853035143769968	0.49776357827476037	0.5073482428115016	0.729073482428115	0.6370607028753994	0.5961661341853035	0.6792332268370607	0.6753993610223642	0.576996805111821	0.21533546325878594	0.1380191693290735	0.16166134185303516	0.7552715654952077	0.6089456869009585	0.6261980830670927	0.615335463258786	0.6498402555910543	0.7309904153354633	0.7571884984025559	0.7188498402555911	0.6875399361022364	0.681150159744409	0.6792332268370607	0.8083067092651757	0.5853035143769968	0.6964856230031949	0.5853035143769968	0.6798722044728435	0.6287539936102237	0.0	0.0900958466453674	0.5463258785942492
G3-48	0.723961661341853	0.5539936102236421	0.1718849840255591	0.3124600638977636	0.7578274760383387	0.8945686900958466	0.6268370607028754	0.9035143769968051	0.6779552715654952	0.607667731629393	0.5693290734824281	0.5539936102236421	0.5194888178913738	0.5456869009584665	0.721405750798722	0.6843450479233227	0.5539936102236421	0.7354632587859425	0.731629392971246	0.602555910543131	0.16741214057507986	0.11437699680511182	0.11437699680511182	0.678594249201278	0.6568690095846645	0.673482428115016	0.5501597444089457	0.6766773162939297	0.663258785942492	0.678594249201278	0.7201277955271566	0.7182108626198083	0.6856230031948882	0.6766773162939297	0.8089456869009585	0.5744408945686901	0.6977635782747604	0.6268370607028754	0.6434504792332268	0.6766773162939297	0.0900958466453674	0.0	0.5488817891373802
G3-49	0.7546325878594249	0.8370607028753994	0.5680511182108626	0.5603833865814697	0.868370607028754	0.7884984025559105	0.7412140575079872	0.797444089456869	0.7629392971246006	0.8357827476038339	0.8364217252396167	0.8293929712460064	0.7150159744408946	0.7284345047923323	0.8223642172523962	0.8351437699680511	0.8319488817891374	0.8472843450479233	0.8287539936102236	0.8166134185303514	0.5591054313099042	0.5559105431309904	0.5559105431309904	0.8281150159744409	0.8357827476038339	0.8376996805111822	0.807667731629393	0.8351437699680511	0.8070287539936102	0.8140575079872204	0.7603833865814696	0.7795527156549521	0.8306709265175719	0.8300319488817891	0.8274760383386581	0.8345047923322684	0.8325878594249201	0.8351437699680511	0.8012779552715655	0.8345047923322684	0.5463258785942492	0.5488817891373802	0.0
