	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-177	G1-178	G1-193	G2-194	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G1-15	0.3840255591054313	0.6415335463258786	0.44536741214057507	0.8249201277955271	0.6594249201277955	0.8146964856230032	0.4594249201277955	0.4594249201277955	0.7137380191693291	0.35910543130990413	0.0	0.3827476038338658	0.37252396166134183	0.5354632587859425	0.4217252396166134	0.642811501597444	0.397444089456869	0.29201277955271565	0.5616613418530352	0.25750798722044727	0.20702875399361023	0.49329073482428115	0.38083067092651757	0.3405750798722045	0.3865814696485623	0.35207667731629394	0.38466453674121404	0.3610223642172524	0.3853035143769968	0.3731629392971246	0.3488817891373802	0.4626198083067093	0.37891373801916933
G1-177	0.36869009584664536	0.6479233226837061	0.48753993610223645	0.8798722044728434	0.7667731629392971	0.8875399361022365	0.7527156549520767	0.5993610223642173	0.8402555910543131	0.5226837060702876	0.3827476038338658	0.0	0.1744408945686901	0.5476038338658147	0.3329073482428115	0.678594249201278	0.2536741214057508	0.5533546325878594	0.6843450479233227	0.2440894568690096	0.3635782747603834	0.5214057507987221	0.20383386581469648	0.27987220447284344	0.2095846645367412	0.321405750798722	0.47539936102236424	0.19488817891373802	0.28945686900958467	0.19424920127795528	0.17124600638977636	0.2498402555910543	0.18146964856230033
G1-178	0.21277955271565496	0.47859424920127797	0.48562300319488816	0.8773162939297124	0.7450479233226837	0.8849840255591054	0.7501597444089457	0.42619808306709267	0.8370607028753994	0.5086261980830671	0.37252396166134183	0.1744408945686901	0.0	0.3769968051118211	0.17763578274760383	0.6773162939297125	0.33738019169329075	0.5507987220447285	0.7073482428115015	0.36741214057507987	0.25431309904153354	0.5246006389776358	0.24345047923322682	0.2319488817891374	0.25814696485623	0.34185303514376997	0.4747603833865815	0.31182108626198085	0.2549520766773163	0.2747603833865815	0.2722044728434505	0.37507987220447286	0.3003194888178914
G1-193	0.3571884984025559	0.27412140575079874	0.673482428115016	0.8376996805111822	0.6952076677316293	0.8568690095846645	0.7539936102236422	0.2645367412140575	0.8287539936102236	0.4984025559105431	0.5354632587859425	0.5476038338658147	0.3769968051118211	0.0	0.24217252396166133	0.6332268370607029	0.531629392971246	0.5680511182108626	0.8626198083067093	0.5897763578274761	0.4440894568690096	0.5955271565495208	0.4517571884984026	0.48434504792332267	0.4741214057507987	0.5814696485623003	0.607667731629393	0.4319488817891374	0.32396166134185306	0.4351437699680511	0.42875399361022365	0.5884984025559106	0.44792332268370605
G2-194	0.16613418530351437	0.45559105431309904	0.47987220447284346	0.8281150159744409	0.6862619808306709	0.850479233226837	0.7488817891373802	0.3718849840255591	0.8198083067092652	0.4638977635782748	0.4217252396166134	0.3329073482428115	0.17763578274760383	0.24217252396166133	0.0	0.6415335463258786	0.31629392971246006	0.5527156549520766	0.8619808306709266	0.36741214057507987	0.26389776357827477	0.5386581469648563	0.23833865814696487	0.28945686900958467	0.26070287539936104	0.36741214057507987	0.5079872204472844	0.20766773162939298	0.12332268370607029	0.22108626198083067	0.21214057507987222	0.3738019169329074	0.23514376996805111
G2-413	0.6338658146964856	0.7629392971246006	0.6920127795527157	0.865814696485623	0.4594249201277955	0.8626198083067093	0.6645367412140575	0.6690095846645367	0.3916932907348243	0.3258785942492013	0.642811501597444	0.678594249201278	0.6773162939297125	0.6332268370607029	0.6415335463258786	0.0	0.51629392971246	0.6741214057507987	0.8677316293929712	0.6824281150159744	0.6472843450479233	0.16485623003194888	0.6172523961661341	0.5105431309904154	0.6345047923322684	0.5706070287539936	0.25878594249201275	0.6134185303514377	0.6306709265175718	0.5961661341853035	0.597444089456869	0.6536741214057508	0.6108626198083067
G2-414	0.30287539936102237	0.6888178913738019	0.4268370607028754	0.8364217252396167	0.6472843450479233	0.8549520766773163	0.6204472843450479	0.5130990415335464	0.7169329073482428	0.39680511182108624	0.397444089456869	0.2536741214057508	0.33738019169329075	0.531629392971246	0.31629392971246006	0.51629392971246	0.0	0.5571884984025559	0.8249201277955271	0.2837060702875399	0.3412140575079872	0.4230031948881789	0.2268370607028754	0.23769968051118212	0.24920127795527156	0.23961661341853036	0.3757188498402556	0.2108626198083067	0.27092651757188496	0.1878594249201278	0.16932907348242812	0.2690095846645367	0.1865814696485623
G2-415	0.5527156549520766	0.6798722044728435	0.5667731629392971	0.8383386581469648	0.7565495207667732	0.8274760383386581	0.2159744408945687	0.5361022364217253	0.7693290734824281	0.4696485623003195	0.29201277955271565	0.5533546325878594	0.5507987220447285	0.5680511182108626	0.5527156549520766	0.6741214057507987	0.5571884984025559	0.0	0.3111821086261981	0.37124600638977634	0.37635782747603835	0.5840255591054313	0.5539936102236421	0.5514376996805112	0.5706070287539936	0.552076677316294	0.5335463258785943	0.536741214057508	0.544408945686901	0.5456869009584665	0.5456869009584665	0.5738019169329074	0.5514376996805112
G2-416	0.8638977635782747	0.8798722044728434	0.7814696485623003	0.91629392971246	0.9047923322683706	0.886261980830671	0.29648562300319486	0.7750798722044728	0.8313099041533546	0.7789137380191693	0.5616613418530352	0.6843450479233227	0.7073482428115015	0.8626198083067093	0.8619808306709266	0.8677316293929712	0.8249201277955271	0.3111821086261981	0.0	0.670926517571885	0.6805111821086262	0.8670926517571885	0.860702875399361	0.8178913738019169	0.8670926517571885	0.8389776357827476	0.805111821086262	0.8466453674121406	0.8536741214057508	0.8479233226837061	0.8185303514376997	0.8396166134185303	0.8364217252396167
G3-417	0.3795527156549521	0.673482428115016	0.40319488817891375	0.8594249201277955	0.7591054313099042	0.8575079872204473	0.531629392971246	0.534185303514377	0.7769968051118211	0.44792332268370605	0.25750798722044727	0.2440894568690096	0.36741214057507987	0.5897763578274761	0.36741214057507987	0.6824281150159744	0.2837060702875399	0.37124600638977634	0.670926517571885	0.0	0.19297124600638976	0.529073482428115	0.23003194888178913	0.3635782747603834	0.23003194888178913	0.34760383386581467	0.4460063897763578	0.24664536741214058	0.329073482428115	0.22044728434504793	0.23003194888178913	0.25303514376996805	0.22875399361022364
