Eigvals	32
0.5653808419242452	0.22871998276584926	0.1616463184096003	0.1409227713377238	0.11039551274646033	0.07057703383342721	0.06354073064379236	0.03799576505690691	0.026868402604423157	0.022811227912336092	0.01674434941247631	0.014677987206271163	0.00918539897265798	0.0024663135385193935	0.0018595553871687057	0.0006364972149392155	0.00028655290543107975	7.610477254946582e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	32
0.38336327590375013	0.15508633359301865	0.10960622923192054	0.09555437903696001	0.0748550044029045	0.04785560614658704	0.043084556190508314	0.025763485216637	0.018218443351698584	0.015467427283346043	0.01135370739092721	0.009952585658753897	0.006228270184494376	0.0016723135405766903	0.0012608938826494233	0.0004315845874653914	0.00019430064197420302	5.1603755827973824e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	32	32
G1-115	-0.015837515737007014	-0.11789713403178216	0.23880173320370948	-0.03779226370266907	0.004995156357998148	-0.09476682165699449	-0.04062684320965665	-0.07445302580828443	-0.0369727584674387	-0.026044829347571213	0.022173109770970482	-0.008322551958991207	-0.0038265316043972902	0.0026476014893917943	0.0019380704803667445	0.0009244899031456835	0.0009191560317043072	-0.0002105396579267576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-116	0.04414103757554795	-0.0348184907496672	0.014533351780139925	-0.023013047769168054	0.003209860148101401	-0.01574260579285906	0.02476699547845586	0.01121197658795699	0.014432981647357212	-0.020152792574801327	0.0060197466892473305	-0.0565547140339379	0.017733658754353142	0.009610101818915268	-0.0033964255278851915	-0.0036130422135031205	-0.0035975889354767305	-0.0005410664846241999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	-0.029795294018824265	-0.1260384408943306	-0.05329609666978958	0.046385680907854665	-0.028908498259632716	0.05266543162477463	-0.04121379396964661	0.0010997713328107556	-0.03071555612122213	-0.0025074418772146265	-0.008238679717673761	-0.005838489173637174	-0.003583069902470643	0.0049440662207998155	-0.006610693001205757	0.010545934314232777	0.0009116811758233027	0.0008594738654598715	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	0.06019295662177996	-0.030046550647402557	0.001236266906169937	-0.04786343072465952	-0.001825233839181825	-0.0029521046526006667	-0.007235499354788524	-0.0010759970204626955	0.005590298294184703	0.004670938863177291	0.004575102767901801	0.006592710958096895	0.009097863618450098	0.00542664860655789	0.008638931672790173	0.010866931429953363	-0.004765120820079944	-0.0006788716780210717	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	0.07852812975528216	-0.036769981016787884	0.0014526240781066776	-0.030262166179868655	-0.005032306995476254	0.031104018351949085	-0.0011946924135157347	0.0056541357842950935	-0.039157427308505986	0.008317923281168024	-0.0022690016782937815	0.008882952206032163	0.005498698756870484	-0.002625796188531147	-0.0019011923351732723	-0.0006027512448747918	0.003710662536894982	0.0007424595930828168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	-0.030802311282778924	-0.1266572784339031	-0.05798429666101878	0.04218432102941042	-0.030793285496173193	0.05388842522580636	-0.0389145483310354	-0.0094345423553306	-0.03201445169765671	0.003537772973278429	-0.009507632748474314	0.00034890140041445364	0.016758972896022094	-0.013701004219084057	0.006722299892931597	-0.00867858569332067	0.000356237951550096	-0.00037917719271194614	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-136	0.07078434203064729	-0.05155409457104566	0.014245299739933564	-0.0742074304777542	-0.01728322200927709	-0.012697123340429597	-0.009861445193796184	0.06482117038887879	0.005956278724306305	0.033406149428248724	-0.08030737848931485	-0.030021680721088493	-0.03367505418303127	0.00882419554605174	0.005202013666716229	-0.001112784428296682	-4.158662274498892e-06	-0.00037443296934444196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-138	0.0775540464536414	-0.03505027354465691	-0.0005411250313531679	-0.03288123872594698	-0.004568737086865648	0.02893415581736592	-0.00043618107301993434	-0.0006512248852288864	-0.035784060354539224	0.012942033155573037	0.0008704959666936994	0.008402062542887638	0.007380743742387685	-0.005335149936196272	-0.0019966185848664573	0.0033337525554422965	-0.010350674374750818	0.0003832555854085309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-14	0.07852812975528219	-0.036769981016787884	0.0014526240781067054	-0.03026216617986866	-0.005032306995476288	0.031104018351949102	-0.001194692413515791	0.005654135784295118	-0.03915742730850595	0.008317923281168012	-0.0022690016782937984	0.008882952206032108	0.005498698756870555	-0.0026257961885311886	-0.001901192335173147	-0.0006027512448750255	0.0037106625368946025	0.0007424595930822839	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-15	0.028900640827077256	0.009583792744996418	0.01281673889852854	-0.04209912086125915	-0.08256788556600413	-0.0006454760442925742	0.0451812805063859	-0.004898182501913369	0.007949301309948543	0.02126392692721399	0.014504779293999345	-0.009078230067387349	-0.012261472916200703	-0.015683358380302166	0.009154274919715193	0.0020072350669993475	-0.0006601849520672644	0.00024274366321407122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
