Eigvals	24
0.06506610090561549	0.0002507521228735787	0.00012083062264086018	5.858024002951364e-05	3.748722558250457e-05	1.2243861911951924e-05	9.508747829480501e-06	4.8303663186340155e-06	3.043025276611348e-06	1.5666523566964586e-06	8.831354100082776e-07	4.426992893610844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	24
0.9923775851491556	0.0038244305822055236	0.0018428889981028048	0.0008934562902774071	0.000571749065638216	0.00018674138987839566	0.000145025874879153	7.367196122025712e-05	4.641172643696537e-05	2.3894326859418236e-05	1.3469437592626464e-05	6.751977536823397e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	24	24
G2-1100	0.09823756515153699	-0.0038949662721226865	0.002557838732529874	0.003259799609252102	-0.003388840099699517	0.00043557438148867094	-0.0001138448045426647	-1.5461472143085994e-05	0.00018128710099577088	-3.142329607606209e-05	-2.702208909796299e-05	-1.7122313453335567e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1101	0.08004872661830212	0.00032409273537783426	-0.002032083399837888	-0.0028668373699949983	-0.0005224154890792242	0.000959727943424986	0.0013052946148906328	0.0001258478548021958	1.455046752970105e-06	-8.395641229050001e-06	9.5544751442811e-05	-7.534632893954278e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1102	0.11583594071365938	-0.003874799183938043	0.0033771357065753107	-0.000652282554057241	0.0001800118156680837	-0.0015857414530571605	0.00033719314039856935	-3.883039664027554e-05	-3.094618239910379e-05	2.0105998050890866e-05	2.131987310581121e-05	3.2082047468920812e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1105	-0.04170492480343728	-0.0007036059182688685	-0.0012402173054738212	-0.0010051195572826751	-0.0007135231852901854	0.0005328150653927577	0.0009148128197314634	-0.0006265862873828359	0.0004269464700640485	0.0005894910476910364	3.427237699733328e-05	-8.737164679206133e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1106	-0.040285481285565146	-0.0010048405100981778	-0.0005092203989531119	0.0013348703125218354	2.938520716540184e-05	-6.836303041310596e-05	-1.6275330781713143e-05	-7.311235937377178e-05	-3.5325284398693755e-05	0.00030515448075138263	-0.00015989001060186445	-0.00015899083864995593	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1107	-0.03316624936879239	-0.0004169414336276625	0.00023410064595400992	0.0010538155423040771	0.00015306798445680544	0.0008147111125537006	-0.00045877313246577706	-0.001377675311959165	-5.121444615752282e-06	-0.0005485252997736838	-5.560659582493121e-06	1.361659553612177e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1108	-0.0426703416053026	-0.0013279412637722198	-0.00042174132762981195	0.0016162684589508332	-0.0001249476990604471	-4.291247160658308e-05	-0.00013523960214317492	0.00039321141647913273	0.00017677329914438705	0.00026442558303765466	0.000131570483215861	7.017805419455434e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1109	-0.044769277083323615	-0.0008806651550202802	-0.0013939348833953693	-0.000720838924391941	-0.0004477912530720462	-0.0004049620997282853	0.001056890429182645	0.0004667637985096029	-7.21222106196752e-06	-0.0005636228153385579	0.00014661803206032857	-4.602861088316081e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1110	-0.04827510939719794	-0.0017833880166818695	-0.0007433867915869482	0.001733633456222899	7.778355419332502e-06	-0.00011807743617460304	-0.00016542874349131898	0.0009440573787276656	-0.0002588394158814899	-0.000312053642315653	-7.749818121508236e-05	-1.6991523549209523e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1111	-0.03898988987858159	-0.0009143321044591163	-0.0003080757441695258	0.0013480153979490807	0.0002721415620642526	-0.00027629129460860966	1.4593760405220055e-05	-1.1081450072426669e-05	0.0003574396117959438	4.758086189890017e-05	-4.606187338725515e-05	5.582986189345152e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1113	-0.04006700869186135	-0.0005435618070635669	-0.0005623795393094467	0.0014079166535962812	0.0008676993997284046	-0.0009425923802898022	0.000452812526421261	-0.00010764236291332965	0.0002833298074158914	0.0002555402205741766	0.00026176568783650825	1.9456323530476364e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-199	0.07586126399093616	0.0027696351087827774	-0.004673114726067649	-0.0019803062680261306	-0.0012746440983929974	-0.00041320770110518185	-0.0010335448733531153	-9.973538071058332e-05	3.808730446066979e-05	2.3856434610924804e-06	-6.364874176726058e-05	5.573619407448303e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-313	-0.04574372412693035	-0.00017495914719816073	-0.002379957190703107	-0.0019487054125076062	-0.0016338314228868335	-0.001095412952575839	-0.0014392441942445533	0.00016557547910842367	0.00010331399767652168	5.4136259540227964e-05	2.043847880816766e-05	5.748908098560882e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-314	0.0376345554733827	-0.004308548738629373	-0.0014610125753957619	-0.00048811942528960553	0.0028341538184414768	0.0006476209960508514	-0.0006223829214649147	-3.5332135931147665e-05	0.0006530226100693434	-0.00010940747234104344	-0.00010507455454583244	4.246005836856577e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-315	-0.028705386458446776	-0.0003721686287379892	0.0003625272037549607	-9.899431456709695e-05	-0.0004742377661015023	-0.00012840621068670326	-0.0003235857513516935	-0.0005722506613694326	-0.0006027033203640797	4.590394645760135e-05	0.00043063009838791065	-2.5050765237643945e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-316	0.04850521534545889	-0.0024838061670672327	-0.0010227910719534273	0.00012005495822193227	0.001729114795759877	0.0007555035822707185	-0.00038222766655014094	7.339015904329981e-05	-0.0009000923227031711	0.00014904196899121784	7.014430021173518e-05	-6.973460152221897e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-317	-0.013695831967012727	-0.0003999270330958039	0.00447353801895466	-0.002125071820866683	0.0017372095072170223	-0.001246732915589946	8.198799001171688e-05	-0.00031923810243944246	-3.749810640304819e-05	-6.12056661136648e-05	-0.0001627390246773306	-6.7602384415252766e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-318	-0.009812108089835158	6.919622780660207e-05	0.003969273149214828	-0.0013208384351206534	0.0007153264436467919	0.001389857464900097	-0.0008043739734005007	0.0007499939134784982	2.3986614697695943e-05	0.00019284323166768072	0.0002608682915591061	4.816605292731589e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-319	-0.043021404490322	-0.0010206986151119705	-0.001137413355908293	-0.00044006465793547703	-0.0005991777967203277	-5.339863247548492e-05	0.0007985660770656414	0.00015021082160346233	-0.0006454363217979156	7.084367851546576e-05	-0.0002670376251159951	7.180789462286609e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
