Eigvals	24
0.1869202939586397	0.11829596992881679	0.10180612304145523	0.06613874445693496	0.057803233377580115	0.02893395492534818	0.02432129636774932	0.006322798230336043	0.0021666543295383207	0.0006261699011384549	0.00015437816068124277	1.1680328197361383e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	24
0.3149450471320859	0.19931880608432437	0.17153479454039794	0.11143824754981117	0.0973936091953566	0.048751291819056304	0.0409793483020584	0.010653385699791813	0.0036506311619987904	0.001055043863083059	0.0002601142768514859	1.9680375184142385e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	24	24
G2-1100	-0.018048884923501197	-0.0410514864602391	0.011958793485911692	0.004848880091486348	-0.011403770418194542	-0.008565016459462347	0.0061248130871149956	-0.008557698507608671	-0.010461139914319727	-0.006231917429851963	0.0007746283883819247	0.002677002246204793	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1101	-0.04327583771371889	-0.2063442901754993	0.021309041199256855	-0.08817744042713833	0.13467060997970465	0.04050248800584184	-0.025823154743275505	0.008566919379053961	0.002404605372840584	0.0003284097524883646	-0.00020723146248282417	-1.491998896296926e-06	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1102	0.022935377848473954	0.004105457558487463	-0.024319634178265083	-0.009872128337048633	-0.007201928333022243	0.005443451579898098	-0.011189118233422394	0.0021464846040059127	-0.006973195115972906	-0.011551083327270187	0.0030759254317238045	0.00025139789691031516	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1105	0.006172663359657196	0.02130196464580239	0.2578288500925215	0.10360098665430932	-0.018793750268340792	0.02874067906450409	-0.03743002248899711	0.0037572301779764993	-0.0005294992625139128	0.0001889547809718223	8.301473388945233e-05	-1.196973078038932e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1106	-0.016432624556392876	-0.03743337466021511	0.012527556368063401	0.017305307781464038	-0.010273610988307813	-0.005463407848059431	0.020145395716299225	-0.012087963335231097	-0.0022540894701526914	0.008167422650642195	-0.0069211253764225	-2.2898433075569397e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1107	-0.387514750309571	0.12089213561305615	-0.031063101848001855	-0.007732888639611856	0.009635727769218947	0.012201532367970953	-0.007927987244247097	0.0024093422855667895	0.0007413349941093974	9.772754156865789e-05	7.083235745798654e-05	5.586409815599336e-07	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1108	0.02200422390174418	0.007136141842154451	-0.024687971075222487	-0.002159269712672018	-0.007940330265507911	0.007215907889816334	-0.00810767874005103	0.006768556211216499	0.0011843230214362282	-0.003760582288486274	-0.002440294160530168	-0.0002537557567074532	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1109	0.022004223901744183	0.007136141842154443	-0.024687971075222522	-0.0021592697126719866	-0.007940330265507915	0.00721590788981635	-0.00810767874005102	0.006768556211216525	0.0011843230214362676	-0.003760582288486165	-0.002440294160530057	-0.0002537557567069116	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1110	0.024774587405573766	0.004555873334682336	-0.02492659356911187	0.0018733972832849259	-0.00844600491090626	0.005991855927197608	-0.0024309570846111797	0.009097990372004523	0.010034776171047163	0.006671742128027948	0.0038885427774268382	-9.2565560371484e-06	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1111	0.023759293525720006	0.007332159818762601	-0.022783904717381148	0.0015316941846169857	-0.008315914086564272	0.007573722842577594	-0.0017696948363528004	0.008272481044928115	0.002884858236379369	0.00495790315298101	-0.005161607884247255	0.0007319247271904533	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1113	0.022004223901744183	0.007136141842154441	-0.02468797107522253	-0.0021592697126720053	-0.007940330265507927	0.0072159078898163306	-0.008107678740051031	0.006768556211216534	0.0011843230214362576	-0.0037605822884861553	-0.0024402941605301642	-0.00025375575670671165	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-199	-0.018093932408238533	-0.04020279089721803	0.012220845102698495	0.004571594447738327	-0.010506843704962533	-0.0074882875447846555	0.004967429647011416	-0.006549579757033787	-0.008519399335090631	-0.005183318399566203	0.0003629800924448236	-0.0013562064201288017	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-313	0.026086991493476572	0.003484521975829732	-0.030223999112395112	-0.0081137645965621	-0.010465164834046808	0.005592522773051068	-0.006745230003318967	-0.0017122770484568172	-0.034732912597148155	0.01195966382674753	0.002854417868088428	-0.00012121869813900347	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-314	0.08561830851684452	0.13089315660727208	0.07632165642747096	-0.18452224583085441	-0.03664507196308259	-0.025147746545349292	-0.027560407692653787	0.014526357394256211	0.0017998833556296444	0.0006219917531428305	-0.0005670183939397518	3.0354860735162182e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-315	-0.01809393240823854	-0.040202790897218024	0.012220845102698493	0.004571594447738334	-0.010506843704962533	-0.0074882875447846555	0.004967429647011435	-0.00654957975703378	-0.008519399335090633	-0.005183318399566136	0.0003629800924448203	-0.0013562064201287011	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-316	-0.00876206187050344	-0.040164302795880555	0.021056811425857275	-0.04675559840372352	-0.04387545645524458	-0.059273104264891976	0.005608434830872207	-0.05373023365477401	0.007755816733095755	-0.000537015702665916	0.0005602852483233985	-9.370406694401845e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-317	0.06736336361232552	0.05615776243765266	-0.0808114803549394	0.08865392603002585	0.07858530649928801	-0.0796969820024899	-0.07855006210985342	0.008726464843386513	0.002816734310565571	-0.0006623961481894204	-0.00013653698570973674	6.549272510649494e-06	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-318	0.06273062184695971	-0.014351344331645558	-0.10937510328260598	0.024283802774857973	-0.10765917750343758	0.09430948356132633	-0.022016567447509558	-0.001969089014765114	0.005111641038262135	-0.002025070008642419	-0.0001396877552093977	-2.6404550785157724e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-319	-0.01641680420416448	-0.04023075685866732	0.011240136366685844	0.017041629834276414	-0.011077049782185832	-0.006230317315305409	0.012905950605785347	-0.004565531523642625	0.01281139644483188	0.0031966854524898437	0.0023626887311305575	8.32658328830765e-05	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-320	-0.01641680420416448	-0.04023075685866732	0.011240136366685836	0.0170416298342764	-0.011077049782185813	-0.006230317315305408	0.012905950605785338	-0.00456553152364261	0.012811396444831865	0.003196685452489786	0.002362688731130832	8.326583288323784e-05	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-321	0.024774587405573766	0.004555873334682332	-0.02492659356911187	0.0018733972832849592	-0.00844600491090626	0.005991855927197601	-0.0024309570846111662	0.00909799037200452	0.010034776171047075	0.006671742128028001	0.0038885427774270334	-9.256556037364614e-06	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-322	-0.016419595399789506	-0.06430892191201071	0.007830916021778897	0.023376325414803483	-0.04241221427975937	-0.06184274894042327	0.08460895293424642	0.04309478856691467	-0.000925666923827996	-0.0019763841947354676	1.2551355865351944e-05	-4.705868328816573e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-323	0.10025351353051248	0.1521722312064824	0.019345836503676564	0.007041640457964158	0.11532491742652586	0.048748240151217356	0.07775510189107798	-0.011177520989573784	0.0016353385325455305	-0.0020681789809715665	0.0007156534136979703	-3.156402351941419e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-324	0.048993247747933746	0.037661253788087004	-0.052607100605826164	0.03403606885282696	0.04271028504789615	-0.009317340089375018	0.0182077362238021	-0.018536712561984782	-0.001480224915378937	0.0006415008373398602	-0.000921641659828053	-1.5815902411955464e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
