Eigvals	54
0.25214997176960013	0.15822899269648788	0.0463554826727344	0.026282478429920302	0.011094157069852898	0.007986158724193306	0.0042224193372638955	0.003037656942472291	0.0027067142617523653	0.0018608210598302366	0.0014147655998890257	0.0011363210137925704	0.0007881772091338154	0.0005896777964715244	0.0003960622961292138	0.0003819261993912905	0.0003449395073056305	0.0001804065451204255	0.00012311107382441936	0.0001203929686975367	6.775469099160741e-05	4.96873773496824e-05	2.6472099543654413e-05	1.4796921181354888e-05	1.2353356434382587e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	54
0.48530351619407147	0.30453735917772373	0.08921864467431835	0.05058489242263296	0.02135250461232866	0.015370657718242255	0.008126730837362168	0.005846463455170082	0.005209510591424272	0.0035814519311894214	0.0027229458540012266	0.0021870340878825827	0.0015169748713126229	0.0011349305575599695	0.0007622861251756778	0.0007350789143081619	0.0006638920266175311	0.00034722165573497157	0.0002369472286279343	0.00023171579446911312	0.00013040489176383935	9.563141637111107e-05	5.094984901015099e-05	2.8479074686233302e-05	2.377603801551294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	54	54
G1-11	-0.009387761351743074	0.022164069043746522	-0.022007599782204592	-0.019513179336395337	0.0056022180949835765	-0.0028588255635420535	-0.01091549680427787	0.010145828776053807	-0.01174733235731982	0.0014957150945700095	-0.011030630485151361	-0.003872046597217322	0.006732798312984111	-0.0034086130458894017	0.00035476863707930667	0.001383785551076808	0.004378971175634309	0.0011958002568985087	0.0002947474274218762	0.00011173237631508067	-0.00041590449708069446	-0.00019698990148409623	0.0005122377386451496	8.396988727485799e-05	-9.864685642972735e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-110	-0.0035809663416464434	-0.03343752751091314	-0.015031961244985613	-0.013012812058528441	0.004911996207162877	0.004715864136675666	0.0011693915409606262	-0.009367702282798089	-0.0005339386149084952	0.008053131056380763	-0.0001723404193764098	-0.00207206093999827	-0.0033073842715357145	-0.007695937695504809	-0.0003629496371798837	0.001780936624980594	0.004108997069333135	-0.0023997003798802764	-7.60081654884418e-05	0.002035722221029134	-0.001111828841077947	0.000377384227671007	-0.0004587872120214919	4.711683249781194e-05	0.00013564568815478011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-115	-0.07589956553205533	0.012711147150948161	-0.005271080808602496	0.013512272834620784	-0.00790606674554402	-0.01828539227151662	0.0011965135419212188	0.008653202750490058	0.0072395886589044995	-0.0004357750309835667	-0.006238553012177286	0.0007368743999605326	-0.009345441136822424	0.004416625249835565	-0.002607289189466969	0.00011154587997542361	0.0007902339782609049	0.0011286939438296048	-0.0010375786637458184	0.0006869831958171465	0.00047046463381188744	0.0011455396833095844	6.567938398563419e-05	0.00020972830808544302	-8.41355435023485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-116	0.006074904206158403	-0.03935106008507565	-0.013109736093415657	-0.016221665387797735	-0.012193629077175493	-0.009961241488366124	-0.006608326468230689	0.008942601670607694	0.016080641346983927	0.0006171357133390509	-0.005307170781563535	-0.004594583820462008	-0.008546183448074719	-0.007955923655464667	0.00048694193915289804	-0.0007647115815574233	0.0009727321922311025	-0.0007163590711439657	-0.0004501900021436895	-0.0004093769837618382	0.00016006542319553486	0.00022141273274259684	9.333828096754058e-05	-0.00015700088312933504	0.0002609931624965874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	0.0830831346777911	-0.0678903555380547	-0.010297197224556045	0.03389587840653932	-0.005062517847717423	0.004980043562676368	-0.014050224260961065	0.006376578731314715	4.56538229125329e-05	0.007010762616471199	0.0050331616194605475	-0.0030656640719987044	0.004480631171621291	-0.0009417658072641566	-0.005667793446364028	-0.0030358677591112108	-0.0006747855049073453	-0.0029254236318139444	9.156837990457893e-06	-0.0003444254083043515	-0.00010237107037639358	0.0003894584125107587	0.0003217153058078332	9.029555584289114e-05	0.0001635001947033388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	-0.016397400595724674	0.1305434210340213	-0.011230088283913883	-0.0456801654880802	0.029725676372806813	0.023223835507052627	0.004632696302602134	0.002634824575026971	0.007891330050540362	0.0010261643312415329	-0.0017451832654424829	0.001405702817319146	-0.0025477106324668817	0.0007858417118857678	-0.0008931020565785331	0.0006187335648909696	-0.0004178033951499133	-0.0003690548431644052	0.0003577861234742867	-0.000494066231474148	-9.046881385523231e-05	1.7445373599378064e-05	-7.317897724130688e-05	7.671123027564832e-06	-5.2418233169141965e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	0.1600004684328956	0.1923311558156771	-0.010241150965007741	0.03457237520972815	-0.004676140225212657	1.8497976559270863e-05	-0.0027581395849240356	-0.002815148113949246	-0.0014480705325050293	-0.005175730564482646	-0.0007143158983266187	-0.0046395078168529795	0.0026965116452564303	-0.002182829667235148	-0.0017776312699214144	0.006875773337847786	-0.0007656649869909367	-2.0162181372398402e-06	0.0006920073508850579	0.0013600268639779652	-0.00033927075503604223	0.0007304884025442581	-0.00028268757028035956	-0.0001645892611726464	-5.0522403642467685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	0.15894226647310158	-0.003090861968602846	-0.05145020365146383	-0.008990529181059746	0.003592821035052441	0.007625832493447443	0.009395007524331792	0.0014932909294082728	-0.012474284349920598	-0.005491927330179684	-0.010943509148056687	-0.002377097668711362	-0.0021750259834458214	-0.001452131714847572	-0.0022307224612503583	0.00016631176831703303	-0.0015395341525224443	4.2287995051804466e-05	-0.00016997191942565723	-0.00090944067044233	1.5383217636625364e-05	-0.00019704412680189337	-0.0002572885385726054	0.00011212374081796277	-8.351528222240577e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	0.16404796784223083	0.19749344676241867	-0.004158518572120063	0.029004606943860586	3.263618138938174e-05	0.005623068179887932	0.001712695754988252	0.002127778918877546	0.0037818020403834955	0.003268072542724954	-0.0006072583722870293	0.003624547481191634	-0.002441932376101035	0.001364767622904075	0.0026239106563281252	-0.007399581447219541	0.0005548909276222862	6.965591837861392e-06	-0.0009826193856632473	-0.0010844392454461553	0.0004017312545144448	-0.0007095845473341443	0.00037827973436379224	0.00012851548411361448	0.0001013893926644419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	0.09631555766876798	-0.03322978403698701	0.0887854762912628	0.03920964091228326	0.0319175411292235	-0.035617379022923834	0.004126598048530999	-0.006266286749931565	-0.0029544794247827397	-0.0001236952342773515	-0.0010882803962378913	0.0013272776417878327	0.0009401394252794355	0.0016627824740205448	-0.0014093280620306457	-4.434440181648271e-05	-0.0005118924830241055	-0.000313778311199824	0.00041473331298852537	-0.0002497047396984473	-0.00015747039223259918	4.939727209605698e-06	-2.7703723491102127e-05	4.217576698750402e-06	-1.7580873097039587e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
