Eigvals	30
2.467619157374596	0.24498562521060624	0.08877472386274513	0.05408560433348575	0.04303914817209541	0.021381359006341694	0.005739956988473932	0.002691304025646546	0.001358096259422556	0.0008329423721413695	0.0004251227902998256	0.0001255414151522391	7.905052354395307e-05	3.593659058635105e-05	3.350380916898088e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	30
0.8418526841971711	0.08357926933615653	0.030286375168293234	0.018451838910593748	0.014683231124201394	0.007294462120493108	0.001958243103876803	0.0009181649896055074	0.00046332797262339277	0.0002841665293743394	0.00014503484504799934	4.282969558246952e-05	2.696886804180623e-05	1.226012334828937e-05	1.1430155903695091e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	30	30
G2-1100	-0.14002227159075267	-0.11051043123463086	0.05346228917886768	0.04739727556968474	0.046368799594130504	0.004468308888764835	0.031226893462131394	0.021513688261807436	-0.005120045454442518	-0.0035020654916893346	0.0017016051034208551	0.0002795312516848923	4.023224033048664e-05	-5.577343110380895e-05	-1.11349818947693e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1101	0.017555872001434936	-0.21386457913475546	-0.006972846147068457	-0.030222724351241112	-0.013802997818874847	0.020317967884991513	0.01416947038560806	-0.0034084347401226343	-0.006856878453012023	-0.004786831321082958	-0.0006368570497238584	-0.0011145095334899981	0.00018903665015325132	-1.032050924696864e-05	-3.436921896863143e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1102	-0.08438468830917917	-0.26091398110974745	0.037122743843457665	0.030894488682935314	0.014370078541324938	-0.03977215588689257	-0.037852909258533456	-0.004057594537475734	0.0033283386867856207	0.0046153331042312	2.8265103072582683e-05	-0.00027710086519408414	-9.202490728211918e-05	0.0001396503567099972	-1.9354978880261283e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1105	0.2207781410492439	0.05857171491873154	0.010865557030629757	0.0035954154074186594	0.004098094330765952	0.005177251833501906	-0.0016976680665331404	0.002347979395610246	-0.000896188304332706	-0.002302074326664234	0.0003766519413889937	-0.000898563268510635	0.0012481727413117363	-0.004233610875614507	0.0006776393626741343	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1106	0.21804652149883952	0.05899713066550559	0.009649170896092206	0.004905178369506631	0.0043684070381132594	0.005482572698341367	-0.0029130233268840635	0.0024254758510743185	-0.0006735588838902921	9.794197615515472e-05	0.000965154894225033	0.0026408899278083896	-0.002064888315381621	-0.002031590942546913	-0.000431758408306377	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1107	0.19242629666860425	0.046589836234051746	0.005303801793894939	0.0013860645037512991	0.002119174128067901	0.010246494473421614	-0.00111823316363653	-0.0016611685299046562	-0.006349670674150382	0.011856727452629471	-0.005569434630904865	0.0015902287082957501	-0.0016890111445712489	0.0011031966128525372	0.00024050493086276217	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1108	0.21813542011948467	0.058385355850392145	0.010143885445584536	0.005340278676439411	0.004038715546507473	0.004990585631137642	-0.0024507962765620193	0.0019432302880733436	-0.0019705498892426446	-0.001423541521651557	0.0006076375603342991	-0.0003391806783727056	-0.0029566189204647455	-0.0004313457281903648	-0.000406092391776038	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1109	0.2269440027753856	0.061886660140816965	0.011723793455502758	0.006019194137274061	0.0048729356491208735	0.003307810878744982	-0.001529125791123337	0.0028164939518287627	-0.000553555246108933	-0.005964576995803978	0.0006490845711131214	-0.002076503021104822	0.00015231985505656886	0.0019337839858603028	-6.355034855685361e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1110	0.23600968491377414	0.06571477369885059	0.013264445952000742	0.007891918625262473	0.005862969071548551	0.0025394841118585483	0.0002618910890409612	0.0029626123182482124	-0.002318218691924831	-0.0069449302182551355	-0.0024279081142935697	0.005168121557899104	0.0003572581824180353	0.0023837767660636225	0.00023871009597539183	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1111	0.20884409844353966	0.05374015722265632	0.009335823963999765	0.0028433880717267913	0.0031986479010481855	0.006920303161392286	-0.001936594720673483	-0.00016591927607742714	-0.004246838021094341	0.003277856500582803	-0.005219964406267675	-0.0038277913066749347	-0.0011640619680010982	-0.00010736767001929573	-0.0008169871729425852	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
