Eigvals	33
0.13611686404494047	0.0867297261771543	0.03492574830486911	0.014925353898283469	0.006364740686751831	0.0025851205351849725	0.0024465482797616303	0.0006899431480433243	0.0005639413197296023	0.0004452736364928267	0.0003200504766953851	9.537668334573361e-05	5.9352347449557336e-05	3.267987757778777e-05	2.6776036205899202e-05	1.585831931934234e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	33
0.4753624006004193	0.3028871633817335	0.1219715696027727	0.05212397529637753	0.022227652931047476	0.009028044482726583	0.008544107092184687	0.0024094959388970437	0.0019694583872864125	0.0015550339500726715	0.0011177157509667292	0.00033308502568473044	0.00020727684672177453	0.00011412829090432198	9.351024164939322e-05	5.538218055509772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	33	33
G1-11	-0.02323220609922997	-0.019673600605691656	-0.02393414954858506	0.01513189299113437	-0.005847256700613294	-0.011101950386038851	0.004932785729910842	-0.00626213673316438	0.0051601467129077485	0.0006904683354213413	0.005832146598300449	0.002712806326281683	-0.001833683138801931	-0.0003454390873060973	0.0007752628130302427	0.00028605525072784556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-110	0.0007467269644867004	0.030042764292778672	-0.02075928320583955	0.01329916290535843	-0.00320769111114272	0.009515150511693864	-0.006639168947662825	0.002558992893187501	0.000824365194340631	-0.0007773354945406998	0.001378894329528014	-0.00150398131519418	0.004143477744398086	-0.0005897662965975093	0.0006921389216634249	0.000827064661823091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	0.09972898675787271	0.04638332020821087	-0.02370708511766757	-0.04378421432258106	-0.003278872843837585	-0.01730578111755475	-0.009408712406618346	0.005643834691351928	-0.00565381604652712	0.0005056958043466479	9.62090236746355e-05	-0.00032170179017727916	0.0001265565619798896	-0.00042482644585369907	-0.0006315075291253549	-6.247375719678948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	-0.042916004821024735	-0.12032932640050421	-0.005143646289160254	0.053051522225234016	0.0020255991602824825	0.0002648932154484724	-0.011229998834163629	0.00025940237727779277	-0.00046752365541216607	0.0002953556920908888	-0.0007243828547151733	-0.0003152129141187146	-5.1555938235553015e-05	7.366621202606066e-05	0.0001489485674460966	2.0150953139482286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	0.1060980091817699	-0.22480139003740923	-0.006919028347559846	-0.03710752258864977	0.010523560278306197	0.0005675065756992302	-0.0006699151623786105	-0.0009970279918564253	7.028610463619122e-05	0.0002817997280353571	0.00030172739979521934	6.398715430232718e-05	6.088592660288424e-05	0.0001058318375031903	-1.6083913978670462e-05	9.369187805045229e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	0.10135730495891933	0.013923976617686044	0.08035043677881122	-0.031861587922218146	-0.04314242152727256	0.0022444819320142644	-0.0018954105058739787	-6.389635123610314e-05	-0.0009566707224047506	-9.294491288024438e-05	-0.00039209331053506315	-0.00033979212543634973	-0.00011118780027427121	0.0001705671103493843	0.00016645161325870613	0.00013921242848049308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-136	0.047581288060371006	0.010972852745583376	-0.0028202994900279445	0.02219314674840287	0.006061719237050046	-0.012361899947942965	0.019876947316461373	-0.006449435268427398	-0.0022717475583084084	-0.0016134780129288832	-0.001799893077252056	-0.0006636799380855764	-8.252928926672003e-05	0.0004235222350111696	-0.0006978951505286187	5.644241082443827e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-138	0.13459726929034638	-0.05251532808817357	-0.0561182654262398	0.024633310802447975	-0.019714529394863664	0.010278685775925908	-0.00036741566786061697	0.0019824479541015257	0.0005862429247079956	-0.00016470356856307616	0.00018609107122351807	-0.000366105507040004	0.0002477450151985088	-0.0002122276139476299	-0.00012666658809576598	3.161042291550455e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-14	0.05354213398246359	0.024006768903768096	-0.0018669043886330359	0.019566978995034606	0.0029657490552550685	0.01213664463483315	0.01611152477668718	0.0072877276145071924	-0.0015031782975180456	-0.0013528390016661856	-0.0021575745015070856	0.001452349243258185	0.0010574725989155914	-0.0002828937154470722	0.0004964647459533392	0.00011195156996441946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-157	0.06836955966807544	0.047766892332896216	-0.015385269316722714	-0.017107727797788238	0.013234985538059497	-0.001992184144267656	-0.005613587370243533	-0.010648098852174694	-0.0023848779645963894	0.0017373843121522344	-0.003614044839086097	0.0032907753543011996	-0.0002581255524560062	-0.0006484028911167828	8.584503885751141e-05	-0.0009501038966378914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
