Eigvals	22
0.1537835028218366	0.07376960492645104	0.00812549805982118	0.004490888643403182	0.0023232791535905267	0.001399120767201412	0.00044533742276126227	0.0002549078504239591	0.0002184642240849466	0.0001257549663724756	4.1858801727259753e-05	2.143205521586318e-05	3.949481149674499e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	22
0.6276785457041217	0.3010960050184752	0.033164810995487445	0.018329888452834765	0.009482632750795531	0.0057106131171874765	0.0018176770637761731	0.0010404249214432323	0.0008916776113552503	0.0005132780367162892	0.00017084974207878952	8.747649131733297e-05	1.6120094410812994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	22	22
G1-11	0.003490437979161517	-0.003152219249985067	0.026984486609324152	0.017673411469433183	0.006640007399408088	0.004578815524764993	-0.00023755306357511514	0.0014950240075740145	0.002004676298892882	-0.0018626502093836849	0.0036587332914359044	0.0009755301334367524	-0.0001367111797308807	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.04201344272034208	-0.10706993436343477	-0.043589349273996186	-0.008135345020281579	0.018306584185816946	0.002967862193842648	-0.008504591012085875	-0.0025019779917765184	0.000422020187814661	0.0027806460347804037	0.0005623325051355646	7.96434513117903e-05	3.0428781701468056e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.22118207831235048	0.08280218189767807	-0.0046996129180802764	-0.0005880841092661237	0.0031077461298370836	-0.003122212247384195	0.0024405387785423867	-0.0017867372411744808	-0.004059278115521848	0.00121288119766268	0.0017310612686540835	-0.00047906290641932706	-0.00020692404194822125	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	-0.13998838184483792	-0.09174020233477582	0.01094813502671464	0.01704081218413058	-0.011104775552547092	-0.0017739235160842519	0.0004323140782570567	0.000833927511889447	-0.0006281202171633568	-0.0005780978441341161	-0.00015249544776257753	-6.585742431456558e-05	-7.806609981190154e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	-0.22388229356218628	0.08349786165417176	-0.0015025728552703756	-0.0059917321813390675	-0.000986928062536542	0.0002619267801817403	-0.0030032686551968294	0.0017528078368605226	0.003981566126346357	-0.0012493525179967833	-0.0018206040460210474	0.0004632845506856605	0.00020898704567509491	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-15	0.011515284555033667	-0.009807598533679933	0.040323956726127846	-0.046891167592728523	0.004034500213518065	0.015625799571661648	0.0014303245922035995	-0.001556438268441021	-0.0006662636420293383	0.0014214385215268177	0.00042326966763035745	-2.8832157215837656e-05	8.701030980481498e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-177	0.06787064030430023	0.07402022962089463	-0.016689465434971476	-0.012196482838646524	-0.004787196907188558	-0.0047449422244109545	0.0006330607993760676	-0.007762221358187041	-0.0025102412844742296	-0.005224306654288668	-0.0005670915398258701	-0.0005961433533337896	-6.915377328507705e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-178	0.05350637119778351	0.018112459438358267	-0.008428875614250592	0.005935961114769767	0.000493078625061174	0.003333139685764929	-0.005483100793063478	-0.004079129870193322	0.0037724583382059045	-0.004190773285428036	0.0014302593347649175	0.0005561730854674019	0.00011851837556107255	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-193	-0.019533674846829326	-0.09193650449827971	-0.026885668735422603	-0.004841577287268548	0.00944903791252308	0.0059721069443856335	0.010357316199915268	0.0017882392154051094	-0.0004934879262992768	-0.00264255563500607	-0.0015812210089289243	0.00011429298172595485	-1.7245198783508756e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-194	0.02974440801224484	-0.028693915070290267	0.0023301900413721923	0.0009909306405180398	0.010064831652924412	-0.004128662403970073	0.0041327942963701085	0.0021738609467873826	0.000995709625150738	0.00031569711226853646	0.0009205306643801267	0.00030464850802532485	-8.109731019987116e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
