Eigvals	23
0.48693490514340776	0.2415029934105358	0.10982253228313107	0.09723754019190678	0.0791148677693766	0.0697688731329807	0.034633644708485456	0.024619214871067278	0.015260427099399555	0.008556990456928208	0.005197053565649309	0.0018425043344817704	0.00013158480543628767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	23
0.414545646149933	0.20560040652873074	0.09349597271882656	0.08278190473326719	0.06735340521514623	0.05939681523867389	0.029484899259743864	0.020959245740300555	0.012991764495875309	0.007284881614764104	0.004424443402375121	0.0015685919037717157	0.00011202299859163747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	23	23
G1-139	-0.08911413721586939	-0.06066757524999548	0.00266164804671979	-0.00039289419360906115	0.010022853683838887	-0.05504980504297655	0.015187827883844596	-0.028767426585012915	0.04153439038401173	0.025915780485774653	0.002098306264647916	-0.006821051134137565	-0.002358876460396016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-140	-0.11847892025426918	-0.08961053897338582	-0.023080017748413072	-0.011646631242991734	0.07396032359187568	0.06193751517688979	-0.01966223118709801	0.022800752379246128	-0.000720396049101213	0.041091048119449816	-0.025459460714152258	-0.002010878870148554	-0.00030155505641400775	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-141	-0.07729856655721588	-0.05412995890548095	0.05717680255694653	0.05465378361457759	0.030695393695131006	-0.10054417856886072	0.006680720981250843	-0.002456037765361133	0.009101932445118392	0.0109921154561775	-0.004235958466432327	0.0006582003184654027	0.0039959164214538245	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-142	-0.12462195198580002	-0.0833149140678831	-0.00022937219423024561	0.012682161159411273	0.08399121615354302	0.07290992965156798	-0.0397292767057969	0.015685439148598445	-0.005591165921060656	-0.014384151171311334	0.0039991902829319	0.0013362565153267631	3.2599514558015355e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-143	-0.0808576420621276	-0.051532341875481176	0.06477849755308732	0.06445892040928215	0.03876239668841651	-0.09411421186130148	-0.006480364652186621	-0.0049955419437799796	0.010021218917223518	-0.025462638095013215	0.008199718482647809	0.003487054995294448	-0.0025656940574651003	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-144	-0.1246219519858	-0.08331491406788322	-0.00022937219423022951	0.012682161159411256	0.08399121615354303	0.07290992965156806	-0.039729276705796956	0.015685439148598525	-0.005591165921060746	-0.014384151171311371	0.003999190282931908	0.0013362565153268047	3.2599514558373616e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-187	0.055628911823572304	0.12682386998313513	-0.017611243736652914	-0.14326830982533395	0.053762195605568754	0.006513687654452002	0.09618950603665918	0.05592434616762624	0.04596442721466843	-0.014295151230399504	0.004473826641954733	-0.0010961612197920168	0.00045767202419950157	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-188	0.03939132429309223	-0.12222214642868272	-0.19501532791222317	0.06850555221966972	-0.060895385126364464	-0.03314158125578741	0.009135453802854849	0.009117180285087262	0.016602815731652353	-0.005902803133833748	0.00571906978063208	0.0026481432886315487	0.0004635733398721797	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-189	0.008173798452028008	0.10388489975071631	-0.016411462411206175	-0.0612590900295075	0.001276806691322153	-0.0031513212170722177	-0.015074106388105146	-0.020390269570760546	-0.04279322200030141	0.04305891319385184	0.047966048810240386	-0.0020219754980205836	0.00025669237116761616	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-190	0.6032012350447	-0.15911767721538916	0.055148014954461026	0.014399056870417311	0.06127528991175918	0.019440811497467587	0.008335365191485561	-0.005595286782863903	-0.006086236959586829	0.003816170790983305	0.002161553160981921	0.0004483907207937035	-9.920873346110175e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
