	shannon
G1-13	2.031290386512779
G1-135	1.8959698985969502
G1-136	2.32307936880073
G1-138	1.9367650518662378
G1-14	2.3405377802765814
G2-413	1.5792057641603023
G2-414	2.2466261503013056
G2-415	1.9104540527701437
G2-416	1.4831696402860188
G3-417	1.6727892027847315
G3-418	2.13508096903244
