Eigvals	22
0.4881886000797446	0.2962029405751748	0.16629160225657344	0.14198938341991724	0.07531215497539835	0.04504670842519347	0.03670483542366103	0.02664256719318189	0.008281573433454533	0.005385096149298562	0.001643092121392636	2.1639334744629965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	22
0.3779397287245871	0.22931067827089832	0.12873754740639207	0.10992356036730291	0.05830421975526808	0.03487369586133761	0.02841568922468297	0.02062580858273411	0.006411324673171977	0.004168966209963249	0.001272028454837335	1.6752468824200447e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	22	22
G1-11	-0.08010717429434172	-0.02736094114513581	-0.010884454682030397	0.009891965262912587	-0.006795433592643857	0.007008660229467937	0.012713333956906268	-0.005114837899652121	0.006911948745320793	0.005350604771256575	0.004445254422564436	0.0007656510532690628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.081001079310781	-0.0243214092570731	-0.01236344148904148	0.009647416394940277	-0.0003250318648120728	0.009912691682014172	0.011034855548069593	-0.0035477127070577506	0.008828304142957901	0.00495006918606529	0.0012133449774334806	-0.004045520101835408	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.09687751615730408	-0.03716257553042525	-0.02961005169427657	0.004418403011036283	-0.016820077093986276	0.03084776966477121	0.007800838814621197	-0.05410977172141131	-0.05527973487814569	-0.011131249152692407	0.006737943897235201	-6.75641367220512e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	-0.07903134582746311	-0.02634794858535742	-0.009988341572905074	0.00999489794779297	-0.00428478661977397	0.002561849759770113	0.013995221076681452	-0.008253878100819215	0.004827150907022829	0.00034753649458957515	-0.007750761867532659	0.0017529134570490683	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	-0.09301535386786776	-0.03234222875779152	-0.022067017730513738	0.0042830902763375455	-0.009619196016465091	0.015634812320997227	-0.003966554603204102	-0.029678509123721962	-0.004280175154645646	-0.02849418099037424	0.015796606783048117	0.00026202168408985885	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-15	-0.07509365744374383	0.0001343157077609702	-0.031053492567850446	-0.055400893426692695	0.032192423446139325	0.055627312342342104	-0.01925548317298694	0.0022880764436599304	0.01424764491591593	0.013794045562130512	-0.009698379030836512	0.00021486812706598518	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-177	0.330072464568654	0.383521902768765	-0.0986623765495356	-0.07148962693377012	-0.08623532577916755	0.03145225443826363	0.011468788455122466	-0.0034441329943232157	-0.004493946461664115	0.000712109816320167	0.001285117353493934	-1.881863912837736e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-178	-0.0829083797344784	0.02583040292047848	-0.0700324377294814	-0.06021440839510763	0.031091460849229684	-0.018636424621728622	-0.029821645968159418	0.02495092323498971	0.007476818234975353	0.026547982103100533	-0.006316299368329337	0.0002614567000446071	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-193	0.5014175545760275	-0.3258445832561805	-0.1100916693734222	0.006953665433806071	0.019005432359984795	-0.002873528003586489	-0.006162290042340264	-0.004250321736528618	0.0006958047613433533	0.002059137348907134	0.00031461304774339256	-2.388570312781154e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-194	0.027341866654753626	-0.03719675597327164	0.10621950159218654	-0.006491008827006638	-0.07957000574516897	-0.009493664068547885	0.01355752636231589	0.03406503032662897	0.0027459781592008405	-0.03984576629296534	-0.0163402729211221	-0.00014014982472936068	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-419	-0.020088198167696487	0.1150571447647268	-0.1332305540461819	0.14955843289082776	0.11192388663622889	-0.05813843560454157	0.08366590000464406	0.028478276410653643	0.0072623620372285185	-0.011049883376662462	0.0034002913788488288	8.628332960038792e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-420	0.025025426079595764	0.018032026371404535	0.07582709848003369	-0.017224764181817415	-0.05071778343199573	-0.15795025021338796	-0.04543607452583325	0.02044350846354205	-0.022199837963622387	0.004978909570919366	-0.0003205507852328183	3.6305550939719795e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-421	0.13336767738387156	0.1153215531654403	0.15228187334146354	0.2316574050216086	0.08087032474562114	0.038319181809644574	-0.07773228238669605	-0.014199856360741168	-0.002864482714805333	3.1996685851047343e-06	-0.005665402630999188	-2.005072203615063e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-422	-0.0929548699913693	-0.0009486851966668314	-0.05488338221045099	0.003393775554295315	-0.004708087472013898	-0.055478531057815056	-0.0041404230398248585	0.010116993525719903	0.0034064186153737247	0.005923068663668787	0.0033386613558830194	-0.0003829918330129843	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-423	0.09086000814122354	0.028002347612592123	0.18424541229367686	-0.20220849881640204	0.15179206088545844	0.01372471340531025	0.04137021843140784	0.0274353582097128	-0.012843099186971548	-0.004514819708051393	0.0041539681167737635	-2.3245834410700923e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-424	-0.11345993960650273	0.016441921836138535	-0.11562788970203314	-0.09463285118020792	0.04179768228369451	0.005223915559395323	-0.11749396906166157	-0.0088757640237466	0.014913661443651836	-0.021223039468587362	0.0007178583213771388	-8.384624672640193e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-425	0.04272669800611343	0.003645820502169822	0.13685573662027098	-0.02012762978323112	-0.04236773457661327	-0.03405645913142607	0.03404230802733624	-0.09838406974057826	0.043898848297039245	0.009071253831645624	0.002618225119338588	3.373647163620567e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-426	-0.08010717429434157	-0.027360941145135747	-0.010884454682030413	0.009891965262912573	-0.006795433592643933	0.007008660229468013	0.012713333956906324	-0.005114837899652089	0.0069119487453208105	0.005350604771256632	0.004445254422564638	0.0007656510532809739	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-427	-0.00888095067737425	-0.045350714878190514	0.09535078777555309	0.05081464165484606	-0.08287325215947645	0.050605675261878404	-0.01605790836123674	0.07627162733485193	-0.0019062928997188545	0.02051677944027263	0.01942548436062489	0.00015520267616714401	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-428	-0.08329722013810531	-0.06280364892203884	-0.013158388262576377	0.016978691541768197	-0.05809147502063465	0.044172684492277035	0.03715722571357014	0.045879157650902745	0.014575324347727053	-0.012116158453705218	-0.009709343325107108	-8.266221531012117e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-429	-0.08388166160452883	-0.031586061857072155	-0.017358003128824635	0.010413366028238006	-0.012674214648318307	0.017518451275964884	0.027833746857456335	-0.029840421392776866	-0.03974659283882587	0.023419191443062214	-0.01653686805033408	-0.0001991039251622768	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-430	-0.08010717429434157	-0.027360941145135754	-0.01088445468203042	0.009891965262912573	-0.006795433592643908	0.007008660229467992	0.012713333956906311	-0.005114837899652111	0.006911948745320888	0.0053506047712564946	0.004445254422564589	0.000765651053279522	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
