Eigvals	22
0.08064678342465784	0.06251208024653218	0.0047421437401267835	0.0014827021260869627	0.0006690303087795325	0.0004211704186846553	0.0003070790801488047	0.00011297711386009214	0.00010208190254147728	4.817514575001071e-05	1.5005974610829767e-05	2.610854839849962e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	22
0.5338660196708076	0.41381781201151296	0.03139206916557893	0.009815199674404735	0.00442885051108008	0.002788066249862568	0.002032803780653833	0.0007478865185829813	0.0006757623388805727	0.0003189100943207068	9.93366331125794e-05	1.728335120260721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	22	22
G1-11	-0.002340218540057927	0.020958107200374616	0.04266041527409929	-0.001593301135203147	0.005020290826810303	-0.0022642383565434376	-0.00514947406108235	0.00026617041239231684	-0.0009534120655283994	-8.031849194238217e-05	-7.315317058246582e-05	1.5827437230399682e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-110	-0.013632492714938436	-0.03745830490124613	0.0053319770920986906	-0.009446957874252915	0.0015587379105797675	-0.0002862141270110201	-0.002604212678205738	-0.001801101427602341	-0.0017273796406189893	0.002260388327185076	0.00019564303704487748	-0.0011579509519425075	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.10432164639409083	-0.059289171295495685	-0.015914431980375298	0.012338296301413601	0.0011981163273597655	-0.003548062261870081	0.00392083433528548	0.003051652148819531	-0.0006560706208184382	0.0017074842271457087	-0.00011252472758483087	-0.0001460371292065315	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.1602839846779108	0.19210702674346142	-0.0033674463281857937	-0.002457685058426974	0.0004015263338878129	0.00015587543206006463	-0.00016366930795394592	-0.00011672383767769003	-4.529608954476639e-05	6.649849063511763e-05	-6.600623663016168e-06	1.4769957098211368e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-157	-0.08092484163641794	-0.059112298487758376	-0.013750463642928869	-0.00464904396786418	-0.005776905909394601	-0.009102656108258946	0.00035704583699170994	-0.0020001370989727553	5.0865109596222067e-05	-4.185583388704436e-05	1.6007819442234114e-05	0.0002808125731828396	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-158	0.05746627631423568	0.0120816512556685	-0.0071451144385872335	-0.010910142980227888	-0.008642932566713906	-0.0007930592257152983	-0.000919046292315463	-0.000584790728986392	-0.0037189996771240692	0.0016957027135346872	-3.0446412662352937e-05	0.00016201371226677477	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-159	-0.0012084550039203918	-0.0300132121844457	0.008253811259447389	-0.008180582550675995	0.005120399538793187	-0.0009448260478498894	-0.0001642241780303061	0.0018852570672323377	-0.0017980663365630806	-4.660293580162688e-05	2.483723319093511e-05	0.0006001009212278411	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-19	-0.05629137605521276	-0.05820140121566336	-0.003939716163627771	-0.018770984321901982	0.0006902105357907109	0.012790259514838597	0.0002086142824957887	0.001010182731415846	0.0003979687082651129	-0.0009296583453780957	-0.00020690267422757228	0.00016581109966363057	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-193	-0.07811235056391061	-0.056158791541148945	-0.01077734431209723	0.009960998734085043	-0.0030858403366694	0.006212361433371873	-0.004170807620476895	-0.0020471301441709255	0.0006417829304300954	-0.0020396259147775642	0.00019151194896587303	-5.2772861393740336e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-194	0.009046532606815035	-0.015365067927439064	0.008095040248807025	0.010883548545978342	0.007612438520026536	0.004728674671740919	0.005065011574692562	0.0007706535183636741	0.001011427992359558	0.00018384450834902903	0.0005710910325600018	-7.412901863738007e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
