	G1-11	G1-110	G1-12	G1-13	G1-130	G1-135	G1-136	G1-138	G1-14	G1-157	G1-158	G1-159	G1-19	G1-193	G2-194	G2-41	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-42	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46
G1-158	0.05854234710812608	0.07059971127825361	0.1722704825040052	0.12751731269130026	0.28773303467819344	0.18567170992111726	0.11969605834379866	0.20748892024798257	0.12237148120472996	0.13843412576162475	0.0	0.06231214394073567	0.12877542702734301	0.14098915764422507	0.06205259854840548	0.06375710218788318	0.14182053585006685	0.01771478880254972	0.14648829332292163	0.1636982141170324	0.04400001504371982	0.06363597781877615	0.05627369338273077	0.031191380341305926	0.04919581411296095	0.01286386265006718	0.007244213528132357	0.07072361368310773	0.04419323334789732	0.008755329818093691	0.060790835722857435	0.023934552638144688	0.014235878592412831
G1-159	0.044675049729322534	0.011039549404953495	0.11365325423484791	0.13240674052592988	0.27954212731494477	0.15377315657582455	0.0609233109226327	0.1478296895065375	0.06260964473685468	0.08127726502927249	0.06231214394073567	0.0	0.06917301756453907	0.08294649518950457	0.014392733669934911	0.0065395456265701785	0.08357679379486263	0.07846864242314885	0.11532609464351186	0.13263866827188342	0.08459822750154863	0.03518569289537899	0.010795676535209024	0.06746332242042649	0.038708404308816044	0.07115906235325707	0.062063212801695425	0.1295621442827117	0.01940951070784073	0.06868232039718991	0.006482944547804796	0.08260503770968869	0.07343737373896948
G1-19	0.110813162019314	0.0597619509221803	0.06171180212139037	0.19782055268520035	0.27847619231915355	0.1283952554589849	0.05091078373127852	0.1160141987035681	0.032747197430904575	0.028820667855885003	0.12877542702734301	0.06917301756453907	0.0	0.03069595574104751	0.08076746068141084	0.06786399827668693	0.02128330708359998	0.1431700980792549	0.0938666363707111	0.1152091911326422	0.15024974919456247	0.09935046094828372	0.07647541218177573	0.13364087044561937	0.10478496494039909	0.13704492476093708	0.1275771654304858	0.19524493230387516	0.08639699094027929	0.13366915357573256	0.0720147964567058	0.1498974762817492	0.13926800636373887
G1-193	0.11663487978934539	0.0739293807022474	0.03241531032786363	0.2043232398168042	0.26750042772469496	0.11615413097366879	0.05595788506920782	0.11988013780634371	0.04970590697048088	0.004221943572668811	0.14098915764422507	0.08294649518950457	0.03069595574104751	0.0	0.08567404651045557	0.07857346951905829	0.017230248017269655	0.15338553046288486	0.10083725872614352	0.123006280662317	0.15746462153876695	0.10734454290933056	0.0851846623625064	0.1398874952673794	0.10957670661745567	0.14383423008804846	0.1343325449807877	0.2020653236187063	0.09819194453005836	0.14058610582524972	0.08035813221611131	0.1610094474131154	0.14876533486447888
G2-194	0.03258771399177788	0.02400873783695473	0.11698586485674839	0.12053098239195656	0.2717300739964677	0.15905732499864686	0.05996161390929986	0.15284056177751973	0.06757858423241253	0.08834354492930092	0.06205259854840548	0.014392733669934911	0.08076746068141084	0.08567404651045557	0.0	0.01586553376704208	0.09329572610614902	0.07428801366920997	0.11256571316021223	0.13329939660048523	0.07712816571259304	0.03537646538302953	0.009542384923480446	0.05452708594529498	0.02589706373233223	0.06278894760846883	0.05493430912671778	0.12128780709373865	0.018739677446388266	0.06166069729403802	0.010722594555992426	0.07744726959395869	0.06897336505066591
G2-41	0.045891185478653465	0.009570630126330344	0.10979410044125149	0.1329371386741379	0.2786045371418698	0.15231029614559796	0.05661537390843767	0.14596785563098275	0.060760966489452714	0.07584715112372742	0.06375710218788318	0.0065395456265701785	0.06786399827668693	0.07857346951905829	0.01586553376704208	0.0	0.081132511298655	0.0772456962154193	0.11264403958726694	0.1298396413184092	0.08556293431412498	0.033398465594328235	0.010203320440279327	0.06904096339503779	0.03946819800810486	0.07298725211443659	0.06292276324696107	0.13055811742343773	0.021661893094395982	0.06847509968893226	0.005270851056356619	0.08480202865664407	0.0746485813375186
G2-413	0.12289744658314442	0.07326068130927725	0.04861254762793049	0.20932344764733266	0.2772726992596672	0.12138997105937378	0.06314240011837191	0.11404630722594931	0.04483830334635194	0.01639148246640126	0.14182053585006685	0.08357679379486263	0.02128330708359998	0.017230248017269655	0.09329572610614902	0.081132511298655	0.0	0.15469587071912505	0.10622626874475141	0.12813551608830737	0.16211617581774562	0.11100487747310361	0.08978867129881062	0.14633209197512317	0.11695145416807215	0.14963054945396195	0.14004450096230783	0.2069899404706076	0.10051412993741822	0.145541818863406	0.08522175835700663	0.16379588074020798	0.15346232372325752
G2-414	0.07022751699827269	0.08617068306556536	0.18493970991469302	0.12598216646264468	0.2867053985270377	0.1904132062012548	0.1300934864812293	0.21967591086663113	0.13451996719087345	0.15196753912439215	0.01771478880254972	0.07846864242314885	0.1431700980792549	0.15338553046288486	0.07428801366920997	0.0772456962154193	0.15469587071912505	0.0	0.151007873808625	0.1694142403158442	0.048454841931642935	0.0720608749474255	0.07013662203085666	0.03654152719004642	0.06130301631779699	0.012383768865829588	0.019500444447468693	0.054869340235475496	0.059770592765615596	0.01279942554498343	0.07521741682910764	0.013848845700497135	0.007809906684204793
G2-415	0.12697978059035853	0.11189098393305691	0.1314678371476183	0.16354484324047852	0.253697010375216	0.0667397549874983	0.07388458998230583	0.16410583204093887	0.07253913870114294	0.10301489590154925	0.14648829332292163	0.11532609464351186	0.0938666363707111	0.10083725872614352	0.11256571316021223	0.11264403958726694	0.10622626874475141	0.151007873808625	0.0	0.024825058392753712	0.10330336783799281	0.08394056670286673	0.11654239633101703	0.13829058625922616	0.1240833763987986	0.1443747270279762	0.14079102201143293	0.17475686316207065	0.12300860463446582	0.14444915342214815	0.11458225286570468	0.1509311056975637	0.1491433758994753
G2-416	0.14778042026963442	0.12915881147914154	0.15327517912467148	0.16957163379573864	0.27063764969083115	0.07918838396391742	0.0946860027184628	0.18784312277920245	0.0960077453981344	0.12402964645953068	0.1636982141170324	0.13263866827188342	0.1152091911326422	0.123006280662317	0.13329939660048523	0.1298396413184092	0.12813551608830737	0.1694142403158442	0.024825058392753712	0.0	0.12188741497761064	0.10252867118281728	0.13379706819783038	0.15911888775908525	0.14483072680103729	0.1634040819541691	0.15917793032660094	0.19161856467696792	0.1403080214653555	0.1630583514529326	0.1317921768610937	0.16969153338261697	0.16644279455784103
G3-417	0.07385426131424515	0.09402670290845855	0.18794540145263477	0.10529033358544417	0.2731136231883189	0.1648409802695183	0.12127795786986083	0.21611505628786093	0.12787424623459828	0.15913245611060392	0.04400001504371982	0.08459822750154863	0.15024974919456247	0.15746462153876695	0.07712816571259304	0.08556293431412498	0.16211617581774562	0.048454841931642935	0.10330336783799281	0.12188741497761064	0.0	0.052523302180117575	0.07636570015435092	0.04583416994831009	0.0645016418762029	0.04244166196160441	0.038687311575712174	0.07346754492098914	0.06650411670820579	0.04199902037738669	0.08148594954125632	0.05003833500799708	0.0465294280584732
G3-418	0.04912232101252913	0.042125298948389435	0.13845468300764904	0.11431975964463992	0.27083352652506026	0.12510722719964226	0.07172744106319276	0.1669563997501641	0.07808366053142077	0.10696798739080718	0.06363597781877615	0.03518569289537899	0.09935046094828372	0.10734454290933056	0.03537646538302953	0.033398465594328235	0.11100487747310361	0.0720608749474255	0.08394056670286673	0.10252867118281728	0.052523302180117575	0.0	0.03347376673907942	0.06191502489937944	0.046841880560251646	0.06582660197190365	0.059529228474863125	0.12323081090962615	0.04097525924406613	0.06195663698238513	0.03134233398148381	0.08132929880152429	0.06945130853217937
G3-42	0.03608083167407575	0.018514217198857034	0.11636054664650176	0.12382939809746864	0.2789532109747001	0.15812162774698132	0.0636556891374337	0.15528188276398006	0.07007499175663537	0.08334943619169523	0.05627369338273077	0.010795676535209024	0.07647541218177573	0.0851846623625064	0.009542384923480446	0.010203320440279327	0.08978867129881062	0.07013662203085666	0.11654239633101703	0.13379706819783038	0.07636570015435092	0.03347376673907942	0.0	0.05952013594440814	0.029747337786632	0.06317689830985888	0.053157156233935805	0.12136088326366365	0.014007194364372418	0.058929416508831864	0.005440661200587212	0.07732606449774207	0.06517040070037877
G3-425	0.03742742737409623	0.07732955494799881	0.17127532784678892	0.10014644609474184	0.26007453433087757	0.18477739538920426	0.10051115968930763	0.189794575045735	0.11463709422240413	0.14243530815014427	0.031191380341305926	0.06746332242042649	0.13364087044561937	0.1398874952673794	0.05452708594529498	0.06904096339503779	0.14633209197512317	0.03654152719004642	0.13829058625922616	0.15911888775908525	0.04583416994831009	0.06191502489937944	0.05952013594440814	0.0	0.030724672250890074	0.025555326100102516	0.024875942096036052	0.08344016863295235	0.04980696874774611	0.026419924527305065	0.06478880158079663	0.036651516669823886	0.03169464229094352
G3-426	0.017219455722034812	0.0477064961611957	0.14125818877145024	0.10078559050347641	0.2607222212250966	0.170522740060853	0.07136991428249195	0.16378461305420147	0.08564965222723185	0.1124246001597801	0.04919581411296095	0.038708404308816044	0.10478496494039909	0.10957670661745567	0.02589706373233223	0.03946819800810486	0.11695145416807215	0.06130301631779699	0.1240833763987986	0.14483072680103729	0.0645016418762029	0.046841880560251646	0.029747337786632	0.030724672250890074	0.0	0.050522102446980466	0.041968687907235215	0.10870482032397302	0.02092953317254016	0.048503591680161814	0.03482284038198495	0.06296009435394286	0.056911289894030395
G3-427	0.06002695252416387	0.08064956477143805	0.1750105334912177	0.12188307416620196	0.2819779652812428	0.18813001053083228	0.12115616962128167	0.2126974194261657	0.12726863900215354	0.14576847722473937	0.01286386265006718	0.07115906235325707	0.13704492476093708	0.14383423008804846	0.06278894760846883	0.07298725211443659	0.14963054945396195	0.012383768865829588	0.1443747270279762	0.1634040819541691	0.04244166196160441	0.06582660197190365	0.06317689830985888	0.025555326100102516	0.050522102446980466	0.0	0.010225249685321866	0.06002868650578929	0.05326323968228972	0.004753106999635724	0.06812197065539177	0.017939642992856088	0.007276903090734757
G3-428	0.05174954909880624	0.07073057046735713	0.16591330769408189	0.12231358831507845	0.28226730400766753	0.1832100872598095	0.11289614879162144	0.2040681839875116	0.11878057898595103	0.1357915768779501	0.007244213528132357	0.062063212801695425	0.1275771654304858	0.1343325449807877	0.05493430912671778	0.06292276324696107	0.14004450096230783	0.019500444447468693	0.14079102201143293	0.15917793032660094	0.038687311575712174	0.059529228474863125	0.053157156233935805	0.024875942096036052	0.041968687907235215	0.010225249685321866	0.0	0.06913556429770099	0.04344852236328835	0.007050377174064138	0.058145070308602505	0.026706773178139617	0.015091525207718845
