	G1-115	G1-116	G1-131	G1-132	G1-15	G1-161	G1-162	G1-177	G1-178	G2-410	G2-411	G2-412	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-47	G3-48	G3-49
G2-412	0.25059256110645534	0.3984270318163712	0.177124163185232	0.20139635891762112	0.14501327615923548	0.37318661118062046	0.06962620744002677	0.7419369485647259	0.07685040637241392	0.21816690814958115	0.3483165887241988	0.0	0.3319810442681393	0.30475674469626024	0.4827623528936113	0.11262347314453368	0.4385160393680229	0.156666099951434	0.2462528088836021	0.17461717729145598	0.6478882728001857
G3-419	0.2921738562536386	0.270065495326153	0.20845152042640192	0.23300674797859408	0.2633310800569043	0.3871461543752	0.29607915672618224	0.7075926358540915	0.2782073886111041	0.3942767282979164	0.4775300639474003	0.3319810442681393	0.0	0.3708841961387266	0.3872049227151365	0.3010721863120222	0.4840943212359081	0.3515232293241649	0.18240373908064775	0.3721335472141251	0.6022155395015965
G3-420	0.32457906154310934	0.19396084202247155	0.23726599050759498	0.26188292913193767	0.2979117473224057	0.39641280015144353	0.2657835916653494	0.7585888151047284	0.24816822016662918	0.37197799108173274	0.46102328032115497	0.30475674469626024	0.3708841961387266	0.0	0.3950158719631957	0.2712139953054569	0.3596791211231198	0.32477253610381346	0.38261288649978276	0.34708908389019855	0.6217071152073177
G3-421	0.4459393464347739	0.3398082521494006	0.3959261554889142	0.41410047487137897	0.4319623728339214	0.4981885122504056	0.4614964738558121	0.7467767191695867	0.4436809484236981	0.5209127985112328	0.5745349831955273	0.4827623528936113	0.3872049227151365	0.3950158719631957	0.0	0.43904348195950704	0.4898571176682989	0.4992195715960243	0.3926622395897113	0.5116002873300639	0.5318272700881769
G3-422	0.2397543755198763	0.36380127886496794	0.12971553485657727	0.16012859773985602	0.2003714768470181	0.3585784722183862	0.04813406339261774	0.7581054278204633	0.13496321898751	0.219282314740833	0.3523062526652721	0.11262347314453368	0.3010721863120222	0.2712139953054569	0.43904348195950704	0.0	0.4737710018270203	0.2293293737045569	0.28066765099263996	0.2600841519563048	0.665165812257607
G3-423	0.4549386923613063	0.40056943398778516	0.40660784893321583	0.4244291348433594	0.3837064846708522	0.3311922293980631	0.4709455817511883	0.7678074568602343	0.39802731284551657	0.43998482947954465	0.5671820526940763	0.4385160393680229	0.4840943212359081	0.3596791211231198	0.4898571176682989	0.4737710018270203	0.0	0.45251350323129763	0.44422473260251283	0.46857009123012944	0.6054380199111493
G3-424	0.29666847578253525	0.4351806339191092	0.19901833349584944	0.18238639062365883	0.11447403745553769	0.40325770869239086	0.2225773827195523	0.7506903342085253	0.09836455254717964	0.33998638744008053	0.4457218146457415	0.156666099951434	0.3515232293241649	0.32477253610381346	0.4992195715960243	0.2293293737045569	0.45251350323129763	0.0	0.28976491759390516	0.06688216081036981	0.6678654713417981
G3-47	0.2846743661355288	0.23292936649648505	0.22605235137456697	0.2464742380217499	0.1990237262287877	0.3510315367366709	0.28775280683961285	0.6971344389931571	0.21413268864074475	0.38640872142585003	0.47022814626659937	0.2462528088836021	0.18240373908064775	0.38261288649978276	0.3926622395897113	0.28066765099263996	0.44422473260251283	0.28976491759390516	0.0	0.24094125395513152	0.5345208822221391
G3-48	0.296479316189912	0.43275370431580806	0.23022928002426993	0.2106377198293732	0.1543488871102271	0.36920642253300295	0.2241260061988853	0.7535978050889678	0.13526613727180353	0.35022609061177723	0.4519667416219858	0.17461717729145598	0.3721335472141251	0.34708908389019855	0.5116002873300639	0.2600841519563048	0.46857009123012944	0.06688216081036981	0.24094125395513152	0.0	0.6466740045494653
G3-49	0.6490558079399625	0.5404882219467184	0.6389793096724063	0.648133893596867	0.6267657477484762	0.6350705435584745	0.6684638048879453	0.6754607552783459	0.6341951766309591	0.6648732153389463	0.5160446914426342	0.6478882728001857	0.6022155395015965	0.6217071152073177	0.5318272700881769	0.665165812257607	0.6054380199111493	0.6678654713417981	0.5345208822221391	0.6466740045494653	0.0
