Eigvals	30
0.17966320018542523	0.004557805785440567	0.0020832176328248234	0.00028847668503175416	0.00014354025936293103	0.00010425057785030207	2.8624677453754775e-05	2.6977759895497275e-05	1.1771817057382086e-05	6.1473318781063435e-06	4.008090752674696e-06	2.3135933989574e-06	1.2414575113844763e-06	8.501671233024062e-07	5.206435282711853e-07	3.4309216563711235e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	30
0.9611616466284276	0.024383335648175828	0.011144791410732732	0.0015432916997630338	0.0007679112467347584	0.0005577194270454171	0.00015313621313247928	0.00014432553854512733	6.297683139899815e-05	3.2886977545952886e-05	2.144247182339516e-05	1.237725498975583e-05	6.641545651140707e-06	4.548221512804732e-06	2.785337177691898e-06	1.835473433228046e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	30	30
G2-1100	-0.07213099070112862	-0.015247502037829765	-0.0034230883086562	0.0009605326410961445	-0.0030745120892793055	-0.002244367668426236	0.00289354627021619	-0.0004614440298852605	0.0007846564129287548	-0.0005550084399041246	-8.32589242508284e-05	0.00017313078236067908	-5.864126621622746e-05	8.202313968259371e-05	-7.535627952326554e-05	-2.742111004024565e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1101	-0.05182686954616468	-0.005736836177007766	-0.01380373323523958	0.002941548941506815	0.002022156085042775	0.001104206007667785	-0.0005666570817248237	-0.0007488341438162021	2.0216493773867108e-05	-0.0008862491212792663	-9.216632538583553e-05	-3.306664593289101e-05	-9.512282839522671e-05	0.00015041776231091604	-3.161034020987776e-05	4.321623405307059e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1102	-0.08771938801664403	-0.02647897388181239	0.0039553975663081786	0.005804835844015833	0.002553617319822358	-0.0005835135741550804	-0.0012259319784952353	-0.0004574441882303669	1.4239947063858745e-05	0.0003544707014378733	-5.536771247313827e-05	1.4384948446715027e-05	-8.418579398835118e-06	-5.249244974537918e-05	4.918430339062423e-07	6.828158952248972e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1105	0.07104473085608327	-0.0011253226341823895	0.0002983111516379627	-0.0008395916964291636	0.0004923927981494827	0.0008698549105987243	0.0012323035682924545	0.0012325518438319179	-0.00027554482287706934	0.0011218786294423823	0.00014274094502082977	0.0003062792970311993	-4.729014756820513e-05	8.344444582607711e-05	3.7153033889436574e-05	7.188936803713438e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1106	0.07037173351140232	-0.0009223014293055688	0.0009233831274864506	-0.0011528054483439369	-0.0015997571644267505	-0.0007758691290281704	0.0007610592713433551	-0.000862247322041035	0.0004166432212233287	0.0003948081233552598	-0.00010072138015300405	0.0003825628153549848	-0.00022306398246562173	-0.00027635745927070114	8.018333009261127e-05	2.5932218609578385e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1107	0.060982061137928596	-0.00022970374516260016	0.0010644634040406862	-0.0003034884114592246	-0.0007090658593811349	-0.000407259470748581	0.0006715117024257382	5.381317965429063e-06	0.0005127921328203913	-1.3315209391961481e-05	-0.00038598344959250424	-0.0005265114812666385	0.00023214536827372408	-5.354499410225455e-05	4.284579685322604e-05	-3.108105089811592e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1108	0.0702616296017857	-0.0008705978702357921	0.000979234956142311	-0.0013787417159240199	-0.0016404600784254526	-0.0006964364646501689	0.0003563539318908622	-0.0005620408425004715	-0.00012869724633570297	0.00044757524572581293	-0.00028295978795787055	6.832276595589634e-05	-0.0004451510539348426	0.00032501824402258957	-0.0003006097259233404	1.5367100061429162e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1109	0.07325455679187583	-0.0011546167837066042	0.0006416687492341067	-0.0017531756378682461	-0.00121297958736802	4.171305486752188e-05	-0.0011880430362900605	0.00019698711778524028	-8.596699258548995e-05	-0.0001036091598320739	0.00023823230645038417	-7.891114268436972e-05	0.0002240408245123294	5.166521690448364e-06	-0.00011790203692095757	-7.174691381570317e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1110	0.07643124585053387	-0.00142399270568603	0.000800343661511852	-0.0017082515387281893	-0.0018815114345010048	-0.0007649470147835056	-0.000348286546370749	-0.00023968176650716847	0.0011843074182372115	-0.000440258355968218	0.0007785138563919119	-0.0001488312632389149	0.00027807529728710495	-0.00021269426274532694	-6.276596759879332e-05	-2.033493585511143e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1111	0.06680031274812977	-0.0006835015384213901	0.0007374002093445159	-0.0010658733318002378	-0.0007591545869078103	0.00014079237156601208	-0.0007065050634771883	0.0002874958893124143	-0.00031800471429209307	0.00019410809257133725	-0.0002203904313101816	-0.00016099230131568773	0.00031172453987095554	0.00014110975098427378	-0.0003379139523084326	4.7629345448554684e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1113	0.06923465051941623	-0.0007735125808786158	0.0009513358960285296	-0.00160459315175068	-0.001328642828445052	-0.00027519318187647977	-0.0006478771322784624	0.00018367547171196802	0.00017106003681847918	0.00047675240247965257	3.7574597234994535e-05	-0.00026065508861987445	-2.47575255917129e-05	0.00044360334333266947	0.0003886328705304286	-1.67907115317614e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-199	-0.050637448032869015	-0.005833779367152384	-0.01413295225702951	0.002231150342523713	0.0027081987283872934	0.0021114471624752037	0.00135589002509661	0.0017642320636236085	1.0526165341588694e-05	0.0006171235877683723	0.00020087467794079552	0.00011550493910415032	6.119852912302992e-05	-0.00012356487976398684	9.19179177574582e-06	-4.641128971030841e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-313	0.07508390291309772	-0.0010812770660337191	0.0006463662347648494	-0.0022786379545077697	-0.0012840451936926818	0.00021390784944646474	-0.0013906176144388627	0.00031965414205856315	0.00047333478275479507	-0.00017741979594512185	-0.0006184624147719435	0.0007563909575991375	-5.983652223259491e-05	-0.00032803699873030275	8.602373724525794e-05	-2.4226913031822793e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-314	-0.01152608543668481	-0.0022604551749226005	-0.0064026083194497815	0.00379502427587642	-0.003941468176675579	-0.0009570573997424723	-0.0013823491597346263	0.0012243252888124757	-0.0012001635528672559	-2.5536999578289715e-05	-0.00011048018947503398	0.00015599898847791282	4.522407071206568e-05	-3.959778094906635e-05	-8.94079014260377e-05	-2.6322701882877287e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-315	0.05955437096908322	-0.00015531345826635948	0.0006078849628420095	0.0006169053922817158	0.001040017431627546	0.0006030791624073815	0.00137209152698348	0.001002270453843362	-9.404968133971893e-05	-0.0004185841973272583	-0.0011253684180469704	-0.0003549967404816624	0.00022152225047094743	-4.2986651046646354e-05	8.684508847404754e-06	-3.1519826081000074e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-316	-0.01836127138559072	-0.002834720659741545	-0.00744951098802124	0.002936930567326489	-0.0030007189905149247	-0.001074747351850222	-0.0004393906951331815	-0.0006702889740577923	0.0004980428317868836	0.0005198253039059653	0.00013863877549559594	-0.0003195222175414256	6.579353975551101e-05	-8.512688324554161e-06	0.00020192247872576535	3.987372537890988e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-317	0.044164365026793356	0.000923422057158321	0.0012349548010910185	0.005446828608262763	0.0019733073342953988	-0.0008708365430482905	-0.001016220479364827	-0.0012023127350049483	0.0003983386111485613	0.0002821796833738954	-0.00023335394406844592	-0.00045034686725702305	-0.0004390374048890203	-0.00018449195554148714	-5.04385447220427e-05	-6.442562240546038e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-318	0.03662408802379657	0.0015260697035594446	0.0012413414830808156	0.005156267200170419	0.0020212157192762174	-0.0005105101649025068	4.938825049438228e-07	-0.0016553582391316186	-0.0003144400669099533	-7.685497356450615e-05	9.075397646915491e-05	0.0006783220300554708	0.0005128264011759705	0.00024771719611144815	6.163020777788579e-05	-8.69651512892098e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-319	0.07269738256597981	-0.0012482033175272964	0.00036551138561494997	-0.0010390633906888448	-0.00030405246273307356	0.0004584332276105614	-1.558560717657935e-05	0.0004104655294289966	8.903728559932186e-05	-0.0010890772703426384	0.0004159568917187044	0.00018537332602322934	-0.00033130747138479603	0.0002416961881277129	8.05088177982108e-05	1.0517140053558877e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-320	0.05443180971529747	0.0002086323749023216	0.0008231876886566748	0.00041181875253211257	0.0006467358771721286	0.0006117207479463018	0.0004383298569448998	0.0004173256668329578	-0.0006810327024915988	-0.0005251115632438735	2.232230955190426e-05	-0.0001823048014876214	-4.0303609124910847e-07	-0.00015860463007422106	0.00017255101435897566	0.00014231995252302277	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-321	0.048890496008245375	0.0007258256922483453	0.0009835600586097122	0.00056778916359723	0.001084134239844271	0.0009032273224773943	0.0001538158219843696	0.0006917349048716007	-0.0015087908177403894	-0.0005261460383975235	0.0003393556280523184	-9.511352309087604e-05	-0.00024545823395222364	-0.00011419994581155365	5.4139022527890806e-05	-8.526889486235277e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-322	0.04222993117555467	0.0012269051204378064	0.0014179901920915161	0.0011567162838664398	0.0006043738718566776	-1.6190576237752914e-05	0.0009490273222552009	-0.00024812612226370463	-0.00019294402498131318	0.0002781744696115099	0.0009526466398416068	-0.00017518403133023696	5.794307205020533e-06	-0.00014915460896019553	-0.00014322334276128848	-1.1009772695348568e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-323	0.03156401575958974	0.004568659074884598	0.0035132691154304103	-0.004657014719026791	0.006881568622101116	0.000390102733251555	0.00046254594622741096	-0.001207471510447053	0.00027978245544475815	3.6471312663784004e-06	-4.892738199491684e-05	4.363226179034232e-05	2.626180202387951e-05	2.448748577910148e-05	-2.4873624442093286e-05	-3.0560671662153746e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
