Eigvals	21
0.3971436338300468	0.30731949537035164	0.1943559247425023	0.16536521500042314	0.14710573086678697	0.07690395569560352	0.04235542575095443	0.03037313540916143	0.024532575354060518	0.018119918735432172	0.00991904054143359	0.0032381083813254642	0.00014980634752410904	7.405335373174629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	21
0.2802794359164413	0.21688710952719994	0.13716440177701145	0.11670455027450836	0.10381813468792277	0.05427405977589155	0.029891842210816942	0.021435482113598435	0.017313575734556958	0.012787918952748549	0.007000245883269108	0.0022852568019322414	0.00010572406304447473	5.22622810580836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	21	21
G1-11	-0.10715108044353168	0.20335874888493055	0.0972349719865965	0.017355000137619637	0.14527694088303397	-0.04967316278748721	0.01311357960721203	-0.01753111279536822	0.04437129987531578	0.00019123011318680303	0.03138331405153388	-0.003232832500105644	0.000959700984261086	-0.0001522702936676393	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-110	-0.05278747378358526	-0.004735156380185743	-0.29878856398016557	0.07662392853027228	0.062087261715651994	-0.021194144280729566	0.03380031214348862	0.06387141882623147	-0.006981920080712464	0.012988126947154217	0.017289995033572186	-0.004139373726931981	0.001240669739022602	0.0009509967112280339	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.06237387630775597	-0.025351273440168447	0.008270664526929362	0.09156636630630872	-0.028440673642460678	-0.02431897394327181	-0.0032374147642186667	-0.00698410417610803	0.003467683604289666	0.007486723646471448	0.009099897852883955	-0.0006789346384341892	0.006176282775645134	-0.00550407853574703	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-157	-0.061837384737077165	-0.02591289226205988	0.006235037664651959	0.08901994171782988	-0.029008150419655827	-0.02087656556815412	-0.009510206433948499	-0.0034778939064606445	0.0033253903517665648	0.006255415169247733	0.006157360022673399	0.004723187936587935	-0.0036974168902966713	0.00347227284780872	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-158	0.008685868030820857	-0.06878638450294033	0.024757987508248844	-0.08174679925861941	0.02095518694658516	0.06546284870362816	-0.010287965882926933	0.007411992529765611	-0.034167542744969866	0.005587564323814404	-0.011816397430997033	0.012402750480853389	-0.002411523629137359	-0.0012808323385365356	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-159	0.06626686477433474	-0.11534418120845148	-0.2303539720767146	-0.13190640690408287	0.11605771965465753	-0.009078571262592318	0.0031371141082775227	-0.05289742782269113	0.02934973826478498	-0.016979635805998892	-0.013844175518670112	0.009268260274402177	-0.0009498272888431707	-0.0007895297690441227	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-19	-0.07027127392022606	0.2990359271281013	-0.0788249484184885	-0.18848164003102708	-0.2233754188298477	-0.05928996449708088	0.004406541044617087	-0.007753255207567395	-0.007160142933274737	-0.008116405072587674	0.005787498949779602	-1.2448735656857443e-05	-0.00045592229542805267	-0.00013589289146709842	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G1-193	0.5620146936921379	0.1746097053452498	0.0001344426692418115	0.09153943413994226	-0.0005469015444921342	0.014504793637803678	-0.0035370114842185312	0.0031115460802716975	-0.0024747142096053477	0.0011023562467132341	-0.0035436843029041758	-0.001567978916055755	0.0001567709263537621	5.005316306647963e-05	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G2-194	0.035851951337956225	-0.10574460314381107	0.03500419717359561	-0.00797229364716902	0.0034250486096843932	-0.02723124193816283	-0.01916704074144795	-0.027346911066002337	-0.018592713666458333	-0.010217162505235352	0.022945507878714955	-0.007429659126555584	-0.006876710608385497	-0.0038733646768543983	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
G2-41	0.019934280582167997	-0.07963009006497732	0.03671053782871636	-0.10109364612373269	0.02049801857082765	0.07971758102211013	-0.026235885361983142	0.029100002931601657	-0.07371477290928047	-0.04427930288857662	0.03408600899558149	-0.014914533243598675	0.00294680768617799	0.001137438227139343	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0
