Eigvals	21
0.04509885794172858	0.029619847784933068	0.005786774737015705	0.0023052293479078746	0.0008404615782635406	0.0003941992090822565	0.00028895395233543317	0.00013868748547815266	8.383051632602232e-05	3.1892656121761034e-05	1.1946608500056424e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	21
0.533079130956804	0.35011358240305224	0.06840104137086898	0.027248354249383655	0.00993445395717574	0.004659527566594836	0.003415503824875848	0.0016393187678677677	0.0009908964623555898	0.00037697871265963436	0.00014121172836172158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	21	21
G1-175	0.05737911837872185	0.0002658054751051436	0.05622977050186479	-0.00455666169720274	0.007923731497662227	0.0020377155049297875	-2.5846166947908022e-05	0.0009785192575596888	-0.0011160188222681577	0.0002097450457519799	5.1509013582446946e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-176	-0.0026443571364616705	-0.028625156150474902	-0.0039295399165759914	-0.005839004984627895	-0.0015118712664580996	-0.006962010824226722	0.002178394788009027	0.001549750845187041	0.0031655211647289043	-0.0008640797220627303	-0.0011388443810043457	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-180	-0.00527985530574647	-0.0293685972746721	-0.003976229414597518	-0.005021506603120038	-0.0019786517515073617	-0.0047407818858949	0.0010263215018419506	0.000916838998996851	-0.00038893079666178147	0.003224211681485287	0.00046880283215491636	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-181	0.04084336261428347	-0.007786900496749791	0.021080915550451912	-0.010386313899603972	-0.013030640968620845	0.005692982239762981	0.005029258719000582	-0.0007566056909110719	0.001179295380459049	-0.00030934372415038626	-0.00016584406401157955	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-182	-0.006421098076492198	-0.029836655076736697	-0.005028765311360021	-0.007156054312006805	-0.0035827038478185003	-0.002742451854993809	0.000266498265914673	-0.0007456520189558027	-0.0013614407952290404	0.0017418199780843975	-0.0007494956562231485	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1103	0.12996919632952011	0.09832529280047891	-0.023850694626077293	-0.012609870549760713	0.001800202684296591	-0.00024287780355547724	-0.0002650532347564594	3.742001602125559e-05	2.5567415972292982e-05	-0.0001406348615024359	-1.3430011068148674e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-1104	0.056533601826485765	-0.0046310779640013275	-0.02010448902494073	0.025465362682083797	-0.005630463579724167	-0.0008643292571459488	0.0026853469581336756	0.0026285931241512546	-0.0013713101394840566	0.0006207183261377292	-0.00010674962698773123	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-197	0.008985436800034033	-0.024846487194527436	-0.006431667982352426	0.0026259206839398513	0.010173486680580395	0.005043441794872437	0.0032342321350965196	-0.0005369342868935945	0.004691542493747118	0.001399085240814417	0.0009219115592946912	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-198	-0.00972920910354554	-0.0328354194419717	-0.00872306287198955	-0.006898809736087977	-0.003130402137604836	0.00264545349450896	-0.002940097943051834	0.0027316532174734326	0.0002729295040525562	-0.0020436804819429335	-0.00011889119785336697	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-21	-0.021377217223541977	0.010654035124485674	0.018508060612132303	0.010474491509423757	0.003482764086006144	-0.009469173064283099	0.002131906578975278	0.0007688510265822422	0.001460854784045925	-0.0002859342162301367	-9.763919064705702e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-210	-0.00945194302767681	-0.0320771706721099	-0.009729651736367815	-0.0045797857296316765	-0.0019625648883535136	0.003036729904291575	-0.004114721177934623	0.002371809491340082	0.0015672438312753871	0.00010743493098601143	0.0015739975894353813	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-211	0.0020399270403912454	-0.0279664697920089	-0.007996116993099755	0.00010773283817275697	0.00766795521044412	-0.001230283647216835	0.0016797839702725264	-0.002316739392979391	0.0009528566219198462	-0.0025598555678720512	-0.0004804902272721483	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-212	0.001937668743847488	-0.02730682607620352	-0.006761196095651529	-0.0007286778756067627	0.009263798862927573	-0.002037164592547563	0.003525274882131759	0.0029679950184151238	-0.005258026164638709	-0.0012060479055611163	0.000931026143881727	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-22	-0.0417277199339536	0.03700951321790413	0.002145847795085814	-0.009527114770769824	0.000605214418395476	-0.004506592043443609	-0.0006054962172312204	-0.005373068919307475	-0.0017580062632061595	0.0006411824770950446	0.00022822108711257754	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-23	-0.03595026202248645	0.021756401271904435	0.010209354422960105	-0.0002643266565736856	-0.002217459002221609	0.0018156629108561383	-0.00912839237565978	0.003128704944133806	-0.0008210290665840644	0.00010961424655147842	5.867880480336136e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
