	G1-11	G1-110	G1-115	G1-116	G1-12	G1-130	G1-131	G1-132	G1-15	G1-157	G1-158	G1-159	G1-161	G1-162	G1-177	G1-178	G1-19	G1-193	G2-194	G2-41	G2-410	G2-411	G2-412	G3-419	G3-42	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46	G3-47	G3-48	G3-49
G3-423	0.056004056021225074	0.04285853110656917	0.07905359336288785	0.06578359433561284	0.1296274737038818	0.2873532365120752	0.1848807248587013	0.2913187591662563	0.07133052186861957	0.11642086372623742	0.0730707150251195	0.030039181460217366	0.14020176328827022	0.14585360573004327	0.11654509659926185	0.06693575102439057	0.0972069246678318	0.10578973935799563	0.03514333733706268	0.02861765291115556	0.05671836091549848	0.04336981569003714	0.05031113393050362	0.08242862974309116	0.03702927208228779	0.0740790170561039	0.04415961800846434	0.08602782005944495	0.0	0.07380967766181533	0.071139427055348	0.0524746174626871	0.08182650987411078	0.07222429328639504	0.12976738993700915	0.0372361576893141	0.0823372424923627	0.039609586098710445	0.09026128689818827	0.08123372900059751	0.08049992572978253	0.07296259880000774	0.1642180708792467
G3-424	0.0800700177743272	0.03714829819649134	0.11357980348792521	0.03020635748998269	0.0776833043760478	0.2775680136714685	0.12121105397301628	0.2799588480157159	0.06688024040100357	0.06291539977285096	0.10440019066030465	0.05292875571018319	0.08899114026793571	0.0926039569578548	0.1565182591932539	0.09851309751741699	0.03478872287473999	0.05359678923563657	0.06314067364945146	0.05257740109756191	0.0788168603988504	0.0669930838614998	0.07363696773153562	0.02085145549278398	0.06121249906236972	0.10670141501107656	0.07415829389894216	0.12103030288169891	0.07380967766181533	0.0	0.1081600733230219	0.08367032936559633	0.1174369334557822	0.1057075807688623	0.1678011139643063	0.06253403704840427	0.11728676610628053	0.04268551044957468	0.13038239313987207	0.1153593751753177	0.11374545917887857	0.10366661702572443	0.14916102137228923
G3-425	0.04394999194812924	0.07386207449977303	0.03386000587763317	0.09491712399689932	0.156366033169823	0.26161753377835156	0.19671284448966223	0.2656422875083425	0.08522532641556853	0.14590830075294894	0.031614323114185806	0.05920761685777965	0.17043537860410862	0.17518937996353437	0.07184552391157652	0.025937760032191143	0.1286639910834375	0.1319613013155193	0.04763372400510416	0.058231344094093196	0.04248923009244611	0.05419983211225027	0.04736271240581493	0.1145516872667396	0.04977518229948514	0.02730480198917329	0.04162981064211736	0.03997461387657054	0.071139427055348	0.1081600733230219	0.0	0.025815199778011857	0.033153557889461935	0.02514894899784902	0.08465985978548608	0.048904689526000696	0.034243232005620704	0.06853696066091972	0.04509743918763858	0.032214251115195526	0.03514310742832545	0.03596021645697785	0.14035902344422022
G3-426	0.023449911313586723	0.04951220826738302	0.05111236732602918	0.0708197770981334	0.13147822738719847	0.2630174688584633	0.17627769980587954	0.26704222258845417	0.07264033564601183	0.12126453826610933	0.04634300199799391	0.035661789870177076	0.14617685753488793	0.15053431248484556	0.09220409117476652	0.03473716065244248	0.1048871742231043	0.10683242326057713	0.023731420395913146	0.033818935814690226	0.032692124787174405	0.030231111311542727	0.03013846459768319	0.09091900671452091	0.025131419812645533	0.04534936617027412	0.019954669169013475	0.05983658278264847	0.0524746174626871	0.08367032936559633	0.025815199778011857	0.0	0.0530925674133009	0.04120830273187575	0.10454312357450415	0.02469781572588526	0.05394319852756991	0.043956930523670626	0.06588530285570154	0.05234388696157329	0.05273816392637956	0.04632702759890068	0.14330007763335945
G3-427	0.07487396258614909	0.08307117167163879	0.022956821336411172	0.10540598007562665	0.16641898083595372	0.2860747328835944	0.22727325600397397	0.2900994866135851	0.10353660452229232	0.15511739792481472	0.017521343447247786	0.06944235808204341	0.18055986668455304	0.18467226325641742	0.04211243283879335	0.02148910008412735	0.13795355078541818	0.14198099449557072	0.06255961262247492	0.06857339398739166	0.05150161780146444	0.06331444973518117	0.056386360056069874	0.12488883357594689	0.05904798124497401	0.011145413334436294	0.06396054391422062	0.007476155186975877	0.08182650987411078	0.1174369334557822	0.033153557889461935	0.0530925674133009	0.0	0.012663216963878895	0.052923588757451616	0.05832638214091979	0.0018572352147610352	0.07774605783278547	0.01700273603436224	0.005258594897611706	0.01992896891313665	0.028380091343452228	0.16596103508518953
G3-428	0.06337986546419495	0.07123954992558819	0.011585258787403463	0.09363572036060767	0.15516577167509837	0.28462837320946727	0.2150436098112184	0.2886978737310106	0.09684037211232985	0.1432410293872117	0.006633499339794143	0.05761036005858713	0.16879196635603533	0.17300958095999622	0.05431100017165651	0.010252642413470632	0.12628450195573077	0.13068094000676594	0.05092699007392729	0.05665774573073228	0.03989847853443177	0.05173054413115118	0.04491746141289575	0.11320385140317374	0.0473461130776322	0.004456053631130564	0.05207140482253724	0.019030858444702335	0.07222429328639504	0.1057075807688623	0.02514894899784902	0.04120830273187575	0.012663216963878895	0.0	0.06502614905642583	0.04652270304799982	0.01355342947899865	0.06596528781956822	0.028433393912426493	0.012067755675218984	0.01205494439256587	0.01661024938345959	0.16459508748896629
G3-429	0.12665334431734	0.13489750360959218	0.07414072492302311	0.15658699317443195	0.21796387203966008	0.2913049078732297	0.27902834119321857	0.2952704305274107	0.14746990206223382	0.20702402584980115	0.06877211767084562	0.12086559261861929	0.23191222828148267	0.23614285060635273	0.017929357273528353	0.07227273342795483	0.18936940677247027	0.19382185213683292	0.11417254844889607	0.11956262420801948	0.10261741308632785	0.11516285199995867	0.1078784985497401	0.1753492648427647	0.11081061140930436	0.06277572781564536	0.11510815917210936	0.047751664006201774	0.12976738993700915	0.1678011139643063	0.08465985978548608	0.10454312357450415	0.052923588757451616	0.06502614905642583	0.0	0.10987856770584566	0.052249112995694284	0.1295723897707389	0.04931830136292879	0.056781176530101785	0.07138133463505038	0.07937269599278919	0.18141661149424562
G3-43	0.0410477470292328	0.02559594983148524	0.05463079990113351	0.05212391237558058	0.11528221033767025	0.2831182758611556	0.17361332932602655	0.28708379851533666	0.07759915680355116	0.1002796636960422	0.04485646276396161	0.01217997173227183	0.12655392314048705	0.13073531616403944	0.09783004015651203	0.038480267896763946	0.08184497970638652	0.09116535316957841	0.011826928314991514	0.012771970591459321	0.02632368765261844	0.009839896418252189	0.018622760006611262	0.07057553609400956	0.005335104758315227	0.048416233664676275	0.024278372192285038	0.063179705876708	0.0372361576893141	0.06253403704840427	0.048904689526000696	0.02469781572588526	0.05832638214091979	0.04652270304799982	0.10987856770584566	0.0	0.058811893740135936	0.02273693253588809	0.06971979023821784	0.05444784886375719	0.055934196638960466	0.047326671677644705	0.16254817526619386
G3-430	0.07614181551522693	0.08328311722868216	0.02379647882764126	0.10609563556838696	0.1677744222857178	0.2867511314939089	0.22795250046000645	0.2907887658202096	0.10400775519497808	0.1553164628855485	0.01750263754679952	0.07041318616159357	0.18149751250751864	0.1847978258885495	0.04161841589384159	0.02172053616710248	0.13862490354750281	0.14314203581055102	0.0638483506932035	0.06919780627168	0.05174042943390866	0.06369396610107697	0.0567275461426892	0.12568130091452168	0.0591962250283943	0.011385956306289743	0.06476217745312975	0.006109191835610376	0.0823372424923627	0.11728676610628053	0.034243232005620704	0.05394319852756991	0.0018572352147610352	0.01355342947899865	0.052249112995694284	0.058811893740135936	0.0	0.07800885514310978	0.016600561104671757	0.005750515202820916	0.019858836699641415	0.028242019337305545	0.16677646278584654
G3-44	0.03997797653113255	0.00631355595164932	0.0742630714449982	0.030775735135189077	0.09354645908988946	0.2806190005936168	0.15448572907282454	0.28459740386455484	0.0666861491340554	0.07843633804191916	0.06623303376155962	0.014097414417088923	0.10585168370588416	0.10904641842420046	0.11742474800482393	0.057728057196448995	0.06277343694838691	0.06936805037840489	0.022454819525916273	0.012407021601700008	0.046884659982492416	0.030532003526401414	0.03912325997017541	0.05151451973079119	0.01933661840759519	0.06727564877088847	0.0392439235570397	0.08202980555581957	0.039609586098710445	0.04268551044957468	0.06853696066091972	0.043956930523670626	0.07774605783278547	0.06596528781956822	0.1295723897707389	0.02273693253588809	0.07800885514310978	0.0	0.09068429362169908	0.07389532478591358	0.07496540974059421	0.06798606319761724	0.15994260564029564
G3-45	0.0874910579711996	0.09470532548041709	0.03681153506062296	0.11914339923399012	0.18236305033956168	0.2858364557236948	0.2375847371095625	0.28980197837787586	0.10924519607738166	0.16830086300846872	0.027890282683846742	0.07941472926157313	0.1930071825899257	0.19880404476652133	0.034008233474638855	0.03613625397262434	0.1493890604624126	0.15860137708112626	0.07502872728304376	0.07973043253811325	0.06470437198434421	0.0763951447591799	0.06987760315324239	0.13642256499485528	0.07321634238034691	0.02623322096662016	0.07180579557821812	0.011862920306711353	0.09026128689818827	0.13038239313987207	0.04509743918763858	0.06588530285570154	0.01700273603436224	0.028433393912426493	0.04931830136292879	0.06971979023821784	0.016600561104671757	0.09068429362169908	0.0	0.018891105912168388	0.034193019872474854	0.04142346443247447	0.16085357181063867
G3-46	0.07400706710941529	0.07877566438362095	0.02149104740225371	0.10405941481146685	0.16525001556267846	0.2881559705997532	0.22688691150440468	0.29212149325393416	0.10423688397922468	0.15209723324056984	0.013345099698147511	0.06571477058735609	0.1787636078972087	0.18244182775092938	0.04419815182276735	0.01800607193495878	0.13504603141185992	0.14107160642946864	0.06163102997670359	0.06525844515765135	0.049462685787613044	0.0611075645322223	0.054347427703560304	0.12334029982048611	0.05551347382845749	0.009173706444817834	0.06256322258003216	0.010656869090908386	0.08123372900059751	0.1153593751753177	0.032214251115195526	0.05234388696157329	0.005258594897611706	0.012067755675218984	0.056781176530101785	0.05444784886375719	0.005750515202820916	0.07389532478591358	0.018891105912168388	0.0	0.017521595185123848	0.026183518209796246	0.16718153418143836
G3-47	0.07443989320305505	0.08035717008768711	0.00691761947563083	0.09380650436663014	0.1661243656901138	0.29373138056660875	0.22532355565283815	0.29769690320801	0.10561222453711658	0.15234269909337192	0.014499059381075758	0.067385768954399	0.1748962181402611	0.17799612957396094	0.05959400465051886	0.019546093578375764	0.1350067421188681	0.14209382296511883	0.0626532485698616	0.0658137768342423	0.03641936170852214	0.048876350679627645	0.041283282829804174	0.12244400342418722	0.05698932493093015	0.010201745206456628	0.061249864364795646	0.024368622094611034	0.08049992572978253	0.11374545917887857	0.03514310742832545	0.05273816392637956	0.01992896891313665	0.01205494439256587	0.07138133463505038	0.055934196638960466	0.019858836699641415	0.07496540974059421	0.034193019872474854	0.017521595185123848	0.0	0.010319479317969978	0.16441477401091492
G3-48	0.06815904931790154	0.070588599561805	0.011141890486209755	0.0871428904811253	0.15974449594637558	0.29410477077649644	0.21623349196031003	0.2980702934178979	0.10270324616734007	0.14470695824772353	0.015506213434414882	0.05822484010786342	0.16762809642853374	0.17153638225272022	0.0678056201634496	0.01293807121634696	0.1263300735353031	0.13571395322138058	0.0564202728069084	0.05845862801156219	0.026972645631761747	0.03962290949217518	0.03188242438010489	0.11335416511689841	0.05016689119065066	0.017818111708813943	0.05229620401797961	0.03215846706439001	0.07296259880000774	0.10366661702572443	0.03596021645697785	0.04632702759890068	0.028380091343452228	0.01661024938345959	0.07937269599278919	0.047326671677644705	0.028242019337305545	0.06798606319761724	0.04142346443247447	0.026183518209796246	0.010319479317969978	0.0	0.16580428463243085
G3-49	0.12587932262645593	0.16210753776220715	0.1641248155843157	0.1514656399778111	0.20381625001069856	0.20669456311989998	0.19653196261885617	0.20893580788210905	0.12892291269875666	0.19331996935838142	0.16987093117244248	0.16109350574943845	0.21369870326176496	0.21863396300732502	0.17134803151513633	0.1643321604808814	0.1738203141453955	0.1801821636379573	0.15389963164798387	0.15787831813985861	0.16555754352982666	0.16083903263848218	0.16320287881209844	0.16011541342561306	0.16155786582318735	0.16638977599876445	0.14302554285522528	0.16797522896992684	0.1642180708792467	0.14916102137228923	0.14035902344422022	0.14330007763335945	0.16596103508518953	0.16459508748896629	0.18141661149424562	0.16254817526619386	0.16677646278584654	0.15994260564029564	0.16085357181063867	0.16718153418143836	0.16441477401091492	0.16580428463243085	0.0
