	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-139	G1-14	G1-140	G1-141	G1-142	G1-143	G1-144	G1-15	G1-177	G1-178	G1-180	G1-182	G1-187	G1-188	G1-189	G1-190	G1-192	G1-193	G2-1100	G2-1101	G2-1102	G2-1103	G2-1104	G2-1105	G2-1106	G2-1107	G2-1108	G2-1109	G2-1110	G2-1111	G2-1113	G2-194	G2-197	G2-198	G2-199	G2-21	G2-210	G2-211	G2-212	G2-213	G2-214	G2-215	G2-216	G2-217	G2-218	G2-219	G2-22	G2-220	G2-221	G2-222	G2-223	G2-224	G2-23	G2-24	G2-25	G2-26	G2-27	G2-28	G2-29	G2-313	G2-314	G2-315	G2-316	G2-317	G2-318	G2-319	G2-320	G2-321	G2-322	G2-323	G2-324	G2-325	G2-326	G2-327	G2-328	G2-329	G2-330	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G1-189	0.09418139821519919	0.10490675272112746	0.15241402891370812	0.3096935812777541	0.2263392503223722	0.3226666458349331	0.1873297949288482	0.06430481916424968	0.2046165142448509	0.09318508996366005	0.10272942181404335	0.08574151197082078	0.11708412237235886	0.11735798263215459	0.012815454458643176	0.0804322412907616	0.10008089304553601	0.11967819756870081	0.12240038105845201	0.2478765495404905	0.2956081636228352	0.04322694259448374	0.09085060752050189	0.0	0.027054842227706332	0.017395160524022037	0.031532412123094995	0.07561284714366462	0.09609609311892109	0.054557010605317535	0.07371814930108693	0.20347829138922116	0.20990192837355215	0.20810562420749806	0.1901425825469571	0.2115332045635116	0.20434798789929526	0.22050229326185952	0.2151258128956198	0.21511338076369727	0.0498887278594738	0.19976626059937416	0.2250461697861526	0.08546411497862594	0.25669258524618893	0.2207199899355072	0.21728250414143982	0.22052043836236437	0.11944126403078352	0.09150576005816934	0.12156147226461753	0.12333614924337982	0.11639199255832446	0.1260397755718462	0.10017765201369071	0.26782420335349044	0.09719486552078213	0.0472443750521761	0.1037331799924105	0.09486691723245771	0.0953945249141107	0.267840828928339	0.267840828928339	0.169605607135826	0.2585963677937763	0.22071170350063848	0.2243025036871017	0.22089466316561213	0.21492632527755853	0.1310977412945939	0.2045130158753899	0.11497582113897886	0.1902527215971775	0.17740342615848376	0.2169096849297514	0.20271671170933583	0.1829573658827407	0.188346278380903	0.17859422025493304	0.08557686901468435	0.050023142103866595	0.03420868713819354	0.05620136174626428	0.10104590160622827	0.039451372037213106	0.15623203661671617	0.14196465358761196	0.0757969010738363	0.14736303971228287	0.1981750501661834	0.07502412921761697	0.05839883616920913	0.09317070400847535	0.09519652380793743	0.03253020718923759	0.10006069097451678	0.0654809294634986	0.07409682256015644	0.058081881327291404	0.03957362557872189	0.06796576504045573	0.06562445366276487	0.11527993358089265	0.06320711231236437
G1-190	0.09808217395520753	0.11285357290689112	0.14687389379431562	0.3041206280762247	0.2339428839880323	0.31706036309440255	0.19179882260186584	0.06338870468617834	0.21222014791051103	0.10491034892807492	0.11033305547970353	0.09880711459735221	0.13033208629311427	0.13060594655291	0.03344299514958184	0.09368020461151703	0.09883672737461695	0.12860574457735166	0.13284428141744187	0.24307259877915244	0.2785462672087375	0.05663031496698448	0.10391621014703332	0.027054842227706332	0.0	0.03154732523281305	0.041616454612113545	0.09259954828565055	0.11308279426090702	0.07154371174730348	0.0784186019469055	0.20827072708247096	0.2269326846856262	0.22513638051957213	0.20717333885903114	0.22827280223837954	0.22108758557416316	0.23619270591181707	0.23186541057048773	0.23080379341365478	0.05393729560557727	0.2048496961610398	0.24146561119846985	0.10245081612061187	0.25465891210735514	0.23521677041129552	0.22226794778448322	0.2261861911984424	0.13069741395294215	0.10475372397892478	0.13474028312330497	0.1364458070399994	0.12963995647907986	0.1388582747312596	0.10929832080827946	0.2751255249570289	0.10562345140752812	0.058139772776015425	0.11684283748903009	0.1079765750290773	0.10716383904861371	0.27514215053187746	0.27514215053187746	0.16901615574351722	0.264907489379096	0.2349173253392208	0.23989551238187598	0.2356123250135079	0.23032557929030986	0.14808444243657978	0.22154377218746396	0.13196252228096472	0.20723942273916338	0.19409896866326348	0.23260009757970884	0.21974746802140988	0.19998812219481474	0.20537703469297705	0.19562497656700711	0.1023164666895523	0.057258316086266685	0.05094828481306147	0.06343653572866434	0.10823702041854019	0.047888347679612114	0.17234526184708363	0.15883134636650081	0.0889346622033654	0.15263990610929534	0.20444211658141462	0.08492976742228275	0.06583846399688324	0.10703170983006015	0.1083783401075547	0.03362326568972324	0.11272633762085993	0.07091232598529039	0.0900121432614739	0.0604211930522194	0.044632495388736836	0.07515545760915471	0.07885970942523096	0.12220079782457342	0.07592920386248612
G1-192	0.1019744595781982	0.11268657622790267	0.1496250433470046	0.3073604844259772	0.21082137586379085	0.32012169327232365	0.17919368199719632	0.059510202533418204	0.1886879587871705	0.10416160413400732	0.08727705338772453	0.09861899222810318	0.1269921368398658	0.127084773819865	0.005445360943216269	0.08863766411297765	0.09349968370203712	0.127749212268298	0.13082153945194697	0.24183248349088943	0.2922951114486887	0.058181104864056934	0.10397677579882221	0.017395160524022037	0.03154732523281305	0.0	0.023142814723698873	0.07207421651365598	0.09255746248891245	0.0510183799753089	0.06749883134684516	0.19703869758453862	0.2061430218931028	0.20434671772704863	0.18638367606650763	0.20777429808306216	0.20058908141884577	0.2154030431192936	0.2113669064151703	0.21001413062113128	0.05868384251085503	0.1923823533459397	0.21731462591322456	0.0819254843486173	0.25189685904570636	0.2125040230154858	0.20576382395119183	0.2102654705674475	0.12799918238007513	0.10019525531486087	0.1314265695764638	0.13320124655522614	0.12615194844559674	0.13590487288369252	0.10982151434650492	0.2642522516467692	0.10721899367687036	0.0610936987483522	0.11623246573212889	0.10709327654718238	0.10671494156222733	0.26426887722161774	0.26426887722161774	0.16785898951084738	0.25526698846385104	0.21251370788049717	0.21128520739521242	0.2134084399280216	0.2098711303050807	0.12755911066458522	0.20075410939494046	0.11143719050897022	0.18671409096716884	0.17386479552847509	0.2118104347871853	0.19895780522888631	0.17919845940229123	0.18458737190045352	0.17493530239148655	0.08188462161223689	0.04890058657753374	0.03044978065774409	0.05513473906684622	0.10154710932927136	0.042613504508007494	0.15269340598670753	0.1285712225525594	0.0859804152967275	0.14206429335856582	0.19383317429168406	0.08322501171067112	0.05415181738585104	0.07657403785626099	0.10525784805682796	0.03710993900859169	0.10998869686740335	0.05622515161044636	0.06038102429008016	0.06678615896790736	0.048544314956617415	0.07604766402246035	0.07700941822761395	0.12341760755849181	0.07396969921860211
G1-193	0.10551411494225907	0.1183649676752023	0.13756266158017505	0.29434565731544027	0.2037711040146822	0.30761683563798553	0.17482889051109643	0.04913639398775107	0.18241230827349075	0.1145886915703322	0.08022729470742175	0.10959609883982513	0.13792127560186462	0.13801391258186382	0.02806609607203475	0.1033493779965946	0.08030089249903224	0.1368355272142988	0.14073190799169724	0.2321183775014084	0.2834160676278034	0.07023053459157404	0.11505387132754712	0.031532412123094995	0.041616454612113545	0.023142814723698873	0.0	0.06797615427083312	0.08845940024608961	0.04692031773248608	0.05979011267504486	0.18968242027344365	0.20239740101098516	0.20060109684493108	0.1826380551843901	0.20402867720094459	0.19684346053672822	0.211657422237176	0.2076212855330528	0.2062685097390137	0.05996424653225948	0.17452709942115005	0.20523727338640532	0.07782742210579448	0.24116485652373276	0.20033666534011585	0.19282677901111736	0.19306078382342634	0.13889515644251205	0.11370342284159932	0.14235570833846256	0.14413038531722494	0.1370479225080337	0.14683401164569132	0.1202665253839572	0.2566169946091994	0.11792829611097859	0.07495746824211771	0.12696114511554568	0.11695613077962612	0.11810835554074475	0.2566336201840479	0.2566336201840479	0.16208224026911028	0.2473117618944926	0.19832907717179807	0.205946958783563	0.20349140817678577	0.20608145425287497	0.1234610484217624	0.19700848851282285	0.10733912826614737	0.182616028724346	0.16976673328565223	0.20806481390506787	0.1952121843467688	0.17545283852017368	0.18084175101833597	0.170990278830554	0.07800606561090935	0.05294716550631984	0.026704160525626543	0.047641775943092095	0.09558274565839057	0.05237817964764929	0.1485953437438847	0.12837961697994682	0.09715678079321907	0.1327975503737084	0.18521715979487627	0.09285950551259395	0.059398934322464986	0.0778179563904636	0.11654228760661821	0.0514906076655487	0.12153887843554373	0.04576098516328621	0.061098578500032384	0.06761901587043537	0.04936436857104134	0.08345574102735728	0.08472719073085336	0.12945024610154232	0.08355562996473499
G2-1100	0.16799484035557619	0.17852021737749854	0.16733373755298495	0.3083027390385849	0.1650326505283975	0.32090668448268717	0.15805690446000428	0.10287304029222018	0.15439296231851474	0.16670437072283406	0.04616972392372474	0.15928499423232131	0.19143288146680526	0.19170674172660096	0.0747697363705712	0.154780998985208	0.09325163210652669	0.19360536224037395	0.19625839266805725	0.24424799030178254	0.29350324226208174	0.11755245423949126	0.16443137878392128	0.07561284714366462	0.09259954828565055	0.07207421651365598	0.06797615427083312	0.0	0.020483245975256477	0.022055462246951298	0.040486899111195476	0.12929894535467681	0.1353768170286681	0.13358051286261405	0.11561747120207304	0.13700809321862753	0.1298228765544112	0.14597718191697553	0.14060070155073573	0.14058826941881322	0.12487074999493895	0.13963804406624458	0.16491795325302305	0.009983433345225815	0.22753953599626484	0.16059177340237762	0.1571542876083103	0.16039222182923485	0.19372087006316197	0.1658545191526157	0.19584107829699596	0.19754660221369036	0.19074075165277082	0.20011192241802092	0.17337619829765424	0.23867115410356646	0.17039341180474568	0.12035570673561657	0.17699825587633292	0.16919805966050716	0.16912783078940172	0.23868777967841498	0.23868777967841498	0.13732543836382888	0.2294433185438523	0.16058348696750893	0.16263255432025148	0.1607664466324826	0.14040121393267446	0.05588596384442489	0.12998790453050585	0.03967440896106614	0.11537516889158815	0.10265803896315887	0.1423845735848673	0.1281916003644517	0.10843225453785661	0.11382116703601894	0.10416909752705195	0.01111841834780226	0.1036395718325217	0.045412091009277684	0.0918775746030789	0.07211543449822395	0.10424675545055127	0.08135448391112683	0.07560509246231693	0.14954598977769032	0.11829582394847137	0.16866955955555407	0.14896720239226374	0.1116284267866581	0.02634507588835879	0.16967860125838777	0.10651185217424028	0.17440945006896316	0.09167280212728998	0.02544021465670537	0.132818529620336	0.11455564771418703	0.14294778597592092	0.14018488087545683	0.1896261988912731	0.13783669248712424
G2-1101	0.18794332673950523	0.19893661840383914	0.18781698352824144	0.30791519482031143	0.1605661398005732	0.3205191402644136	0.15019125497422095	0.12195254234024203	0.1519659348454658	0.18660880193667492	0.04170321524590042	0.17956770536083003	0.21191612744206173	0.21218998770185749	0.09525298234582769	0.17526424496046447	0.11373487808178319	0.2140445530455423	0.21669758347322554	0.243860446083509	0.2930716428737201	0.13718950550766842	0.1848705695890896	0.09609609311892109	0.11308279426090702	0.09255746248891245	0.08845940024608961	0.020483245975256477	0.0	0.04175935836404435	0.060792398068531935	0.11026349847674312	0.11634137015073441	0.11454506598468031	0.09658202432413932	0.11797264634069386	0.11078742967647746	0.1269417350390418	0.12156525467280205	0.12155282254087951	0.1453539959701954	0.12296597366138752	0.14824588284816598	0.011099892782706679	0.2196738865104815	0.14391970299752058	0.14048221720345322	0.1437201514243778	0.21420411603841846	0.18633776512787217	0.21632432427225246	0.2180298481889468	0.21122399762802732	0.22059516839327736	0.19385944427291069	0.23080550461778312	0.18947291385276757	0.14070526281304116	0.1960777579243548	0.1896813056357637	0.18961107676465824	0.23082213019263165	0.23082213019263165	0.12941573370795742	0.22157766905806897	0.1439114165626519	0.1459604839153944	0.14409437622762558	0.12136576705474078	0.03685051736649117	0.11095245765257213	0.020638962883132425	0.09629566684356627	0.08362259208522517	0.12334912670693363	0.10915615348651801	0.08939680765992292	0.09478572015808523	0.08513365064911822	0.011491156170255342	0.12412281780777817	0.06589533698453415	0.11236082057833538	0.07713564814018602	0.12473000142580774	0.06644115176494605	0.05780241877939797	0.16902656151920778	0.11043017641268804	0.16075985489968259	0.1694504483675202	0.13211167276191457	0.019573233413874142	0.19016184723364427	0.12699509814949678	0.19489269604421963	0.11215604810254645	0.04592346063196185	0.15330177559559244	0.13503889368944352	0.16343103195117745	0.16066812685071333	0.21010944486652958	0.15827588329229256
G2-1102	0.14640424422590168	0.15739753589023553	0.15196993392650968	0.3100150344977251	0.18130754876596566	0.3226189799418273	0.16792713293824602	0.08108190931579785	0.16426319079675655	0.14484944357263058	0.05764111999179815	0.13802862284722645	0.1703770449284582	0.1706509051882539	0.05371389983222413	0.1337251624468609	0.08357986139192325	0.17228519468149794	0.17493822510918122	0.2459602857609227	0.2950393170408693	0.09549699209253998	0.14311121122504522	0.054557010605317535	0.07154371174730348	0.0510183799753089	0.04692031773248608	0.022055462246951298	0.04175935836404435	0.0	0.04180117365197484	0.15135440735162814	0.1574322790256194	0.15563597485956532	0.1376729331990243	0.15906355521557886	0.15187833855136246	0.1680326439139268	0.16265616354768705	0.16264373141576452	0.10381491345659188	0.1591152771834759	0.1843951863702544	0.031303600904101836	0.23740976447450662	0.18006900651960903	0.17663152072554159	0.1798694549464662	0.1726650335248149	0.14479868261426862	0.17478524175864885	0.1764907656753433	0.16968491511442377	0.1790560858796738	0.15232036175930716	0.24854138258180827	0.1486022808283233	0.09916618029943765	0.1552071248999106	0.14814222312216016	0.14807199425105463	0.2485580081566568	0.2485580081566568	0.14693133582154172	0.23931354702209406	0.1800607200847403	0.18210978743748277	0.18024367974971392	0.16245667592962576	0.07794142584137617	0.15204336652745712	0.06172987095801745	0.1373425205483631	0.12471350096011019	0.1644400355818186	0.15024706236140303	0.13048771653480795	0.13587662903297024	0.12622455952400327	0.03317387999475357	0.08258373529417465	0.024356254470930615	0.07082173806473181	0.08198566312646577	0.0831909189122042	0.10327778039781366	0.09631571184652485	0.12775485880126797	0.12816605267671316	0.1782754570132669	0.12791136585391671	0.09057259024831103	0.04705569542256669	0.1486227647200407	0.08545601563589322	0.1533536135306161	0.07061696558894293	0.032733270729398085	0.11176269308198894	0.09349981117583997	0.12189194943757381	0.11912904433710976	0.168570362352926	0.11669274560860085
G2-1103	0.14212357046948176	0.17125753085101314	0.1422964448525179	0.28326544428811795	0.17452278300836027	0.2958693897322202	0.1701872983025652	0.08500145226030976	0.1523665761529122	0.16307130829977898	0.06368582125423512	0.15725660649191175	0.18953818362422756	0.1898120438840233	0.0728750385279935	0.1528863011426303	0.08722324020218943	0.1865767207668776	0.19146043398399812	0.21006046045072463	0.2580708807160368	0.11495134913793564	0.16196396373019747	0.07371814930108693	0.0784186019469055	0.06749883134684516	0.05979011267504486	0.040486899111195476	0.060792398068531935	0.04180117365197484	0.0	0.14844951740618606	0.1758637140898636	0.1740674099238095	0.1561043682632685	0.17749499027982302	0.17030977361560665	0.18512373531605447	0.18108759861193122	0.17973482281789216	0.11266367741280099	0.14497615766436917	0.20003354014813526	0.05033664160858942	0.2332581242586663	0.1943670166353733	0.1731964839466795	0.17744328474251078	0.19048582855846774	0.163959821310038	0.19394638045441825	0.19565190437111263	0.18884605381019318	0.19821722457544325	0.16746046946872686	0.25377214800078385	0.16393998679319519	0.11555806144922559	0.17496986813592333	0.16730336181792946	0.16589278928470744	0.25378877357563234	0.25378877357563234	0.11988134523585041	0.24355411242285085	0.19435873020050465	0.1964077975532471	0.19454168986547826	0.1795477673317534	0.09637286090562036	0.17047480159170134	0.08016130602226162	0.1557739556126073	0.14314493602435432	0.18153112698394622	0.1686784974256472	0.1489191515990521	0.15430806409721443	0.14465599458824743	0.05160531745899774	0.10174487398994397	0.04537171355871256	0.08998287676050118	0.08721643044544132	0.10235205760797357	0.12170921546205785	0.11329023408029704	0.14751760203728076	0.1314164189592511	0.1822076362234065	0.14474196086935065	0.10973372894408039	0.06134953223210576	0.16778390341581007	0.08358789544035236	0.17251475222638543	0.08302252333323601	0.046765572971800964	0.11204980051812659	0.0958275495618897	0.13526693982878582	0.1382901830328791	0.1817300700259081	0.1358538843043702
G2-1104	0.2798567513546394	0.30173170198596233	0.2769172851546273	0.2790704814591039	0.13148886936118198	0.2918316903054502	0.13244688397295948	0.21296582544120443	0.12291145418490242	0.29445551322919056	0.12662680546578456	0.2882192169985501	0.31907804986192106	0.31935191012171676	0.202414904765687	0.2824261673803238	0.20779047301485376	0.31644667701125817	0.3215295075316819	0.20451062154264787	0.2989219400737083	0.2465056341338284	0.29312871969835474	0.20347829138922116	0.20827072708247096	0.19703869758453862	0.18968242027344365	0.12929894535467681	0.11026349847674312	0.15135440735162814	0.14844951740618606	0.0	0.03556436264022953	0.03376805847417545	0.032881116899249885	0.036510258655819174	0.031222386445560055	0.04482438386642039	0.040102866987927366	0.03943547136825808	0.24224759882058258	0.0336051937271672	0.07515685520441168	0.12118717057909713	0.1661446664670337	0.06820768168308641	0.04423992464161645	0.05196932996459365	0.3186549344474216	0.2934996875477315	0.3234862466921118	0.3252609236708741	0.31838592004788663	0.32727916982497074	0.2980813954548353	0.18665869020915124	0.2934587913650354	0.24673375761220961	0.30594475987030445	0.29759006305945823	0.2959789556794884	0.18667531578399976	0.18667531578399976	0.12276504385864549	0.17644065463121825	0.06609919955502014	0.07153111260952352	0.06966500492175469	0.0386070908778377	0.07341298151025193	0.03207279459602452	0.08962453639361066	0.033211530449911084	0.03295826586454842	0.04123177553431218	0.032173834883927686	0.033285278050862566	0.032982157187153055	0.03327534929513675	0.11831346372608453	0.22833577017639256	0.17271764454036334	0.21652971777686159	0.1814807660190649	0.228898898624334	0.07560021909459792	0.07640629554530995	0.27841105948185113	0.20374930246891693	0.18010035888952042	0.27119145909292686	0.23650325456070806	0.12350125384539506	0.2974118799936799	0.20872070410646945	0.3007719684555157	0.20966693426651345	0.14996686837058926	0.2439033887280433	0.22711198690742843	0.26457404122396494	0.2684027664817187	0.3108048319396726	0.2646838177446466
G2-1105	0.3028870505132746	0.31345648270528503	0.3017813585367423	0.30007071287123643	0.1527657130215863	0.312762768655515	0.14526802188379584	0.23785336079009486	0.14608564224926396	0.3020811877515022	0.1463793435041526	0.29457370092081314	0.32550168684625197	0.3257755471060477	0.20883854175001798	0.28884980436465474	0.22789315469711957	0.3282468848309668	0.33089991525865003	0.23628029515496296	0.3336728943866754	0.2529292711181593	0.29920659137234595	0.20990192837355215	0.2269326846856262	0.2061430218931028	0.20239740101098516	0.1353768170286681	0.11634137015073441	0.1574322790256194	0.1758637140898636	0.03556436264022953	0.0	0.0017963041660540818	0.01975934582659508	0.0016312761899594385	0.006239320648626747	0.010600364888307415	0.005223884522067638	0.005211452390145115	0.2589836105444739	0.060028707419911564	0.04565506672260479	0.12726504225308843	0.1683204284595312	0.041416997212135695	0.05121510432146037	0.04839203678365384	0.3277896754426088	0.29992332453206244	0.32990988367644275	0.3316154075931371	0.3248095570322176	0.3341807277974677	0.3081802981151762	0.1794520465668328	0.3052415667923559	0.2556003582540201	0.3120226315442958	0.30366793473344955	0.3033971710155963	0.17946867214168133	0.17946867214168133	0.15498056610816388	0.17022421100711865	0.06057866488515791	0.04336966778983319	0.04150356010206436	0.005068452074094534	0.07949085318424325	0.0053889124981622806	0.09570240806760197	0.02008975907725628	0.03340415823987906	0.007007756556199212	0.007185216664216382	0.026944562490811477	0.02155564999264918	0.033185753827198565	0.12507671557444563	0.23784054272223293	0.17948089638872441	0.22603449032270195	0.1909855385649053	0.23840367117017425	0.08510499164043825	0.08282993252964087	0.28483469646618204	0.21544193423739866	0.19059533145357954	0.2833033875673742	0.246353792416888	0.13329095832832888	0.30383551697801087	0.2410652644246568	0.3085663657885863	0.2261821592076184	0.1598174062267692	0.2672838315305763	0.24875661860389828	0.2772368672058084	0.2748264034660497	0.3239152801211606	0.27247821507771713
G2-1106	0.3010907463472205	0.311660178539231	0.29998505437068823	0.3001717531591397	0.1528667533094895	0.3128638089434182	0.14347171771774178	0.23605705662404078	0.14428933813320988	0.30028488358544814	0.14458303933809852	0.292777396754759	0.3237053826801979	0.32397924293999364	0.2070422375839639	0.2870535001986007	0.22609685053106546	0.32645058066491267	0.32910361109259606	0.2363813354428661	0.33187659022062144	0.25113296695210535	0.2974102872062918	0.20810562420749806	0.22513638051957213	0.20434671772704863	0.20060109684493108	0.13358051286261405	0.11454506598468031	0.15563597485956532	0.1740674099238095	0.03376805847417545	0.0017963041660540818	0.0	0.017963041660541	0.0034275803560135203	0.004443016482572665	0.012396669054361495	0.0070201886881217195	0.007007756556199195	0.2571873063784198	0.06012974770781475	0.047236518482015544	0.12546873808703435	0.16910129649902617	0.042998448971546456	0.051316144609363554	0.04849307707155703	0.32599337127655464	0.29812702036600836	0.32811357951038866	0.3298191034270831	0.3230132528661635	0.3323844236314136	0.3063839939491222	0.18023291460632776	0.3034452626263017	0.253804054087966	0.31022632737824163	0.30187163056739547	0.3016008668495421	0.18024954018117628	0.18024954018117628	0.1531842620921098	0.1710050790466136	0.061359532924652876	0.04495111954924395	0.043085011861475106	0.006864756240148614	0.07769454901818916	0.0035926083321081988	0.09390610390154788	0.0182934550612022	0.03160785407382497	0.008804060722253298	0.0053889124981623	0.025148258324757398	0.019759345826595096	0.031389449661144486	0.12328041140839155	0.23604423855617884	0.17768459222267033	0.2242381861566479	0.1891892343988512	0.23660736700412024	0.08330868747438415	0.08103362836358681	0.283038392300128	0.2136456300713446	0.18879902728752543	0.28150708340132014	0.24455748825083393	0.13149465416227482	0.3020392128119568	0.23926896025860275	0.30677006162253223	0.22438585504156425	0.15802110206071518	0.26548752736452214	0.24696031443784422	0.27544056303975434	0.2730300992999956	0.3221189759551066	0.27068191091166305
G2-1107	0.28312770468667947	0.2936971368786899	0.2820220127101472	0.30118215603817133	0.1538771561885212	0.31387421182244984	0.12550867620720077	0.21809401496349978	0.14529974101224155	0.2823218419249071	0.12661999767755755	0.27481435509421803	0.3057423410196569	0.30601620127945267	0.1890791959234229	0.2690904585380597	0.20813380887052446	0.3084875390043717	0.31114056943205504	0.2373917383218978	0.31391354916008035	0.23316992529156433	0.2794472455457509	0.1901425825469571	0.20717333885903114	0.18638367606650763	0.1826380551843901	0.11561747120207304	0.09658202432413932	0.1376729331990243	0.1561043682632685	0.032881116899249885	0.01975934582659508	0.017963041660541	0.0	0.021390622016554523	0.014205405352338139	0.030359710714902496	0.024983230348662726	0.024970798216740198	0.23922426471787875	0.06114015058684645	0.06305103607612322	0.10750569642649338	0.1769099768939759	0.058812966565654136	0.055287370431410424	0.05861341499251133	0.3080303296160136	0.2801639787054674	0.31015053784984764	0.31185606176654207	0.30505021120562253	0.31442138197087255	0.2884209522885813	0.18804159500127748	0.2854822209657608	0.2358410124274251	0.2922632857177007	0.2839085889068545	0.28363782518900127	0.18805822057612603	0.18805822057612603	0.13522122193156877	0.17881375944156333	0.0691682133196026	0.06076563714335163	0.05889952945558281	0.024827797900689615	0.05973150735764816	0.014370433328432798	0.07594306224100689	0.00033041490066119386	0.013644812863283966	0.026767102382794294	0.012574129162378699	0.007185216664216399	0.0017963041660540979	0.013426408000603489	0.10531736974785055	0.21808119689563787	0.15972155056212936	0.20627514449610684	0.17122619273831025	0.21864432534357922	0.06534564581384314	0.0630705867030458	0.26507535063958704	0.19568258841080358	0.17083598652698448	0.2635440417407792	0.22659444659029296	0.11353161250173381	0.2840761711514158	0.2213059185980617	0.2888070199619912	0.2064228133810233	0.14005806040017413	0.24752448570398108	0.2289972727773032	0.2574775213792133	0.25506705763945453	0.30415593429456556	0.25271886925112197
G2-1108	0.3038329465288642	0.3150877588952445	0.30272725455233196	0.2991192644328688	0.15181426458321864	0.3118113202171473	0.14621391789938548	0.23879925680568448	0.1470315382648536	0.3037124639414616	0.1473252395197422	0.29620497711077254	0.3271329630362114	0.3274068232960072	0.21046981793997738	0.2904810805546142	0.2288390507127092	0.32987816102092626	0.3318458112742397	0.23532884671659532	0.33461879040226505	0.2545605473081188	0.30083786756230535	0.2115332045635116	0.22827280223837954	0.20777429808306216	0.20402867720094459	0.13700809321862753	0.11797264634069386	0.15906355521557886	0.17749499027982302	0.036510258655819174	0.0016312761899594385	0.0034275803560135203	0.021390622016554523	0.0	0.00718521666421638	0.009654468872717781	0.0035926083321081996	0.00426555637455548	0.2606148867344333	0.0609746034355012	0.04470917070701514	0.12889631844304789	0.1666891522695717	0.03978572102217624	0.05094903605746253	0.04744058834528622	0.32873557145819843	0.30155460072202195	0.33154115986640215	0.33324668378309663	0.326440833222177	0.3351266238130573	0.30981157430513573	0.17782077037687338	0.3068728429823153	0.2572316344439796	0.3136539077342552	0.305299210923409	0.3050284472055557	0.1778373959517219	0.1778373959517219	0.15592646197375357	0.1685929348171592	0.05894738869519847	0.04242377177424356	0.04055766408647473	0.0034371758841350948	0.08112212937420267	0.007020188688121719	0.09733368425756139	0.021721035117215723	0.034350054255468686	0.006061860540609582	0.008816492854175823	0.02857583868077092	0.023186926182608623	0.03481703001715801	0.12602261159003525	0.2387864387378226	0.18042679240431408	0.2269803863382916	0.1919314345804949	0.23934956718576392	0.08605088765602788	0.0844612087196003	0.28646597265614154	0.2163878302529883	0.19154122746916916	0.2842492835829639	0.24729968843247765	0.13423685434391852	0.3054667931679703	0.24201116044024648	0.30951226180417585	0.227128055223208	0.16076330224235888	0.268229727546166	0.2503878947938577	0.2788681433957678	0.2764576796560091	0.32486117613675025	0.2734241110933067
G2-1109	0.2966477298646478	0.3079025422310281	0.2955420378881156	0.2995234255844816	0.15221842573483135	0.3122154813687601	0.13902870123516908	0.23161404014146814	0.14364101055855177	0.2965272472772453	0.14014002285552585	0.2890197604465562	0.319947746371995	0.3202216066317907	0.20328460127576098	0.28329586389039774	0.22165383404849284	0.32269294435670987	0.32466059461002333	0.235733007868208	0.3274335737380487	0.24737533064390246	0.293652650898089	0.20434798789929526	0.22108758557416316	0.20058908141884577	0.19684346053672822	0.1298228765544112	0.11078742967647746	0.15187833855136246	0.17030977361560665	0.031222386445560055	0.006239320648626747	0.004443016482572665	0.014205405352338139	0.00718521666421638	0.0	0.016839685536934157	0.010777824996324578	0.01145077303877186	0.25342967007021694	0.059481420133156625	0.0510349777446582	0.12171110177883149	0.16981262442755163	0.04611152805981931	0.051353197209075226	0.04784474949689892	0.321550354793982	0.2943693840578056	0.32435594320218575	0.3260614671188802	0.3192556165579606	0.32794140714884096	0.3026263576409194	0.18094424253485322	0.299687626318099	0.2500464177797633	0.3064686910700389	0.29811399425919255	0.2978432305413393	0.18096086810970174	0.18096086810970174	0.14874124590953713	0.17171640697513904	0.06207086085317837	0.04874957881188661	0.04688347112411779	0.010622392548351477	0.07393691270998629	0.0008504081504644662	0.09014846759334502	0.014535819052999334	0.027164837591252298	0.01324707720482596	0.0016312761899594398	0.021390622016554537	0.016001709518392235	0.027631813352941625	0.11883739492581888	0.23160122207360617	0.17324157574009763	0.21979516967407522	0.18474621791627852	0.23216435052154755	0.07886567099181149	0.07727599205538392	0.2792807559919251	0.20920261358877196	0.18435601080495279	0.2770640669187475	0.24011447176826128	0.12705163767970215	0.2982815765037539	0.23482594377603005	0.3023270451399595	0.21994283855899163	0.15357808557814248	0.2610445108819495	0.2432026781296414	0.27168292673155153	0.26927246299179275	0.31767595947253385	0.2662388944290904
