Eigvals	104
1.3194124600257242	0.614775410187466	0.5427812453271162	0.363421929385361	0.30406377360354425	0.20052861891053236	0.15818594222289406	0.1372684857364606	0.11526817802815613	0.09942709797912823	0.07484148454521096	0.05472895457806799	0.05244969274964785	0.04114502448341352	0.03540233115422935	0.0270667784446854	0.022028851323950646	0.01860301253858536	0.013188707018403703	0.008607385038767831	0.007054501408755895	0.0056257750756871505	0.0049330097606582884	0.0023969472660319985	0.0022377106025297383	0.001703967846649433	0.0016287002555261058	0.0010000474040177398	0.0005979735928675484	5.405179468178777e-05	1.300826146288618e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	104
0.3118861824986571	0.14532222605634365	0.12830405628702402	0.08590663012996473	0.07187539337281719	0.04740148159015763	0.03739240846936497	0.03244788516919218	0.027247394653280962	0.02350283854756507	0.017691226674396418	0.012936974018847174	0.012398196121776983	0.00972596894734148	0.00836849601604535	0.006398116174744387	0.0052072377307422904	0.004397428961312765	0.0031175812027597343	0.002034636281201267	0.001667561570371541	0.0013298354874698925	0.0011660778028807848	0.0005665966898923615	0.0005289559091674509	0.000402788394753819	0.0003849964438873957	0.0002363938318050324	0.0001413505683513325	1.2776905184126674e-05	3.074927008438944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	104	104
G1-11	0.059910484223838	0.06049866223148881	-0.08233961316660969	-0.023071652277144764	-0.0055917880216215686	-0.013500140549265308	-0.0049906281301167555	0.009793715227744493	0.0028647274013465195	-0.0016455743438769561	-0.0052823145827750285	-0.012627187699282604	0.004469967081257075	-0.0020081136335289235	0.010514974748193363	0.012092502700866013	0.025856868582998176	0.0002182478770905985	0.0020850582236496633	0.004891292993965456	0.007970112015538933	0.009054451965919117	-0.006590063242382913	-0.004145857870757333	0.006107771033248916	0.0006028778464693031	0.0035199033935161906	-0.005470067448887504	0.0001166598915763589	0.00017184684856065598	2.7356505903103366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	0.04368133277686934	-0.027911302935685767	-0.1104754979051697	0.026219931107492607	0.002234783767439293	-0.05068434102485313	-0.01724718907008555	0.011385250857020789	0.002187922317784276	-0.00933038309972226	0.017634674419176596	0.006326879280420286	-0.024691060099572334	-0.006235921691805521	-0.020991998148061373	0.011528373605860677	-0.00027415623767394943	0.024094003774997073	0.01869595842259033	0.006461091396531942	-0.001247106667203964	0.00585721354333492	0.004148825114843389	0.006374355443135904	-0.00030338400733041006	-0.001759259818412476	-0.005736084583314396	-0.0012239231840564244	0.00011891638459623584	-0.0007030054835714369	2.3025811265180577e-05	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	0.02887960176871102	0.06338023623159815	-0.06402850790702519	-0.04375112879653662	0.0018665909198427439	-0.03287556383339741	0.00689045685177063	0.020686264852864844	0.017263507547191446	-0.007321685770425347	0.0001633342493057437	0.008433317893617107	-0.007099414605825419	-0.02016204616910623	-0.008250170219456726	0.01930440900395516	-0.006697387422331653	0.017572925254690716	0.014996346321719109	-0.003914589540673921	-0.0013902991104973931	-0.0019420213785157048	-0.0006438121711204448	0.00687074811821483	-0.01840627206895893	0.00036787305263093304	0.005709458214241501	0.0008603828062499526	-0.00031290449233148355	0.0009315655333314377	-4.8071749944205024e-05	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	0.027667840250026006	0.06663494571867926	-0.062211562466666454	-0.0390147325432295	0.0013068324332492858	-0.036347320645477584	0.0037291139831488553	0.011346199657666553	-0.003363285870620228	-0.005851788140541107	0.001660214766976729	-0.005791656212849383	-0.003022464246172972	-0.016929068932928528	0.005107568879797904	-0.01224411975936532	-0.02577649467860184	-0.015208557725933226	-0.01589395202201382	-0.000947714078034152	0.0027359899976197263	-0.001352386428083145	-0.009575218424610817	0.0010421168558617578	-0.0024019132821321257	0.0034301112465619002	-0.0017570360829652796	-0.0018204536644843825	0.0025566286586266216	0.0016096142774676967	-5.0167604813654694e-05	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	0.029292391000984696	0.06518639309260384	-0.06223609819721539	-0.04212500350302677	-0.00018773095269830446	-0.03688999512926521	0.004308826362824694	0.012220182154168835	-0.0015726579776240866	-0.0046327670624793735	0.0046494609579793185	-0.007373793912437038	-0.0011634648699216483	-0.016801885894720963	0.01137596808788921	-0.007396548728205473	-0.006879950556699651	-0.008198594610987913	-0.006462713930051828	-0.0034233411204578302	-0.009817659442170723	-0.011070423950666514	0.0013345553680094173	-0.002265076623192219	-0.0018289972918599075	0.001006716524507709	0.0016133051861256021	-0.006600091934054467	0.0018672596762471412	-0.0004948873693331716	6.447520445425985e-05	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	0.02499993104541254	0.07331675167574614	-0.06227041099065107	-0.04424619758564519	-0.00041233079522953503	-0.03340444400827997	0.004930640067677015	0.020504738721341162	0.015393698981918084	-0.0049589771715897926	-0.0033617936065412357	0.019068696784750722	-0.0037678418306363974	-0.00698531410289478	0.007741789775561924	-0.016856202822128852	-0.004886205307781241	0.004828370577426571	-0.008603018799639697	-0.0026900772793589708	-0.02399099934977035	0.005218801352344604	-0.0031904532778449426	-0.011984538369002123	-0.0005016269464844489	-0.006663091954756265	0.002051699995557425	0.006034685333219098	-0.0018720630023898732	0.00013851995578758531	-2.0396529264619096e-05	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	0.028233540568080695	0.06437188021643697	-0.06242269791581496	-0.04208420234880626	0.002318153401903175	-0.03196874672106642	0.007070215657119685	0.019396913120810322	0.01784522099786949	-0.006718905979568082	0.0007529151350588994	0.010802735537360135	-0.008086713728229538	-0.014516846171103484	-0.008104712387787791	0.014035611160087173	-0.007244071858632886	0.017848532351582052	0.013976661438083259	-0.005030096843808019	-0.0016506521677285974	-0.007091866684862257	0.007169145527242922	-0.007157886290577701	0.007576770349244811	0.016061772096615686	-0.006478014489460516	0.000595353549979122	-0.0008698040460173616	0.0002373280266631732	-9.49914983802241e-06	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-136	0.030085844022444967	0.06273061589695428	-0.06599599814691881	-0.044110425944803126	-0.000830306459430509	-0.04016961949679933	0.005110654101783153	0.018628533225632626	0.005936241932342421	-0.0030465863654794765	-0.00013185836562426898	-0.005317435328615677	-0.0011295344755480462	-0.02926505565925388	0.011232628242078494	0.009764184628949448	0.01541388681426132	0.0015909525650816675	0.002862881895387051	-0.0025005840852905838	0.007176498948628018	0.005110234144318273	-0.010401021750118086	0.002736990385581962	-0.012117520443165011	0.005901745474358335	0.009308895250175399	0.00433844177478669	0.0010693888307537916	-0.0011613486775297014	6.026871961050628e-05	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-138	0.02752578240840838	0.06346341389622444	-0.06364997383805297	-0.038323976516942145	0.0012888004583784043	-0.035421006583626555	0.005746326631465835	0.017031946548281354	0.006948381093540484	-0.004186418683719286	-0.0020309687484742858	0.003773150916391505	-0.004572845736134901	-0.021782117476453682	-0.0005606570303854328	0.00635311862275121	-0.013016246628520913	0.0009784801407790986	-0.001753297984526356	-0.0029594507965011512	0.01570922198663514	0.004565753942493558	-0.008220453663316677	-0.006326275542778542	0.0034510231526659377	-0.007679536505998437	-0.00805408355299159	0.006794307047904787	-0.005130165357753299	-0.0018134905114367919	2.4533095007540704e-05	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-139	0.02012823803578987	-0.0595288068903256	-0.06365405167508706	0.05003752171584834	-0.012611480801970908	0.023765306275643966	-0.01537410610791113	0.004555632750758535	-0.003796273816670563	-0.004711152225957514	-0.006882264479950862	-0.005005521510763372	-0.006297437982914118	0.0008888713974618269	0.008270205079663272	0.02529478840560465	0.01702268010317561	-0.0032449316744069903	0.017198030781524595	-0.011062122930034337	0.011198506267493425	-0.007021439985355134	0.010727892507864252	0.002076513742082384	0.008965728595289312	-0.005338414704693261	0.005076012924729231	0.007386275116425354	0.0027901948434396204	-0.00010041377459973244	-5.922886284136636e-06	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
