	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-14	G1-15	G1-177	G1-178	G1-193	G2-194	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G1-193	0.11361308688670757	0.03106160562108325	0.20369419524087498	0.26881670345714603	0.10974970431416912	0.27123003671492923	0.11888671040761821	0.046911044111841146	0.12877748053127475	0.04487801899671932	0.10999192837458593	0.18371690248061887	0.1266276619934896	0.0	0.07857857918306765	0.021901981670950896	0.1467358588160644	0.09402295265274299	0.117861726553942	0.1544200173439971	0.10391573928819609	0.03685654698446159	0.13867860278062816	0.10838843553188952	0.14713038674005416	0.11434807615763454	0.06007987538753749	0.14052956222015262	0.10637085897723049	0.13929275713687497	0.1365569976756526	0.19854133094642326	0.1470967336377668
G2-194	0.03573246464475834	0.10572528072355604	0.12606466424439386	0.2721597060685157	0.16179039175684817	0.2746011895947259	0.1545287288561968	0.05685839935434901	0.14841640662347047	0.06854173364136185	0.061769949769183895	0.1068028552648386	0.052287071636092385	0.07857857918306765	0.0	0.09500631369896745	0.07240585388253724	0.11595590374816167	0.13805301259953842	0.07902424665630914	0.03489288280105649	0.06451197133647403	0.06417721426599013	0.03135375424812865	0.07285204004305422	0.03844711023971238	0.047945917650997726	0.062233520202761135	0.0289132183279095	0.06408990140951641	0.061572932865155215	0.1223452429480795	0.07289120645881558
G2-413	0.1284759329463259	0.036312435864986524	0.21713231367711813	0.27712493950719713	0.1057912208140049	0.2793977221605695	0.11911592269965728	0.06250468020648885	0.12178383147342685	0.048137201822327114	0.12265355699002632	0.19709918184016695	0.14056471345754115	0.021901981670950896	0.09500631369896745	0.0	0.1552620806164519	0.10795374853187452	0.13144751251792638	0.16781898905161755	0.11570052651256552	0.03237439363078571	0.1500805145349551	0.1169501762982653	0.1585332663210549	0.12415373200438996	0.05704307408277381	0.15502653422212237	0.12237780397203946	0.15302010775869473	0.1503570169083305	0.2119766626587587	0.1600590902039724
G2-414	0.06530379160439068	0.17287623004717043	0.12992138450117355	0.28582113374627804	0.22704274575275996	0.28822592451857676	0.1870150724173743	0.12569353398423422	0.21322589961459695	0.13338456621251052	0.09856986701844526	0.04313517575763761	0.02256612682165916	0.1467358588160644	0.07240585388253724	0.1552620806164519	0.0	0.15410677896189479	0.17483886317778888	0.04580314418443257	0.06974761111594166	0.12685003339134393	0.008624517595478188	0.06022980191607867	0.005377029046501453	0.0745445871760868	0.10742981391843714	0.03263696084816993	0.05764427878971074	0.008981190937354977	0.01103600397707425	0.05864788985166429	0.006507116329862785
G2-415	0.1322544206622508	0.12043254065514207	0.17191841050508724	0.2530828966025354	0.1723416221026977	0.2529591201502165	0.0592191315189855	0.07923893024856966	0.16683237545509957	0.0781761746688984	0.07131304398716441	0.16861666620721094	0.14141693030917388	0.09402295265274299	0.11595590374816167	0.10795374853187452	0.15410677896189479	0.0	0.02490075283367708	0.10886746237450928	0.08795376451499333	0.09866385392125665	0.15027352345677847	0.13005854044651857	0.15444269286936513	0.13097785516012495	0.09885681929344642	0.14628111855011547	0.12914572735397342	0.14930652548452722	0.14828410136667408	0.17937325902131293	0.15465040898672716
G2-416	0.1543829365571493	0.14379509489669373	0.17790739292717536	0.27138457544324596	0.19674352898929598	0.26608281848434	0.07720529089940709	0.10123320506593578	0.19073593485759355	0.10017045018913993	0.09298200250010102	0.18894864453975216	0.16121485198921845	0.117861726553942	0.13805301259953842	0.13144751251792638	0.17483886317778888	0.02490075283367708	0.0	0.1298769691728146	0.10892671882016379	0.1195412725405385	0.17132658036474196	0.15158409016036198	0.175419978442499	0.15198195206159237	0.1195404123283923	0.16839254947404533	0.15114000287421495	0.17037296402787583	0.16897420722689374	0.198604148271248	0.17547643963041254
G3-417	0.07243347822635487	0.18055494856230228	0.10959635713290435	0.2728746369559468	0.23312396221475473	0.2728296812552235	0.1645187756572466	0.12215184098782479	0.21481628903801067	0.13168959728800378	0.0707185264439109	0.061567815589418644	0.033336679995653096	0.1544200173439971	0.07902424665630914	0.16781898905161755	0.04580314418443257	0.10886746237450928	0.1298769691728146	0.0	0.05365053363898315	0.13679571473750832	0.04210661311656857	0.07001769304584618	0.04615176473613657	0.08008905890284514	0.11269308913354667	0.046711514570411616	0.06446971694845129	0.04101303036946443	0.040529931426827114	0.07250093678271273	0.046494758753888005
G3-418	0.050418335133724984	0.12939502141029877	0.11820393491629469	0.27088340085988405	0.1831484911954462	0.2707934047296774	0.12319166240404342	0.07171084561698302	0.1652605654872365	0.0814533599526994	0.032639200941312146	0.10831545707129663	0.05611103333586747	0.10391573928819609	0.03489288280105649	0.11570052651256552	0.06974761111594166	0.08795376451499333	0.10892671882016379	0.05365053363898315	0.0	0.08688292166152622	0.0638197628582045	0.04723146892755731	0.07121560407078686	0.052128877891764167	0.06064247317342032	0.06709180709961103	0.0480529592680329	0.0654005301453649	0.06377586211843088	0.12444024311895714	0.0720917653574165
G3-419	0.09790243282943069	0.06254843761477959	0.1864443763524225	0.27646308863972147	0.10889219362403361	0.2787747770560627	0.12998104620011772	0.037067599883089476	0.12081073915731116	0.030417017180031845	0.09175327355341281	0.16538990131722353	0.11087489100517323	0.03685654698446159	0.06451197133647403	0.03237439363078571	0.12685003339134393	0.09866385392125665	0.1195412725405385	0.13679571473750832	0.08688292166152622	0.0	0.12098557543308137	0.08521858615934881	0.12936456420637213	0.09289959132691034	0.02863054241668445	0.12414609969764029	0.09204578586347005	0.12250900088849784	0.12048659249727918	0.18097412009256264	0.13116656651880598
G3-420	0.0579440390330843	0.1645829079369469	0.12903980844869692	0.2843347161460219	0.22185056216905305	0.286671960758402	0.18550018622629552	0.11941032958478853	0.20820161250941738	0.12851311893509307	0.09506772684285941	0.047678932567704085	0.01514707049160877	0.13867860278062816	0.06417721426599013	0.1500805145349551	0.008624517595478188	0.15027352345677847	0.17132658036474196	0.04210661311656857	0.0638197628582045	0.12098557543308137	0.0	0.054841382766382556	0.008902631591455702	0.07048202805844596	0.10262804481283634	0.029706618471140513	0.04994288641978368	0.0034272017973753016	0.0033308287063096033	0.06292722660695038	0.010543730892908623
