	G1-11	G1-110	G1-12	G1-13	G1-130	G1-135	G1-136	G1-138	G1-14	G1-157	G1-158	G1-159	G1-19	G1-193	G2-194	G2-41	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-42	G3-425	G3-426	G3-427	G3-428	G3-429	G3-43	G3-430	G3-44	G3-45	G3-46
G2-413	0.6019169329073483	0.5750798722044729	0.7757188498402556	0.6677316293929713	0.8587859424920128	0.663258785942492	0.668370607028754	0.3706070287539936	0.3111821086261981	0.7514376996805112	0.6805111821086262	0.6383386581469649	0.3539936102236422	0.6300319488817892	0.615335463258786	0.5853035143769968	0.0	0.5214057507987221	0.6517571884984026	0.8370607028753994	0.655591054313099	0.6146964856230032	0.615335463258786	0.6051118210862619	0.6089456869009585	0.5936102236421725	0.5827476038338658	0.6242811501597444	0.5853035143769968	0.5846645367412141	0.6325878594249201	0.5782747603833865	0.6325878594249201
G2-414	0.29968051118210864	0.5552715654952076	0.7079872204472843	0.41405750798722046	0.8402555910543131	0.6562300319488817	0.5054313099041533	0.726517571884984	0.41022364217252394	0.6402555910543131	0.592332268370607	0.5993610223642173	0.5827476038338658	0.5386581469648563	0.3015974440894569	0.47028753993610223	0.5214057507987221	0.0	0.536741214057508	0.7891373801916933	0.2824281150159744	0.32651757188498404	0.46006389776357826	0.21533546325878594	0.2600638977635783	0.20383386581469648	0.16166134185303516	0.2837060702875399	0.4971246006389776	0.18722044728434506	0.5220447284345048	0.41405750798722046	0.3527156549520767
G2-415	0.5431309904153354	0.665814696485623	0.6996805111821086	0.5437699680511182	0.8338658146964856	0.2702875399361022	0.518849840255591	0.7629392971246006	0.4523961661341853	0.7233226837060703	0.7035143769968051	0.7092651757188498	0.6926517571884984	0.5827476038338658	0.5405750798722044	0.5853035143769968	0.6517571884984026	0.536741214057508	0.0	0.2900958466453674	0.36421725239616615	0.37124600638977634	0.5463258785942492	0.529073482428115	0.5386581469648563	0.534185303514377	0.5297124600638977	0.5782747603833865	0.6070287539936102	0.5361022364217253	0.5833865814696486	0.5412140575079872	0.546964856230032
G2-416	0.8306709265175719	0.668370607028754	0.8472843450479233	0.7463258785942491	0.9028753993610223	0.2952076677316294	0.736741214057508	0.82555910543131	0.739297124600639	0.7284345047923323	0.6817891373801916	0.6888178913738019	0.6837060702875399	0.8261980830670926	0.8261980830670926	0.6626198083067093	0.8370607028753994	0.7891373801916933	0.2900958466453674	0.0	0.6389776357827476	0.6479233226837061	0.6670926517571885	0.8159744408945687	0.8249201277955271	0.8166134185303514	0.7846645367412141	0.8178913738019169	0.668370607028754	0.8166134185303514	0.668370607028754	0.6626198083067093	0.668370607028754
G3-417	0.38977635782747605	0.6824281150159744	0.6984025559105431	0.3916932907348243	0.8613418530351438	0.5584664536741214	0.5201277955271566	0.7769968051118211	0.4370607028753994	0.7399361022364217	0.7201277955271566	0.721405750798722	0.708626198083067	0.6095846645367412	0.36549520766773164	0.6019169329073483	0.655591054313099	0.2824281150159744	0.36421725239616615	0.6389776357827476	0.0	0.19680511182108626	0.5412140575079872	0.24792332268370607	0.3271565495207668	0.22364217252396165	0.24728434504792332	0.263258785942492	0.6217252396166134	0.2268370607028754	0.6	0.5233226837060703	0.4159744408945687
G3-418	0.22172523961661342	0.5156549520766773	0.5680511182108626	0.3648562300319489	0.853035143769968	0.5271565495207667	0.35527156549520766	0.7412140575079872	0.34760383386581467	0.5718849840255591	0.6044728434504792	0.5597444089456869	0.5706070287539936	0.4626198083067093	0.26198083067092653	0.4338658146964856	0.6146964856230032	0.32651757188498404	0.37124600638977634	0.6479233226837061	0.19680511182108626	0.0	0.3744408945686901	0.3233226837060703	0.26517571884984026	0.29968051118210864	0.2926517571884984	0.42428115015974444	0.4575079872204473	0.3226837060702875	0.4325878594249201	0.4619808306709265	0.25878594249201275
G3-42	0.34440894568690095	0.23514376996805111	0.40191693290734826	0.6230031948881789	0.888817891373802	0.7463258785942491	0.32396166134185306	0.8095846645367412	0.4536741214057508	0.24472843450479234	0.402555910543131	0.2900958466453674	0.397444089456869	0.2888178913738019	0.31182108626198085	0.09904153354632587	0.615335463258786	0.46006389776357826	0.5463258785942492	0.6670926517571885	0.5412140575079872	0.3744408945686901	0.0	0.4645367412140575	0.41022364217252394	0.43130990415335463	0.39424920127795526	0.5648562300319488	0.1878594249201278	0.4549520766773163	0.06389776357827476	0.2702875399361022	0.18977635782747604
G3-425	0.2402555910543131	0.6057507987220447	0.642811501597444	0.41661341853035144	0.7853035143769969	0.7674121405750799	0.4830670926517572	0.7514376996805112	0.40638977635782747	0.663258785942492	0.6434504792332268	0.6440894568690095	0.6306709265175718	0.4281150159744409	0.18274760383386582	0.526517571884984	0.6051118210862619	0.21533546325878594	0.529073482428115	0.8159744408945687	0.24792332268370607	0.3233226837060703	0.4645367412140575	0.0	0.09904153354632587	0.10031948881789138	0.08370607028753993	0.24217252396166133	0.5450479233226837	0.09456869009584665	0.5233226837060703	0.45559105431309904	0.33738019169329075
G3-426	0.17763578274760383	0.5514376996805112	0.5801916932907348	0.41661341853035144	0.7859424920127795	0.7738019169329073	0.42236421725239615	0.7559105431309904	0.412779552715655	0.607667731629393	0.6287539936102237	0.5955271565495208	0.594888178913738	0.33738019169329075	0.12523961661341854	0.4741214057507987	0.6089456869009585	0.2600638977635783	0.5386581469648563	0.8249201277955271	0.3271565495207668	0.26517571884984026	0.41022364217252394	0.09904153354632587	0.0	0.16293929712460065	0.14376996805111822	0.3258785942492013	0.49329073482428115	0.1635782747603834	0.468370607028754	0.48115015974440895	0.2856230031948882
G3-427	0.26964856230031947	0.5712460063897764	0.6249201277955272	0.47028753993610223	0.8402555910543131	0.7603833865814696	0.518849840255591	0.7961661341853035	0.4306709265175719	0.6287539936102237	0.6089456869009585	0.6121405750798722	0.597444089456869	0.44089456869009586	0.20319488817891374	0.4964856230031949	0.5936102236421725	0.20383386581469648	0.534185303514377	0.8166134185303514	0.22364217252396165	0.29968051118210864	0.43130990415335463	0.10031948881789138	0.16293929712460065	0.0	0.065814696485623	0.18722044728434506	0.5105431309904154	0.05047923322683706	0.48881789137380194	0.44984025559105434	0.3047923322683706
G3-428	0.27412140575079874	0.5348242811501598	0.6306709265175718	0.46900958466453674	0.8396166134185303	0.7488817891373802	0.5220447284345048	0.7853035143769969	0.4191693290734824	0.5916932907348242	0.5718849840255591	0.5789137380191693	0.5623003194888179	0.42236421725239615	0.19041533546325878	0.45878594249201277	0.5827476038338658	0.16166134185303516	0.5297124600638977	0.7846645367412141	0.24728434504792332	0.2926517571884984	0.39424920127795526	0.08370607028753993	0.14376996805111822	0.065814696485623	0.0	0.24472843450479234	0.47667731629392973	0.06773162939297124	0.4517571884984026	0.41214057507987223	0.27284345047923325
G3-429	0.4095846645367412	0.7060702875399361	0.7431309904153355	0.46773162939297125	0.8523961661341853	0.7769968051118211	0.642811501597444	0.8115015974440895	0.5507987220447285	0.7629392971246006	0.7431309904153355	0.7450479233226837	0.7322683706070288	0.602555910543131	0.3648562300319489	0.6255591054313099	0.6242811501597444	0.2837060702875399	0.5782747603833865	0.8178913738019169	0.263258785942492	0.42428115015974444	0.5648562300319488	0.24217252396166133	0.3258785942492013	0.18722044728434506	0.24472843450479234	0.0	0.645367412140575	0.19361022364217254	0.6236421725239617	0.544408945686901	0.43961661341853037
G3-43	0.42619808306709267	0.08051118210862619	0.5041533546325878	0.7060702875399361	0.8900958466453675	0.6792332268370607	0.42875399361022365	0.7424920127795527	0.4645367412140575	0.33099041533546325	0.22236421725239616	0.1073482428115016	0.3271565495207668	0.4159744408945687	0.4185303514376997	0.10031948881789138	0.5853035143769968	0.4971246006389776	0.6070287539936102	0.668370607028754	0.6217252396166134	0.4575079872204473	0.1878594249201278	0.5450479233226837	0.49329073482428115	0.5105431309904154	0.47667731629392973	0.645367412140575	0.0	0.5380191693290735	0.14824281150159743	0.20191693290734825	0.2108626198083067
G3-430	0.30990415335463256	0.5961661341853035	0.6651757188498403	0.4715654952076677	0.8408945686900958	0.7507987220447284	0.5552715654952076	0.7865814696485623	0.4370607028753994	0.6523961661341853	0.6332268370607029	0.6402555910543131	0.6236421725239617	0.44217252396166135	0.22044728434504793	0.5175718849840255	0.5846645367412141	0.18722044728434506	0.5361022364217253	0.8166134185303514	0.2268370607028754	0.3226837060702875	0.4549520766773163	0.09456869009584665	0.1635782747603834	0.05047923322683706	0.06773162939297124	0.19361022364217254	0.5380191693290735	0.0	0.5130990415335464	0.4460063897763578	0.334185303514377
G3-44	0.40191693290734826	0.19552715654952077	0.38338658146964855	0.681150159744409	0.8900958466453675	0.7514376996805112	0.3060702875399361	0.8146964856230032	0.5118210862619809	0.22939297124600638	0.3623003194888179	0.2504792332268371	0.40191693290734826	0.26964856230031947	0.3693290734824281	0.06645367412140575	0.6325878594249201	0.5220447284345048	0.5833865814696486	0.668370607028754	0.6	0.4325878594249201	0.06389776357827476	0.5233226837060703	0.468370607028754	0.48881789137380194	0.4517571884984026	0.6236421725239617	0.14824281150159743	0.5130990415335464	0.0	0.28753993610223644	0.20319488817891374
G3-45	0.4779552715654952	0.27731629392971247	0.6645367412140575	0.607667731629393	0.8843450479233227	0.7060702875399361	0.5878594249201278	0.7686900958466454	0.43130990415335463	0.49584664536741213	0.23578274760383386	0.2498402555910543	0.4293929712460064	0.5527156549520766	0.48242811501597443	0.25878594249201275	0.5782747603833865	0.41405750798722046	0.5412140575079872	0.6626198083067093	0.5233226837060703	0.4619808306709265	0.2702875399361022	0.45559105431309904	0.48115015974440895	0.44984025559105434	0.41214057507987223	0.544408945686901	0.20191693290734825	0.4460063897763578	0.28753993610223644	0.0	0.2159744408945687
G3-46	0.2702875399361022	0.26964856230031947	0.5712460063897764	0.4984025559105431	0.8900958466453675	0.7648562300319489	0.4952076677316294	0.8281150159744409	0.47220447284345046	0.4319488817891374	0.3597444089456869	0.3124600638977636	0.412779552715655	0.45878594249201277	0.2779552715654952	0.21725239616613418	0.6325878594249201	0.3527156549520767	0.546964856230032	0.668370607028754	0.4159744408945687	0.25878594249201275	0.18977635782747604	0.33738019169329075	0.2856230031948882	0.3047923322683706	0.27284345047923325	0.43961661341853037	0.2108626198083067	0.334185303514377	0.20319488817891374	0.2159744408945687	0.0
