	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-139	G1-14	G1-140	G1-141	G1-142	G1-143	G1-144	G1-15	G1-177	G1-178	G1-180	G1-182	G1-187	G1-188	G1-189	G1-190	G1-192	G1-193	G2-1100	G2-1101	G2-1102	G2-1103	G2-1105	G2-1106	G2-1107	G2-1108	G2-1109	G2-1110	G2-1111	G2-1113	G2-194	G2-198	G2-199	G2-21	G2-210	G2-211	G2-212	G2-213	G2-214	G2-215	G2-216	G2-217	G2-218	G2-219	G2-22	G2-220	G2-221	G2-222	G2-223	G2-224	G2-23	G2-24	G2-26	G2-27	G2-28	G2-29	G2-313	G2-314	G2-315	G2-316	G2-317	G2-318	G2-319	G2-320	G2-321	G2-322	G2-323	G2-324	G2-325	G2-326	G2-327	G2-328	G2-329	G2-330	G2-413	G2-414	G2-415	G2-416	G3-418	G3-419	G3-420	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G1-192	0.4519192901186928	0.3428534068872231	0.3017499261156855	0.32380823132990305	0.32380823132990305	0.3065708805217712	0.28160036214046025	0.2829225884664585	0.32380823132990305	0.34447401620656903	0.35465518450292866	0.32044607651680396	0.2710638255938138	0.3786281020906102	0.3348951287864731	0.37665423313280016	0.3784859181110349	0.37442596377782483	0.344606089408073	0.23666429765215766	0.6061655617064617	0.32563639419471047	0.2214506265459929	0.2508803891396652	0.6175820910656099	0.0	0.24130033079145297	0.39465544140760334	0.3290142152788558	0.288953198504879	0.42242319446147686	0.3226755184340406	0.31993294643609066	0.3922809978972971	0.3922809978972971	0.28420835607054734	0.3926667294693308	0.3246363730170259	0.3226755184340406	0.4266298017617449	0.4969049968491537	0.32706607134790994	0.4368534575666078	0.28293647808957617	0.6320049045079326	0.26201663411231485	0.2724114081239309	0.3146946573167258	0.20417576673218513	0.20900416266576224	0.22909261195577596	0.3228157553903483	0.37186800687838706	0.3951612037692055	0.21605929030725796	0.31162434927147836	0.22398268222761447	0.46015831926346373	0.32532875256686394	0.2837542743473576	0.39722979051724455	0.32733022178867266	0.4603390315112919	0.3922768856155771	0.3800550006670082	0.32433274923549205	0.39465544140760334	0.32706607134790994	0.39660358533854917	0.28616414153002157	0.28616414153002157	0.3246363730170259	0.3246363730170259	0.2843139784072163	0.3926667294693308	0.33593785268029647	0.3516474961673671	0.38256166875103553	0.3817629185438353	0.390145077997271	0.3179011367496875	0.38256166875103553	0.38213780058935387	0.39145931343090157	0.31353802003256104	0.3122206386409363	0.30834347155836345	0.36489554583609646	0.3190913127534257	0.3331335497181052	0.2901834934812664	0.5006951988430689	0.31663739419054276	0.3179966836882696	0.3065708805217712	0.36225733770201207	0.3065708805217712	0.21212624007891415	0.2803112359806288
G1-193	0.36991073640703176	0.1356031568449051	0.28906071484629353	0.19093096981863808	0.19093096981863808	0.17101046422879954	0.2667746265666249	0.26826521463491065	0.19093096981863808	0.1483352703928732	0.2345160353958476	0.1920025869356246	0.27672551092716713	0.26864985705990974	0.14305565280124402	0.26630431027340407	0.2781093695707958	0.5022736928323801	0.2989331384167261	0.34553395820799193	0.6856822083852904	0.18593220307258437	0.06546226978432536	0.10741565394316348	0.6478303001421216	0.24130033079145297	0.0	0.27212153498568586	0.19352753427605637	0.23044033323519753	0.413999589867121	0.19049117467803747	0.18329872316037565	0.2687004248262343	0.2687004248262343	0.22475383002116667	0.2741416325753309	0.19283470297695526	0.19049117467803747	0.2876116926028649	0.39088946983784345	0.1911949692933288	0.40811112555402473	0.21567343688987992	0.6887408476820801	0.13002436608973056	0.2282385536888839	0.19363259814667233	0.061348296852819686	0.06405237595374969	0.2875513501050211	0.28824235474893173	0.26056353285338674	0.3564201981978341	0.06764410579001934	0.23212714875688314	0.06813258710924787	0.3799426699279834	0.19427815741464943	0.2294278704214336	0.35848756522211345	0.21241029875790704	0.43051330124933473	0.34590427481401503	0.26465955816600617	0.18403615795790562	0.27212153498568586	0.1911949692933288	0.27445409996841347	0.22698961244144455	0.22698961244144455	0.19283470297695526	0.19283470297695526	0.22994487321707258	0.2741416325753309	0.28929544693296216	0.3030549307061135	0.33260294762111453	0.3431518482667138	0.3419339575278784	0.25887018903305514	0.33260294762111453	0.3389500686961984	0.269487939089308	0.1809059995677097	0.17903779960005764	0.17758276280585764	0.31684602922293287	0.3415769533822279	0.28539191972211597	0.23251619259492373	0.4380381148430439	0.2649786271171778	0.20651453881474258	0.17101046422879954	0.36164542926488635	0.17101046422879954	0.05789646285118415	0.2653207999180383
G2-1100	0.4144578614679654	0.15811498540634433	0.2932240169783477	0.1896558758485638	0.1896558758485638	0.20610594904034377	0.3079854467969096	0.3095479027196874	0.1896558758485638	0.15588147695499321	0.2309211883302839	0.11133033635993801	0.3064081112930889	0.039567092977084994	0.1763288574726456	0.03646621021836463	0.31646136124370905	0.6066026850955976	0.2715883845712468	0.5178457692541478	0.7521552317799253	0.10881560798351149	0.2255490807910379	0.2700668430017831	0.6876993044493692	0.39465544140760334	0.27212153498568586	0.0	0.10137155597718735	0.1509563958267723	0.5193661408444875	0.10798128813608518	0.11568909138467602	0.006318375762469233	0.006318375762469233	0.15365463507875696	0.013633009254778252	0.11082128586125667	0.10798128813608518	0.4710198558659072	0.21051968364812365	0.09853155825201587	0.43347738014128595	0.1627786147609307	0.7575853824133336	0.3657308341778912	0.1685134042982216	0.12344287871384146	0.2461628332306456	0.23739058509091143	0.2434276306714371	0.2585245258558856	0.20061445096105596	0.31179449301058976	0.2274488678934969	0.3693820442653652	0.2197099028232239	0.3494661725945448	0.10228547178311381	0.15945154555603425	0.3290455771916843	0.22785151322384156	0.4217607635990303	0.3173911932173008	0.2239605422450909	0.10632100669789603	0.0	0.09853155825201587	0.0031504128083115267	0.1563379263995046	0.1563379263995046	0.11082128586125667	0.11082128586125667	0.15988470515483758	0.013633009254778252	0.2410103979843645	0.07341304218758365	0.13166406348568063	0.13570292515563104	0.14732605623293926	0.2073709402805968	0.13166406348568063	0.12965711053318188	0.02480993592879534	0.2016917946448179	0.19962451963723313	0.20268270505203687	0.29319798536499325	0.38585609363968726	0.2635747905101516	0.1901961727958811	0.4833243804233033	0.21099306003511845	0.42094167078794037	0.20610594904034377	0.4845944692994166	0.20610594904034377	0.29740353772385747	0.30646084598329393
G2-1101	0.3516366406424346	0.06779143577405801	0.25856744371441115	0.15255754089818774	0.15255754089818774	0.12093121915250793	0.23374109066868873	0.23547117823075567	0.15255754089818774	0.06627765390472017	0.1948488622139979	0.01699737586085396	0.23200284454656447	0.13042221718665511	0.08162317607191538	0.1328567609853892	0.24289334180671177	0.5641248947324015	0.1929368159762287	0.4657842887717279	0.7251266350699578	0.014215707155185543	0.14334052686001458	0.19209120399110877	0.6543375560953374	0.3290142152788558	0.19352753427605637	0.10137155597718735	0.0	0.05532681357315365	0.4683464912431671	0.012289727609240797	0.020824370014392572	0.10706737233015873	0.10706737233015873	0.06324317750796812	0.10828882816172597	0.009476643530137165	0.012289727609240797	0.4145111682314924	0.29022901089524006	0.0028399977251714827	0.359250443469381	0.07334183166234909	0.731298877473203	0.29724446676394617	0.07931544371553481	0.023576263997226222	0.15967663140980562	0.1555814294118527	0.1575546953408707	0.17812178897428335	0.11540423296215116	0.22162441895900295	0.14544197780791068	0.3024414687711364	0.1368815157110738	0.28012275086829064	0.006593911256269428	0.06928147150444747	0.23887550314009753	0.1450190651200799	0.35998993681787317	0.22795441011871917	0.1407106891250787	0.011456302046321485	0.10137155597718735	0.0028399977251714827	0.0988121846315888	0.06072282321171577	0.06072282321171577	0.009476643530137165	0.009476643530137165	0.06427914461339969	0.10828882816172597	0.1595895729786163	0.16212005537432148	0.20988392701706385	0.2092533179949873	0.22291306990407064	0.12269776598033502	0.20988392701706385	0.20390908365733487	0.12151896906116333	0.11695077164938618	0.11466405382788508	0.11750870662250455	0.21736712278585774	0.31954278869619257	0.18405793952583793	0.10275613214474086	0.4275353909649318	0.1269760750890027	0.35841679483064093	0.12093121915250793	0.4292980140519521	0.12093121915250793	0.22153940722835178	0.23205291958731566
G2-1102	0.3132966806862157	0.11649442036174	0.21335821961351187	0.10057517426684337	0.10057517426684337	0.06894885252116356	0.1884295605276762	0.1902619541298564	0.10057517426684337	0.11469116932485847	0.1457543654662174	0.07050967619313685	0.1865931102226147	0.17788572863429244	0.12936152757098687	0.1800620923024559	0.19799458176659318	0.5382005850779203	0.14493555221853222	0.4340110272730234	0.70863100983512	0.06802300192541931	0.18426753868222392	0.2287920215927366	0.6421951491962975	0.288953198504879	0.23044033323519753	0.1509563958267723	0.05532681357315365	0.0	0.43720906193201964	0.0667899562633011	0.07441236287330248	0.1563379263995046	0.1563379263995046	0.008064821893479932	0.15762436592712054	0.06427914461339969	0.0667899562633011	0.4340300041195749	0.3289708021832526	0.057861646935235815	0.31394954446938794	0.018758322498530117	0.727002812409228	0.25544705261483386	0.024877688575208643	0.07687166791333608	0.1998225498253633	0.19573694834923125	0.1975272019855023	0.12905178250350433	0.15913271630670922	0.1665933803552109	0.1861732152949481	0.32982097163228496	0.17841305405197777	0.3093513317412155	0.0614084256905688	0.014250432900655403	0.18384446453630546	0.09446619935846531	0.3222910351707785	0.1733709009549002	0.18225819514421185	0.06555698693003574	0.1509563958267723	0.057861646935235815	0.1486720348868745	0.005396009638562123	0.005396009638562123	0.06427914461339969	0.06427914461339969	0.008952331040246035	0.15762436592712054	0.10989822458867811	0.10708851645284011	0.1582076611091806	0.15731746886779407	0.17208895404781066	0.07102150007245178	0.1582076611091806	0.15184204276742952	0.1689640258999644	0.06523309750043865	0.06281245313966197	0.06552678640212925	0.1710873434927429	0.27907160041478213	0.1355285915997591	0.04939124026456869	0.39348722071729786	0.07570028330803155	0.32025769494418693	0.06894885252116356	0.41896495837716796	0.06894885252116356	0.1752393244364399	0.1866415620721541
G2-1103	0.5518529476795015	0.4881427823430874	0.5014869771426554	0.47784644271950283	0.47784644271950283	0.4595375043013601	0.48647625665556565	0.4871937873324817	0.47784644271950283	0.48547047654211267	0.4922035929600344	0.47089517353110905	0.485740761598676	0.5345831327141707	0.4967065606181216	0.5330804737269252	0.5061030435340049	0.46368533760248126	0.4870987876064051	0.509426483001505	0.6139848490182017	0.4700926174744495	0.3892976236903141	0.41200431996457065	0.6681600953854456	0.42242319446147686	0.413999589867121	0.5193661408444875	0.4683464912431671	0.43720906193201964	0.0	0.4718705869612105	0.4743135482444082	0.5224029661707977	0.5224029661707977	0.43873169219233815	0.5259186266945144	0.4733847820272022	0.4718705869612105	0.5254415840640041	0.6180428633735079	0.4668322961771753	0.5000828712429739	0.4421622613343361	0.5704688416449141	0.42014721892138435	0.4449939999143288	0.47739686393128195	0.401776763509631	0.39612365273854094	0.5026370180526198	0.48219812892375097	0.501525076418974	0.5276447550811202	0.39022254686857494	0.25387569044874553	0.3864656376564876	0.5583131451856754	0.46883376163490026	0.4415767306988334	0.5373909675492899	0.4681919155739158	0.5551299243784069	0.5298226720611141	0.5108472655665011	0.4692985584506064	0.5193661408444875	0.4668322961771753	0.5208803359104792	0.44024588725832986	0.44024588725832986	0.4733847820272022	0.4733847820272022	0.4422473527160548	0.5259186266945144	0.47353784538067173	0.4940287368285277	0.5100043619243422	0.5126876836249051	0.5147263580939175	0.4594055592023304	0.5100043619243422	0.5100432483530627	0.5251722715684003	0.4562279207395546	0.4554118659355764	0.4575544713608337	0.4955236981558619	0.5243811561189266	0.4837381660721801	0.45428793827974506	0.5880799849355546	0.4603772912819136	0.4553374088173132	0.4595375043013601	0.5395200055249568	0.4595375043013601	0.3914238862418093	0.48577730139179537
G2-1105	0.35597590986602773	0.07403038168969962	0.2636841677534444	0.14905688015548632	0.14905688015548632	0.12681451908162897	0.23886939357874212	0.24058790226978888	0.14905688015548632	0.07246688592805449	0.20040531660332703	0.023513265028320508	0.22409349335538453	0.12470284795990003	0.07588836728428913	0.12187683707702486	0.24416135904543487	0.5634267569714188	0.1898954433843304	0.4646224611230413	0.7249422587646761	0.02075003477290813	0.1490189432183928	0.18907214770136888	0.6539690408241414	0.3226755184340406	0.19049117467803747	0.10798128813608518	0.012289727609240797	0.0667899562633011	0.4718705869612105	0.0	0.008722566413781137	0.10287140843352267	0.10287140843352267	0.059042875408936386	0.102338628372009	0.0028670909602993683	0.0	0.41307671813389313	0.28070172992203424	0.009449729884069315	0.35229980841075387	0.06924110104065116	0.7298173771477596	0.29502473027811016	0.06846274557408992	0.017154149750125903	0.15487775501713275	0.14625621975582595	0.15277837952738407	0.16913856273967895	0.11498888639118439	0.2119309526306543	0.15110646457838026	0.3070652754281008	0.1426027459946079	0.2802342610701997	0.005717278522176825	0.05821928389028104	0.22933702873304634	0.13548912449774486	0.35822021503802387	0.21839688151997638	0.1310966145097731	0.01800892053877418	0.10798128813608518	0.009449729884069315	0.11082128586125667	0.06174068507488071	0.06174068507488071	0.0028670909602993683	0.0028670909602993683	0.058382907593704264	0.102338628372009	0.1503414604557685	0.15189187980003085	0.20669437146898897	0.20457781203161837	0.21984127805811737	0.11906656870022798	0.20669437146898897	0.20523231795380842	0.12798050982342163	0.12280411401089648	0.12053255382938158	0.11382948066919281	0.22260501093677432	0.3174821267124355	0.18094072420855603	0.09890132486955937	0.4261626647357151	0.1281364000423986	0.35661951244331586	0.12681451908162897	0.4331175228624463	0.12681451908162897	0.21873605558257134	0.23719252083604261
G2-1106	0.35025378318920913	0.0709446354866489	0.25693682353186903	0.1412591310224083	0.1412591310224083	0.11905630318455859	0.2321067804804647	0.23384055804821352	0.1412591310224083	0.06940978611788959	0.19307810682412405	0.020431152652649776	0.22120041551814876	0.12130828748169704	0.07279492010905564	0.11849021065791203	0.241272005960813	0.5613556420203446	0.18692537119135222	0.4622353610451097	0.7256188558004788	0.017666916982207483	0.14602829274848497	0.18612955888340305	0.6522536249272834	0.31993294643609066	0.18329872316037565	0.11568909138467602	0.020824370014392572	0.07441236287330248	0.4743135482444082	0.008722566413781137	0.0	0.11066738612221727	0.11066738612221727	0.06676981830565977	0.11016852406082388	0.011564632051441433	0.008722566413781137	0.40791220305591375	0.2720037113397994	0.018008928986083587	0.3566814306603566	0.061051072499985905	0.7274168160235414	0.2887610548788063	0.06540308790542174	0.01406092809046895	0.151855844920254	0.13874385685805385	0.14978327168863145	0.16614209348499784	0.11196457877941539	0.21840802967202422	0.1481180933721816	0.3043173899816914	0.1490229535752914	0.27743513139359743	0.01434082146810445	0.06595970338732261	0.23567104679192646	0.1420159023527654	0.3525730009619217	0.2101778618611522	0.12345087140446669	0.009368084686780001	0.11568909138467602	0.018008928986083587	0.11850453323811957	0.06944545864827457	0.06944545864827457	0.011564632051441433	0.011564632051441433	0.06614269842245987	0.11016852406082388	0.15220449369341285	0.15394716368517894	0.20833185025211873	0.210731818829167	0.22138435310711635	0.12116085932313041	0.20833185025211873	0.2113762404939134	0.11945977675435132	0.11508540269120192	0.1127938543661418	0.11080414248016739	0.21569788948978247	0.3147287498171255	0.17366341734426316	0.09583390492891675	0.4236677855045896	0.12512431439240662	0.35090310414805037	0.11905630318455859	0.42808079613942107	0.11905630318455859	0.21179455863164592	0.23041500879469518
G2-1107	0.41819714772185934	0.16349128346462163	0.29773750549434225	0.18541339766950526	0.18541339766950526	0.2111757756445296	0.31240466846518117	0.31395714650665907	0.18541339766950526	0.16121493497165212	0.23583254421638175	0.11694528522352306	0.3033226670717828	0.03355674395741655	0.17191227342966744	0.03043645600390048	0.3171853601347098	0.6056055015434151	0.2681622490480611	0.516347007042157	0.751755853118719	0.11444644584591936	0.2304423527081898	0.26666319400986316	0.6870779100058839	0.3922809978972971	0.2687004248262343	0.006318375762469233	0.10706737233015873	0.1563379263995046	0.5224029661707977	0.10287140843352267	0.11066738612221727	0.0	0.0	0.14907535810329858	0.007361143965927382	0.10572767492810242	0.10287140843352267	0.4692346012473172	0.20556354977357594	0.10422737460498724	0.43096327070423796	0.15829780017652376	0.7572054957568788	0.36313465843658516	0.1640752289090295	0.11849324813662575	0.2424650921628185	0.23365888868127319	0.23974313758561186	0.2549589195176156	0.20568638991205954	0.3080808503013026	0.23233013624186677	0.3733665254722568	0.22464006886092042	0.3535936776040236	0.10798128813608518	0.1549158413107957	0.32542502348320546	0.22402564323467414	0.4196268685599473	0.3137378662110835	0.22009592035811043	0.11196760638860394	0.006318375762469233	0.10422737460498724	0.00946878857078076	0.1517731677692429	0.1517731677692429	0.10572767492810242	0.10572767492810242	0.1553391368964554	0.007361143965927382	0.23731412923447306	0.0678982197496256	0.12684305071991078	0.13089117886610818	0.14267785172850853	0.2033558756575995	0.12684305071991078	0.12479823407694687	0.030971553193423658	0.2067358058605144	0.2046815926732319	0.1986198816989727	0.2977116401195	0.38342237271448754	0.2600726740808708	0.18595936486493053	0.48160293455638004	0.21155788910242473	0.41877856978500283	0.2111757756445296	0.487885861479937	0.2111757756445296	0.29421647698058107	0.310889803789223
G2-1108	0.41819714772185934	0.16349128346462163	0.29773750549434225	0.18541339766950526	0.18541339766950526	0.2111757756445296	0.31240466846518117	0.31395714650665907	0.18541339766950526	0.16121493497165212	0.23583254421638175	0.11694528522352306	0.3033226670717828	0.03355674395741655	0.17191227342966744	0.03043645600390048	0.3171853601347098	0.6056055015434151	0.2681622490480611	0.516347007042157	0.751755853118719	0.11444644584591936	0.2304423527081898	0.26666319400986316	0.6870779100058839	0.3922809978972971	0.2687004248262343	0.006318375762469233	0.10706737233015873	0.1563379263995046	0.5224029661707977	0.10287140843352267	0.11066738612221727	0.0	0.0	0.14907535810329858	0.007361143965927382	0.10572767492810242	0.10287140843352267	0.4692346012473172	0.20556354977357594	0.10422737460498724	0.43096327070423796	0.15829780017652376	0.7572054957568788	0.36313465843658516	0.1640752289090295	0.11849324813662575	0.2424650921628185	0.23365888868127319	0.23974313758561186	0.2549589195176156	0.20568638991205954	0.3080808503013026	0.23233013624186677	0.3733665254722568	0.22464006886092042	0.3535936776040236	0.10798128813608518	0.1549158413107957	0.32542502348320546	0.22402564323467414	0.4196268685599473	0.3137378662110835	0.22009592035811043	0.11196760638860394	0.006318375762469233	0.10422737460498724	0.00946878857078076	0.1517731677692429	0.1517731677692429	0.10572767492810242	0.10572767492810242	0.1553391368964554	0.007361143965927382	0.23731412923447306	0.0678982197496256	0.12684305071991078	0.13089117886610818	0.14267785172850853	0.2033558756575995	0.12684305071991078	0.12479823407694687	0.030971553193423658	0.2067358058605144	0.2046815926732319	0.1986198816989727	0.2977116401195	0.38342237271448754	0.2600726740808708	0.18595936486493053	0.48160293455638004	0.21155788910242473	0.41877856978500283	0.2111757756445296	0.487885861479937	0.2111757756445296	0.29421647698058107	0.310889803789223
G2-1109	0.315171517000588	0.11904920437405313	0.21556896514339113	0.0934512570955713	0.0934512570955713	0.07149080688884543	0.19064530885566486	0.19247269965973565	0.0934512570955713	0.11722665153857545	0.14815510207219398	0.07317169209332515	0.18075659649711154	0.17568555964225405	0.12714281319900714	0.17302415308571198	0.19627256525516784	0.5357661362027584	0.1385684432043336	0.4307017490767724	0.7073580306801756	0.07069213954196087	0.18660375749667485	0.22314108097595595	0.6405013836978551	0.28420835607054734	0.22475383002116667	0.15365463507875696	0.06324317750796812	0.008064821893479932	0.43873169219233815	0.059042875408936386	0.06676981830565977	0.14907535810329858	0.14907535810329858	0.0	0.1553391368964554	0.06174068507488071	0.059042875408936386	0.43055731816202386	0.3227108788636231	0.06055988618722048	0.3086922627675705	0.010838139864287631	0.7258047020039232	0.25035856222380787	0.01701143101278239	0.0744011618016307	0.19794881234139955	0.18966616083843296	0.1956609489562036	0.12246584696501518	0.1615500202466474	0.15940564624365886	0.18850397634258448	0.33174033236557465	0.18076603983083264	0.311336791015552	0.06410666494255347	0.006240637253151951	0.17674981942556173	0.08750888966716054	0.31795002271773937	0.16627820589884737	0.1760213092143607	0.06823318709576116	0.15365463507875696	0.06055988618722048	0.1563379263995046	0.002697809665944325	0.002697809665944325	0.06174068507488071	0.06174068507488071	0.006263778793156822	0.1553391368964554	0.10313521190175727	0.09957961804231674	0.15141784348647985	0.15517189009148102	0.16548080981831179	0.06379004071771886	0.15141784348647985	0.14967703975886026	0.17160503735580304	0.06776210832100399	0.06534801301086739	0.0582243375691177	0.1733504395142032	0.27423882593230964	0.1290463665572386	0.041809074884157436	0.3898051985668486	0.07342898292362683	0.3158558972643248	0.07149080688884543	0.4205911424521746	0.07149080688884543	0.16923635299694248	0.18886219199069312
G2-1110	0.4225260305706018	0.16971529598304497	0.30296266390646925	0.1914742994987697	0.1914742994987697	0.21704499344247274	0.3175206963875288	0.31906162327290544	0.1914742994987697	0.16738935259179555	0.24151830422934126	0.12344557810878365	0.30349870099031157	0.026504068146810333	0.16673977437346138	0.02955423589250788	0.3222658174954964	0.6085399793881384	0.2736074610743568	0.5199456095033785	0.7536213400924963	0.12096513304758622	0.23610717733998518	0.2720613918142699	0.6893813745604495	0.3926667294693308	0.2741416325753309	0.013633009254778252	0.10828882816172597	0.15762436592712054	0.5259186266945144	0.102338628372009	0.11016852406082388	0.007361143965927382	0.007361143965927382	0.1553391368964554	0.0	0.09975755138550861	0.102338628372009	0.4731416417596685	0.20540611794250635	0.11082128586125667	0.4315132971024335	0.16449369133426872	0.7577366528993151	0.3678732317918349	0.16379499046946472	0.11269290565539142	0.23813873906489563	0.2336271749863197	0.23543261268292467	0.2549954891893523	0.2055597098518948	0.30831149934453134	0.23798106462729424	0.3779792646921248	0.23034760493944673	0.35389409954144097	0.1074708084522055	0.15459983060415808	0.32571757544692337	0.2239619817093303	0.423899078795392	0.3139866475739021	0.2200189951686379	0.11850454068438453	0.013633009254778252	0.11082128586125667	0.010515725322210503	0.15305423843437307	0.15305423843437307	0.09975755138550861	0.09975755138550861	0.15001501899795297	0.0	0.2372943499772895	0.06720686232785292	0.1332704847284115	0.12525336832910092	0.14898872348711312	0.20922008774649406	0.1332704847284115	0.126044861367667	0.03810471109744587	0.2125751377965905	0.21053604596831632	0.2045189561212185	0.3029369909820028	0.388009996005132	0.26557807629391444	0.19201620444524073	0.4854600489666141	0.21736172498954148	0.4231031265841441	0.21704499344247274	0.4916962280021317	0.21704499344247274	0.29946783347661826	0.316017103006801
G2-1111	0.35784035980554935	0.07671106402022913	0.2658826660105368	0.15159763357125222	0.15159763357125222	0.12934239131813294	0.24107286691902502	0.2427864005268813	0.15159763357125222	0.0751262077347885	0.20279275340808026	0.026312941319010054	0.22631808788662278	0.12222223845302248	0.07340223974874029	0.12470284795990003	0.24634951214405992	0.5646906366446032	0.19224069632552715	0.4661723792833667	0.725745724045897	0.023557633496084196	0.15145878331367735	0.19139715161614926	0.6549611430591783	0.3246363730170259	0.19283470297695526	0.11082128586125667	0.009476643530137165	0.06427914461339969	0.4733847820272022	0.0028670909602993683	0.011564632051441433	0.10572767492810242	0.10572767492810242	0.06174068507488071	0.09975755138550861	0.0	0.0028670909602993683	0.4147594805697207	0.28353581961202723	0.012289727609240797	0.3545190317966304	0.07190967150050918	0.7305995559242272	0.2970656339279238	0.07113354761543653	0.014368745097268883	0.15279895008325392	0.14870396725553403	0.15070946888388267	0.1715439068567423	0.1175262937547767	0.21463112360839676	0.15354031956004416	0.3090519823129984	0.14506098191095226	0.28229789491381857	0.008567977524907747	0.060919454868023484	0.23203719971078876	0.13796775581397788	0.36006025608173386	0.2210748982035115	0.13358783955168566	0.02082437828579208	0.11082128586125667	0.012289727609240797	0.10828882816172597	0.05920259273586818	0.05920259273586818	0.0	0.0	0.055826591702926906	0.09975755138550861	0.15277750877383692	0.15459207554708468	0.20922008774649406	0.2025518603421756	0.2223251373831734	0.12159228497773307	0.20922008774649406	0.2032097032035212	0.13075683428328844	0.12531911440602764	0.12305406699417493	0.11637021215444997	0.22485556966982082	0.31945801616605624	0.18331190106452783	0.10151000581191427	0.427823923998247	0.1306361122884511	0.35848209915317775	0.12934239131813294	0.4347586478085568	0.12934239131813294	0.22099781494256124	0.23940084872343267
G2-1113	0.35597590986602773	0.07403038168969962	0.2636841677534444	0.14905688015548632	0.14905688015548632	0.12681451908162897	0.23886939357874212	0.24058790226978888	0.14905688015548632	0.07246688592805449	0.20040531660332703	0.023513265028320508	0.22409349335538453	0.12470284795990003	0.07588836728428913	0.12187683707702486	0.24416135904543487	0.5634267569714188	0.1898954433843304	0.4646224611230413	0.7249422587646761	0.02075003477290813	0.1490189432183928	0.18907214770136888	0.6539690408241414	0.3226755184340406	0.19049117467803747	0.10798128813608518	0.012289727609240797	0.0667899562633011	0.4718705869612105	0.0	0.008722566413781137	0.10287140843352267	0.10287140843352267	0.059042875408936386	0.102338628372009	0.0028670909602993683	0.0	0.41307671813389313	0.28070172992203424	0.009449729884069315	0.35229980841075387	0.06924110104065116	0.7298173771477596	0.29502473027811016	0.06846274557408992	0.017154149750125903	0.15487775501713275	0.14625621975582595	0.15277837952738407	0.16913856273967895	0.11498888639118439	0.2119309526306543	0.15110646457838026	0.3070652754281008	0.1426027459946079	0.2802342610701997	0.005717278522176825	0.05821928389028104	0.22933702873304634	0.13548912449774486	0.35822021503802387	0.21839688151997638	0.1310966145097731	0.01800892053877418	0.10798128813608518	0.009449729884069315	0.11082128586125667	0.06174068507488071	0.06174068507488071	0.0028670909602993683	0.0028670909602993683	0.058382907593704264	0.102338628372009	0.1503414604557685	0.15189187980003085	0.20669437146898897	0.20457781203161837	0.21984127805811737	0.11906656870022798	0.20669437146898897	0.20523231795380842	0.12798050982342163	0.12280411401089648	0.12053255382938158	0.11382948066919281	0.22260501093677432	0.3174821267124355	0.18094072420855603	0.09890132486955937	0.4261626647357151	0.1281364000423986	0.35661951244331586	0.12681451908162897	0.4331175228624463	0.12681451908162897	0.21873605558257134	0.23719252083604261
G2-194	0.41418113472733276	0.38337758229693397	0.4687853178855697	0.41584577703059544	0.41584577703059544	0.40071371803698125	0.45241511399276374	0.45324689531575496	0.41584577703059544	0.38084972376114434	0.4389119002252219	0.4123076575620829	0.4515221264129871	0.4779398190079718	0.38828682086505645	0.4762654957146642	0.4594925727068581	0.589114251866791	0.47818346739869416	0.4828287362838553	0.5556688944621315	0.40867803441396194	0.3215787772373268	0.3437839523804841	0.6849537973178077	0.4266298017617449	0.2876116926028649	0.4710198558659072	0.4145111682314924	0.4340300041195749	0.5254415840640041	0.41307671813389313	0.40791220305591375	0.4692346012473172	0.4692346012473172	0.43055731816202386	0.4731416417596685	0.4147594805697207	0.41307671813389313	0.0	0.5660767804000097	0.41283406584701265	0.5488444382197135	0.4239515419626409	0.7250244547464288	0.3561622353961749	0.4320992160683909	0.4142205702008591	0.32996160216292686	0.3209927093610529	0.4649649530407415	0.47280220692658564	0.4496338355095078	0.5260662818327264	0.32271981069648253	0.413261771234575	0.3239254984442869	0.5180373879109754	0.4150508624586209	0.4336262311353932	0.5365340528909176	0.4165158754085141	0.1530535961157335	0.5186914675525189	0.4510976772240782	0.40768691682883607	0.4710198558659072	0.41283406584701265	0.472696958250387	0.4321837982147413	0.4321837982147413	0.4147594805697207	0.4147594805697207	0.43433368214733786	0.4731416417596685	0.4659703068189244	0.4875195597535188	0.5025817676942076	0.510099665900112	0.5077290197227182	0.4482101177852918	0.5025817676942076	0.5072622306476152	0.46779132677118834	0.397240947132047	0.39623900490346703	0.39588722390315356	0.4874447057596144	0.49587685708522905	0.4699399243140675	0.4422580886441804	0.5408153427422007	0.4515361847962379	0.3990353408367808	0.40071371803698125	0.4981667705937256	0.40071371803698125	0.31979381278066277	0.4516046707696051
