	G1-115	G1-116	G1-131	G1-132	G1-15	G1-161	G1-162	G1-177	G1-178	G2-410	G2-411	G2-412	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-47	G3-48	G3-49
G2-411	0.2	0.18146964856230033	0.6057507987220447	0.9047923322683706	0.7201277955271566	0.45878594249201277	0.4460063897763578	0.7501597444089457	0.6146964856230032	0.15591054313099043	0.0	0.07412140575079872	0.6670926517571885	0.6345047923322684	0.5277955271565495	0.6383386581469649	0.6523961661341853	0.663258785942492	0.12396166134185303	0.129073482428115	0.5303514376996805
G2-412	0.22172523961661342	0.25303514376996805	0.5667731629392971	0.8996805111821087	0.7162939297124601	0.5303514376996805	0.5175718849840255	0.746964856230032	0.6824281150159744	0.09968051118210862	0.07412140575079872	0.0	0.6268370607028754	0.6492012779552716	0.5156549520766773	0.6523961661341853	0.6472843450479233	0.6217252396166134	0.13929712460063898	0.11309904153354633	0.5303514376996805
G3-419	0.7661341853035144	0.7654952076677316	0.4575079872204473	0.8939297124600639	0.5060702875399361	0.7476038338658147	0.7488817891373802	0.534185303514377	0.5329073482428115	0.6044728434504792	0.6670926517571885	0.6268370607028754	0.0	0.4862619808306709	0.36166134185303517	0.49584664536741213	0.4115015974440895	0.1380191693290735	0.7527156549520767	0.6862619808306709	0.8261980830670926
G3-420	0.6466453674121406	0.6396166134185304	0.6932907348242812	0.8830670926517572	0.3840255591054313	0.645367412140575	0.6479233226837061	0.18722044728434506	0.26773162939297124	0.729073482428115	0.6345047923322684	0.6492012779552716	0.4862619808306709	0.0	0.22747603833865815	0.0268370607028754	0.3258785942492013	0.4536741214057508	0.6325878594249201	0.6747603833865815	0.8313099041533546
G3-421	0.6479233226837061	0.6472843450479233	0.5814696485623003	0.888817891373802	0.33993610223642173	0.6300319488817892	0.6313099041533546	0.28753993610223644	0.24089456869009584	0.5987220447284345	0.5277955271565495	0.5156549520766773	0.36166134185303517	0.22747603833865815	0.0	0.23003194888178913	0.23003194888178913	0.32204472843450477	0.5993610223642173	0.5488817891373802	0.8070287539936102
G3-422	0.6568690095846645	0.6498402555910543	0.7175718849840256	0.8984025559105431	0.3801916932907348	0.6562300319488817	0.6568690095846645	0.18210862619808307	0.26389776357827477	0.7322683706070288	0.6383386581469649	0.6523961661341853	0.49584664536741213	0.0268370607028754	0.23003194888178913	0.0	0.3303514376996805	0.45878594249201277	0.6370607028753994	0.6798722044728435	0.8313099041533546
G3-423	0.7335463258785943	0.7335463258785943	0.6696485623003194	0.8900958466453675	0.33993610223642173	0.7169329073482428	0.7169329073482428	0.34568690095846644	0.35335463258785943	0.6568690095846645	0.6523961661341853	0.6472843450479233	0.4115015974440895	0.3258785942492013	0.23003194888178913	0.3303514376996805	0.0	0.3597444089456869	0.6952076677316293	0.6517571884984026	0.8140575079872204
G3-424	0.7833865814696486	0.7821086261980831	0.43450479233226835	0.85814696485623	0.3840255591054313	0.7661341853035144	0.7648562300319489	0.4849840255591054	0.4894568690095847	0.6006389776357828	0.663258785942492	0.6217252396166134	0.1380191693290735	0.4536741214057508	0.32204472843450477	0.45878594249201277	0.3597444089456869	0.0	0.746964856230032	0.6824281150159744	0.8127795527156549
G3-47	0.13546325878594248	0.20766773162939298	0.6869009584664537	0.8971246006389776	0.7022364217252396	0.4939297124600639	0.48881789137380194	0.7335463258785943	0.6293929712460063	0.19616613418530351	0.12396166134185303	0.13929712460063898	0.7527156549520767	0.6325878594249201	0.5993610223642173	0.6370607028753994	0.6952076677316293	0.746964856230032	0.0	0.12396166134185303	0.5182108626198083
G3-48	0.16613418530351437	0.27412140575079874	0.6236421725239617	0.9028753993610223	0.6990415335463259	0.5501597444089457	0.5399361022364217	0.7182108626198083	0.6747603833865815	0.17763578274760383	0.129073482428115	0.11309904153354633	0.6862619808306709	0.6747603833865815	0.5488817891373802	0.6798722044728435	0.6517571884984026	0.6824281150159744	0.12396166134185303	0.0	0.5284345047923322
G3-49	0.5412140575079872	0.534185303514377	0.7354632587859425	0.7968051118210863	0.7757188498402556	0.7252396166134185	0.721405750798722	0.8121405750798723	0.82555910543131	0.531629392971246	0.5303514376996805	0.5303514376996805	0.8261980830670926	0.8313099041533546	0.8070287539936102	0.8313099041533546	0.8140575079872204	0.8127795527156549	0.5182108626198083	0.5284345047923322	0.0
