	G1-11	G1-12	G1-13	G1-130	G1-131	G1-132	G1-135	G1-136	G1-138	G1-139	G1-14	G1-140	G1-141	G1-142	G1-143	G1-144	G1-15	G1-177	G1-178	G1-180	G1-182	G1-187	G1-188	G1-189	G1-190	G1-192	G1-193	G2-1100	G2-1101	G2-1102	G2-1103	G2-1104	G2-1105	G2-1106	G2-1107	G2-1108	G2-1109	G2-1110	G2-1111	G2-1113	G2-194	G2-197	G2-198	G2-199	G2-21	G2-210	G2-211	G2-212	G2-213	G2-214	G2-215	G2-216	G2-217	G2-218	G2-219	G2-22	G2-220	G2-221	G2-222	G2-223	G2-224	G2-23	G2-24	G2-25	G2-26	G2-27	G2-28	G2-29	G2-313	G2-314	G2-315	G2-316	G2-317	G2-318	G2-319	G2-320	G2-321	G2-322	G2-323	G2-324	G2-325	G2-326	G2-327	G2-328	G2-329	G2-330	G2-413	G2-414	G2-415	G2-416	G3-417	G3-418	G3-419	G3-420	G3-421	G3-422	G3-423	G3-424	G3-425	G3-426	G3-427	G3-428	G3-429	G3-430
G1-192	0.12328368797531666	0.06773231861863503	0.14779065473004224	0.14264681181781302	0.1455288230112275	0.1565151119032904	0.1455649772564187	0.15419771870989638	0.14485359306818432	0.02702851675254287	0.14986485729842694	0.1294757234893628	0.10785349335575359	0.09927013874711077	0.09927013874711077	0.09927013874711077	0.16404788989219968	0.17928438706334465	0.11419389967590254	0.5787253741376892	0.7236508672433004	0.1294757234893628	0.13765750490259532	0.12457390630626036	0.5369321153935034	0.0	0.07018650065148041	0.13042221718665511	0.13042221718665511	0.13042221718665511	0.3484911243661268	0.274159135714319	0.12222223845302248	0.12222223845302248	0.12222223845302248	0.1705602373570917	0.1705602373570917	0.023898077894899932	0.1705602373570917	0.023898077894899932	0.07850125757624359	0.12336155809675635	0.27690305875604293	0.13042221718665511	0.3034386402915154	0.08267811146918769	0.3877409724853471	0.17299552744355873	0.055568981913825685	0.09927013874711077	0.09927013874711077	0.09927013874711077	0.09927013874711077	0.14932278011631528	0.1282682658198509	0.3900985124831179	0.15967663140980562	0.22737340856503735	0.1352684155493321	0.13206544542307308	0.02941471703202565	0.39173834432207905	0.39173834432207905	0.32605120327118164	0.29387837599829764	0.07443889675578019	0.18623692891114957	0.1431891138324185	0.08090399785210513	0.13042221718665511	0.12222223845302248	0.13042221718665511	0.12549813291595555	0.1734858695163101	0.023898077894899932	0.12222223845302248	0.12222223845302248	0.12222223845302248	0.24126005433612072	0.17496633341063333	0.22760376378244848	0.21921489010063608	0.22760376378244848	0.2295206521774084	0.2888957993076934	0.2218078925758879	0.12863054024910242	0.12367221321388285	0.1477249589039579	0.215767467158811	0.1136211435972825	0.17381798265328074	0.06699565254815253	0.11870463395921041	0.3236365057393058	0.1604157646102695	0.25990702770507024	0.2185485895739087	0.20564761055278158	0.09837752404879668	0.3431373125769489	0.11870463395921041	0.1165783308401494	0.16711371882745601
G1-193	0.057541289686392695	0.013431898879515437	0.09660309768613508	0.0830065858025689	0.07961928682359241	0.09538694467667526	0.09424368375400607	0.08902779853135577	0.0902303236359594	0.07725091216204696	0.0843254480741957	0.16460891335457847	0.17076933330112132	0.16328711861027384	0.16328711861027384	0.16328711861027384	0.1153595595964379	0.21135193001320898	0.15167919358353646	0.5541937299739259	0.7267037936408075	0.16460891335457847	0.17231100493211077	0.16012933586073871	0.5427989649578003	0.07018650065148041	0.0	0.1705888924552146	0.1705888924552146	0.1705888924552146	0.36849943770762117	0.303576611250089	0.16967301467844223	0.16967301467844223	0.16967301467844223	0.21305531737017935	0.21305531737017935	0.07666404658085005	0.21305531737017935	0.07666404658085005	0.009014197580077758	0.06414885380539329	0.3024262756474864	0.1705888924552146	0.33588467684761886	0.10868769013576049	0.40065594862604537	0.11136566292585408	0.11881206713240174	0.16328711861027384	0.16328711861027384	0.16328711861027384	0.16328711861027384	0.20704389119742822	0.1705981292654668	0.421615137914798	0.19352753145401946	0.2630241716406611	0.17012673249670554	0.17364195588021006	0.08160188005061077	0.42309007708287716	0.42309007708287716	0.3475221126761951	0.24833699618972097	0.10100738901214716	0.21570537492787847	0.17101715525665553	0.12154744026755412	0.1705888924552146	0.16967301467844223	0.1705888924552146	0.166129504050487	0.2096969454326086	0.07666404658085005	0.16967301467844223	0.16967301467844223	0.16967301467844223	0.268916695445124	0.20798842541426332	0.24664874449892232	0.2569842096499317	0.24664874449892232	0.24844742111986262	0.3043296646264601	0.25381330903320126	0.15407507508946625	0.1494668947032753	0.08685542933938566	0.16418463747851356	0.06852568201728254	0.20071446076110822	0.10866091434290204	0.14485234590562207	0.3451428283178889	0.19756999023986782	0.2168037022163382	0.250624767573152	0.14669362581872436	0.02841945020476331	0.29523074271033134	0.14485234590562207	0.05524537143191263	0.1899164533759246
G2-1100	0.20863381827580627	0.1585399807313734	0.18500873076696597	0.19568520854070673	0.19225271946343278	0.19383583079511651	0.18282392590021526	0.1912964534563821	0.18838155001618132	0.11413000892999141	0.18704457130145072	0.012702347870203703	0.02612055322816939	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.2538384522741511	0.26736237333901613	0.20960763527022386	0.6229102457681753	0.7523903770158584	0.012702347870203703	0.009356309442285384	0.01896018018082704	0.5792544574526708	0.13042221718665511	0.1705888924552146	0.0	0.0	0.0	0.3956681893100754	0.34459490638106993	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.07089704496626446	0.07089704496626446	0.10828882816172597	0.07089704496626446	0.10828882816172597	0.1616229011713924	0.2085450726374027	0.2136302922490402	0.0	0.3767191404378745	0.16543297572173632	0.4562612891634308	0.26178004004196215	0.17788572863429244	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.09449902985198187	0.19485425001606066	0.33023730179812083	0.21833248793048893	0.29305179428872064	0.006269021719438666	0.010420214785328195	0.10257678963232501	0.3322143044427288	0.3322143044427288	0.3810616307096287	0.3259226965835364	0.17435822043918708	0.28078846523910495	0.22643128384244826	0.15406804452543663	0.0	0.010515725322210503	0.0	0.006338344163104162	0.06697458022523377	0.10828882816172597	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.15785364011114827	0.07636308967525236	0.13441707112649584	0.13091028512117123	0.13441707112649584	0.1367879144629924	0.20962340063559473	0.12724118284898994	0.03229787043204736	0.026203412536837254	0.18494424570094534	0.25477298160101153	0.20598057098945335	0.08750207493479426	0.16776066585296173	0.03244196553407527	0.3956287497499973	0.08260126589062014	0.3389697997406567	0.13461552065629262	0.2907690110937189	0.146685277614941	0.4129758580371822	0.03244196553407527	0.21172243613104166	0.09061158566739191
G2-1101	0.20863381827580627	0.1585399807313734	0.18500873076696597	0.19568520854070673	0.19225271946343278	0.19383583079511651	0.18282392590021526	0.1912964534563821	0.18838155001618132	0.11413000892999141	0.18704457130145072	0.012702347870203703	0.02612055322816939	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.2538384522741511	0.26736237333901613	0.20960763527022386	0.6229102457681753	0.7523903770158584	0.012702347870203703	0.009356309442285384	0.01896018018082704	0.5792544574526708	0.13042221718665511	0.1705888924552146	0.0	0.0	0.0	0.3956681893100754	0.34459490638106993	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.07089704496626446	0.07089704496626446	0.10828882816172597	0.07089704496626446	0.10828882816172597	0.1616229011713924	0.2085450726374027	0.2136302922490402	0.0	0.3767191404378745	0.16543297572173632	0.4562612891634308	0.26178004004196215	0.17788572863429244	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.09449902985198187	0.19485425001606066	0.33023730179812083	0.21833248793048893	0.29305179428872064	0.006269021719438666	0.010420214785328195	0.10257678963232501	0.3322143044427288	0.3322143044427288	0.3810616307096287	0.3259226965835364	0.17435822043918708	0.28078846523910495	0.22643128384244826	0.15406804452543663	0.0	0.010515725322210503	0.0	0.006338344163104162	0.06697458022523377	0.10828882816172597	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.15785364011114827	0.07636308967525236	0.13441707112649584	0.13091028512117123	0.13441707112649584	0.1367879144629924	0.20962340063559473	0.12724118284898994	0.03229787043204736	0.026203412536837254	0.18494424570094534	0.25477298160101153	0.20598057098945335	0.08750207493479426	0.16776066585296173	0.03244196553407527	0.3956287497499973	0.08260126589062014	0.3389697997406567	0.13461552065629262	0.2907690110937189	0.146685277614941	0.4129758580371822	0.03244196553407527	0.21172243613104166	0.09061158566739191
G2-1102	0.20863381827580627	0.1585399807313734	0.18500873076696597	0.19568520854070673	0.19225271946343278	0.19383583079511651	0.18282392590021526	0.1912964534563821	0.18838155001618132	0.11413000892999141	0.18704457130145072	0.012702347870203703	0.02612055322816939	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.2538384522741511	0.26736237333901613	0.20960763527022386	0.6229102457681753	0.7523903770158584	0.012702347870203703	0.009356309442285384	0.01896018018082704	0.5792544574526708	0.13042221718665511	0.1705888924552146	0.0	0.0	0.0	0.3956681893100754	0.34459490638106993	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.07089704496626446	0.07089704496626446	0.10828882816172597	0.07089704496626446	0.10828882816172597	0.1616229011713924	0.2085450726374027	0.2136302922490402	0.0	0.3767191404378745	0.16543297572173632	0.4562612891634308	0.26178004004196215	0.17788572863429244	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.03657963939147386	0.09449902985198187	0.19485425001606066	0.33023730179812083	0.21833248793048893	0.29305179428872064	0.006269021719438666	0.010420214785328195	0.10257678963232501	0.3322143044427288	0.3322143044427288	0.3810616307096287	0.3259226965835364	0.17435822043918708	0.28078846523910495	0.22643128384244826	0.15406804452543663	0.0	0.010515725322210503	0.0	0.006338344163104162	0.06697458022523377	0.10828882816172597	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.15785364011114827	0.07636308967525236	0.13441707112649584	0.13091028512117123	0.13441707112649584	0.1367879144629924	0.20962340063559473	0.12724118284898994	0.03229787043204736	0.026203412536837254	0.18494424570094534	0.25477298160101153	0.20598057098945335	0.08750207493479426	0.16776066585296173	0.03244196553407527	0.3956287497499973	0.08260126589062014	0.3389697997406567	0.13461552065629262	0.2907690110937189	0.146685277614941	0.4129758580371822	0.03244196553407527	0.21172243613104166	0.09061158566739191
G2-1103	0.38782906263310396	0.3613524821013953	0.4053156067206807	0.4121800464688575	0.40985318908920565	0.41210561748625874	0.4042367067594368	0.4084310498424943	0.40761266373069605	0.33709196822204324	0.4063226263657105	0.4003307354577067	0.40775810979688826	0.4141185571599425	0.4141185571599425	0.4141185571599425	0.41333460506401554	0.4005418582054853	0.3891551738867028	0.6117172757847601	0.713631899938747	0.4003307354577067	0.3990979690140026	0.4041316456404113	0.564471484891104	0.3484911243661268	0.36849943770762117	0.3956681893100754	0.3956681893100754	0.3956681893100754	0.0	0.40909738805484863	0.4020231766347648	0.4020231766347648	0.4020231766347648	0.42462108068730336	0.42462108068730336	0.33576024515890673	0.42462108068730336	0.33576024515890673	0.3623578938917962	0.3877672614389013	0.5217928186205472	0.3956681893100754	0.5014975967148969	0.3643456949419162	0.4744179451224715	0.41776510667410083	0.3728847495872469	0.4141185571599425	0.4141185571599425	0.4141185571599425	0.4141185571599425	0.4360549771768526	0.3796107983543991	0.5852264429905291	0.34802602286842105	0.3959411105123847	0.397963435472034	0.4004783716737862	0.3319297821540421	0.5859855024419811	0.5859855024419811	0.4698686467299042	0.502036179147703	0.37046809303821826	0.4498037542408263	0.3974689809761129	0.35843314424646966	0.3956681893100754	0.4020231766347648	0.3956681893100754	0.39949865231494003	0.42219195966093176	0.33576024515890673	0.4020231766347648	0.4020231766347648	0.4020231766347648	0.45920226924363794	0.42672208631136804	0.44878897593178946	0.4482172075497896	0.44878897593178946	0.4497513713039713	0.48028083257024884	0.44588770409017053	0.4100741088122168	0.4078147762589466	0.4052837359863275	0.45365795066369613	0.3869327332325205	0.4310569748806324	0.3670260023853699	0.4116085653829299	0.445049485791792	0.43054263063569925	0.42487072350506266	0.4488694590256242	0.43417533870590835	0.38768760896680515	0.47452887941584027	0.4116085653829299	0.3902924747775627	0.433639312694127
G2-1104	0.2652077613386505	0.3022007515765668	0.2848607651234231	0.28145174323559186	0.2833607038853717	0.2923147978911028	0.28338466708020044	0.28911903335574707	0.28291320787776386	0.2737009732945053	0.28623785608637187	0.34299696871567675	0.33979263406731447	0.34683632641125917	0.34683632641125917	0.34683632641125917	0.29250314522543786	0.264956610764103	0.2591934338509793	0.42759005460341415	0.625501010487161	0.34299696871567675	0.3486695478257289	0.34023859776156473	0.5447189316298606	0.274159135714319	0.303576611250089	0.34459490638106993	0.34459490638106993	0.34459490638106993	0.40909738805484863	0.0	0.3399977895690571	0.3399977895690571	0.3399977895690571	0.296649171948402	0.296649171948402	0.2668617088133176	0.296649171948402	0.2668617088133176	0.29681839146274025	0.25350440972362054	0.4660760389584313	0.34459490638106993	0.3937615748448389	0.22616739172206157	0.23532214609054222	0.2985662083939397	0.23108250764359953	0.34683632641125917	0.34683632641125917	0.34683632641125917	0.34683632641125917	0.30375969834053973	0.32681328203954274	0.48087541063961214	0.15958404835350695	0.3727571969875469	0.34732219253415436	0.3455187959962878	0.2699482066906785	0.4819648696605474	0.4819648696605474	0.3095802700340556	0.3899060118932968	0.23319176226032498	0.3863537036065168	0.3347747970814528	0.22567066821260204	0.34459490638106993	0.3399977895690571	0.34459490638106993	0.3418316976313608	0.2986035301820655	0.2668617088133176	0.3399977895690571	0.3399977895690571	0.3399977895690571	0.408969831903186	0.2995936176057001	0.3352919477664301	0.32953726250017673	0.3352919477664301	0.3366104450914258	0.37811297618174755	0.33131335626119746	0.35406634514885876	0.3513457279029184	0.2848171716970086	0.33936603238027263	0.2588153356819232	0.3100482021684361	0.2283775308571972	0.3486280431647619	0.10027032936502789	0.30131039282666067	0.1890241918552028	0.3284942740494472	0.32091541122860423	0.32469147789855446	0.3914652408568443	0.3486280431647619	0.2607685949614293	0.30566958014105844
G2-1105	0.21704499047332834	0.16748358393662813	0.19367100628910253	0.18867484216880526	0.19147430808075802	0.193059487888935	0.19150942299837642	0.19989189883149905	0.19081846212035267	0.12344557442727269	0.19568520854070673	0.02308449879126398	0.015935599545578265	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.25341740116171485	0.26701317803852653	0.20893493198609606	0.6235975038786775	0.7530483242728568	0.02308449879126398	0.01977364638437121	0.01693262802741436	0.5798957904120668	0.12222223845302248	0.16967301467844223	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.4020231766347648	0.3399977895690571	0.0	0.0	0.0	0.061631572597615536	0.061631572597615536	0.09975755138550861	0.061631572597615536	0.09975755138550861	0.16065881709836446	0.20183154028006736	0.2054061141958062	0.010515725322210503	0.3716319263663588	0.16449368798948685	0.45306648303668506	0.26140147320798107	0.1705602373570917	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.08560409214983161	0.19726771250697403	0.3235580982285703	0.22655228878070757	0.30048586743701006	0.01671882373120858	0.012620018799852395	0.1049192025154527	0.32557466941456537	0.32557466941456537	0.3812206815733431	0.31996853212433624	0.17346670067794812	0.2740062489050928	0.22001899225365254	0.15305423843437307	0.010515725322210503	0.0	0.010515725322210503	0.0042040277337541095	0.06533432682941252	0.09975755138550861	0.0	0.0	0.0	0.15024845347529261	0.06720685398971621	0.13327048112896683	0.12280833728759681	0.13327048112896683	0.13565760908010435	0.20895802123253537	0.126044861367667	0.04258325971917975	0.03655357782273102	0.19360720661374803	0.25431705243911845	0.20842391482901904	0.09720071679599018	0.16682638986099843	0.030505333968151763	0.39584271560376105	0.08106409360007646	0.33896138816654336	0.13347029653351616	0.2905385519291718	0.14561061430087785	0.413249566951261	0.030505333968151763	0.21106234554898057	0.08913515990964611
G2-1106	0.21704499047332834	0.16748358393662813	0.19367100628910253	0.18867484216880526	0.19147430808075802	0.193059487888935	0.19150942299837642	0.19989189883149905	0.19081846212035267	0.12344557442727269	0.19568520854070673	0.02308449879126398	0.015935599545578265	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.25341740116171485	0.26701317803852653	0.20893493198609606	0.6235975038786775	0.7530483242728568	0.02308449879126398	0.01977364638437121	0.01693262802741436	0.5798957904120668	0.12222223845302248	0.16967301467844223	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.4020231766347648	0.3399977895690571	0.0	0.0	0.0	0.061631572597615536	0.061631572597615536	0.09975755138550861	0.061631572597615536	0.09975755138550861	0.16065881709836446	0.20183154028006736	0.2054061141958062	0.010515725322210503	0.3716319263663588	0.16449368798948685	0.45306648303668506	0.26140147320798107	0.1705602373570917	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.08560409214983161	0.19726771250697403	0.3235580982285703	0.22655228878070757	0.30048586743701006	0.01671882373120858	0.012620018799852395	0.1049192025154527	0.32557466941456537	0.32557466941456537	0.3812206815733431	0.31996853212433624	0.17346670067794812	0.2740062489050928	0.22001899225365254	0.15305423843437307	0.010515725322210503	0.0	0.010515725322210503	0.0042040277337541095	0.06533432682941252	0.09975755138550861	0.0	0.0	0.0	0.15024845347529261	0.06720685398971621	0.13327048112896683	0.12280833728759681	0.13327048112896683	0.13565760908010435	0.20895802123253537	0.126044861367667	0.04258325971917975	0.03655357782273102	0.19360720661374803	0.25431705243911845	0.20842391482901904	0.09720071679599018	0.16682638986099843	0.030505333968151763	0.39584271560376105	0.08106409360007646	0.33896138816654336	0.13347029653351616	0.2905385519291718	0.14561061430087785	0.413249566951261	0.030505333968151763	0.21106234554898057	0.08913515990964611
G2-1107	0.21704499047332834	0.16748358393662813	0.19367100628910253	0.18867484216880526	0.19147430808075802	0.193059487888935	0.19150942299837642	0.19989189883149905	0.19081846212035267	0.12344557442727269	0.19568520854070673	0.02308449879126398	0.015935599545578265	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.25341740116171485	0.26701317803852653	0.20893493198609606	0.6235975038786775	0.7530483242728568	0.02308449879126398	0.01977364638437121	0.01693262802741436	0.5798957904120668	0.12222223845302248	0.16967301467844223	0.010515725322210503	0.010515725322210503	0.010515725322210503	0.4020231766347648	0.3399977895690571	0.0	0.0	0.0	0.061631572597615536	0.061631572597615536	0.09975755138550861	0.061631572597615536	0.09975755138550861	0.16065881709836446	0.20183154028006736	0.2054061141958062	0.010515725322210503	0.3716319263663588	0.16449368798948685	0.45306648303668506	0.26140147320798107	0.1705602373570917	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.026504068146810333	0.08560409214983161	0.19726771250697403	0.3235580982285703	0.22655228878070757	0.30048586743701006	0.01671882373120858	0.012620018799852395	0.1049192025154527	0.32557466941456537	0.32557466941456537	0.3812206815733431	0.31996853212433624	0.17346670067794812	0.2740062489050928	0.22001899225365254	0.15305423843437307	0.010515725322210503	0.0	0.010515725322210503	0.0042040277337541095	0.06533432682941252	0.09975755138550861	0.0	0.0	0.0	0.15024845347529261	0.06720685398971621	0.13327048112896683	0.12280833728759681	0.13327048112896683	0.13565760908010435	0.20895802123253537	0.126044861367667	0.04258325971917975	0.03655357782273102	0.19360720661374803	0.25431705243911845	0.20842391482901904	0.09720071679599018	0.16682638986099843	0.030505333968151763	0.39584271560376105	0.08106409360007646	0.33896138816654336	0.13347029653351616	0.2905385519291718	0.14561061430087785	0.413249566951261	0.030505333968151763	0.21106234554898057	0.08913515990964611
G2-1108	0.16506262364485497	0.21108896434970678	0.14013678142878397	0.13480890931393213	0.1377942380806939	0.13894588126488736	0.13783168514665783	0.14677069478873025	0.13709484962527843	0.17116309085424955	0.1422847116711867	0.08198724950703035	0.0756772253545968	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.20384989083436103	0.3010285217565518	0.15641411782648093	0.5986071881200911	0.7366525768284218	0.08198724950703035	0.07906421118250397	0.07655692525802225	0.5749205433118577	0.1705602373570917	0.21305531737017935	0.07089704496626446	0.07089704496626446	0.07089704496626446	0.42462108068730336	0.296649171948402	0.061631572597615536	0.061631572597615536	0.061631572597615536	0.0	0.0	0.15001501899795297	0.0	0.15001501899795297	0.20451208683664485	0.14940823197830408	0.2536464014702961	0.07089704496626446	0.32118952557933717	0.10961804729132665	0.4722309906573025	0.21236404494021002	0.11549162999242193	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.024895031054408365	0.23747059475322072	0.26192652563095475	0.26394369989839944	0.33121246860136466	0.07636827196419606	0.07275259454504311	0.15461791552751086	0.2641268294525575	0.2641268294525575	0.34057956245633225	0.2653788397295405	0.11859105997978792	0.31398664481786387	0.2580292383948735	0.09742726115565942	0.07089704496626446	0.061631572597615536	0.07089704496626446	0.06533432682941252	0.0039459492920568984	0.15001501899795297	0.061631572597615536	0.061631572597615536	0.061631572597615536	0.19516718674545858	0.0059414631069102716	0.07634411648915336	0.06519482423266558	0.07634411648915336	0.07888802981938511	0.15700277666284307	0.06864392160802123	0.09980447892433794	0.09447600769308984	0.14006874593133567	0.20006143152973496	0.1558691729455991	0.03726158499279174	0.11150988290074292	0.08913515990964611	0.35573118276030236	0.020053610498097844	0.295073359876278	0.07655705567030471	0.24343560885384374	0.1914742963325185	0.43524988646402085	0.08913515990964611	0.15868277576595943	0.028660535349341064
G2-1109	0.16506262364485497	0.21108896434970678	0.14013678142878397	0.13480890931393213	0.1377942380806939	0.13894588126488736	0.13783168514665783	0.14677069478873025	0.13709484962527843	0.17116309085424955	0.1422847116711867	0.08198724950703035	0.0756772253545968	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.20384989083436103	0.3010285217565518	0.15641411782648093	0.5986071881200911	0.7366525768284218	0.08198724950703035	0.07906421118250397	0.07655692525802225	0.5749205433118577	0.1705602373570917	0.21305531737017935	0.07089704496626446	0.07089704496626446	0.07089704496626446	0.42462108068730336	0.296649171948402	0.061631572597615536	0.061631572597615536	0.061631572597615536	0.0	0.0	0.15001501899795297	0.0	0.15001501899795297	0.20451208683664485	0.14940823197830408	0.2536464014702961	0.07089704496626446	0.32118952557933717	0.10961804729132665	0.4722309906573025	0.21236404494021002	0.11549162999242193	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.024895031054408365	0.23747059475322072	0.26192652563095475	0.26394369989839944	0.33121246860136466	0.07636827196419606	0.07275259454504311	0.15461791552751086	0.2641268294525575	0.2641268294525575	0.34057956245633225	0.2653788397295405	0.11859105997978792	0.31398664481786387	0.2580292383948735	0.09742726115565942	0.07089704496626446	0.061631572597615536	0.07089704496626446	0.06533432682941252	0.0039459492920568984	0.15001501899795297	0.061631572597615536	0.061631572597615536	0.061631572597615536	0.19516718674545858	0.0059414631069102716	0.07634411648915336	0.06519482423266558	0.07634411648915336	0.07888802981938511	0.15700277666284307	0.06864392160802123	0.09980447892433794	0.09447600769308984	0.14006874593133567	0.20006143152973496	0.1558691729455991	0.03726158499279174	0.11150988290074292	0.08913515990964611	0.35573118276030236	0.020053610498097844	0.295073359876278	0.07655705567030471	0.24343560885384374	0.1914742963325185	0.43524988646402085	0.08913515990964611	0.15868277576595943	0.028660535349341064
G2-1110	0.12934238801640022	0.0742293670423364	0.15384131919213273	0.148738778539828	0.15159764177217966	0.15282678542052128	0.15163350566294026	0.16019701809366552	0.1509278335172529	0.02631293722954397	0.1558988832586025	0.11850925342661188	0.11269290565539142	0.12222223845302248	0.12222223845302248	0.12222223845302248	0.16978904950616056	0.1849077555423896	0.1203238823939511	0.5814348271486927	0.7253860647830515	0.11850925342661188	0.11581450896845007	0.1135035898330894	0.5333432563255708	0.023898077894899932	0.07666404658085005	0.10828882816172597	0.10828882816172597	0.10828882816172597	0.33576024515890673	0.2668617088133176	0.09975755138550861	0.09975755138550861	0.09975755138550861	0.15001501899795297	0.15001501899795297	0.0	0.15001501899795297	0.0	0.0676498490007723	0.11338499873190233	0.283535816565904	0.10828882816172597	0.2865274939769128	0.07190966778508576	0.3918017970394635	0.17866745513086002	0.07765065139120515	0.12222223845302248	0.12222223845302248	0.12222223845302248	0.12222223845302248	0.1705602373570917	0.1083154446577557	0.38727109711287777	0.14084509966214218	0.22297139660591456	0.11332973188582304	0.1099981671692387	0.00573362335656141	0.3889261476126031	0.3889261476126031	0.31265258568257465	0.2759481936299287	0.080882680473547	0.17567966501623722	0.1335878363136853	0.05920259273586818	0.10828882816172597	0.09975755138550861	0.10828882816172597	0.10316607824619448	0.15305423843437307	0.0	0.09975755138550861	0.09975755138550861	0.09975755138550861	0.2233772406382443	0.15459206869802494	0.20922008475023346	0.20052035737039497	0.20922008475023346	0.21120766470975874	0.2727099691711801	0.2032097032035212	0.13531619664042532	0.13040098549298795	0.153776150506445	0.21232947799961474	0.11975562371720759	0.1801133475760288	0.07349855745872644	0.12547666008470315	0.328168116820757	0.16682638986099843	0.2649152349688553	0.20938641905409577	0.21106832109651139	0.10482731824635044	0.34752479433346606	0.12547666008470315	0.12268959790739077	0.17346668866805
G2-1111	0.16506262364485497	0.21108896434970678	0.14013678142878397	0.13480890931393213	0.1377942380806939	0.13894588126488736	0.13783168514665783	0.14677069478873025	0.13709484962527843	0.17116309085424955	0.1422847116711867	0.08198724950703035	0.0756772253545968	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.20384989083436103	0.3010285217565518	0.15641411782648093	0.5986071881200911	0.7366525768284218	0.08198724950703035	0.07906421118250397	0.07655692525802225	0.5749205433118577	0.1705602373570917	0.21305531737017935	0.07089704496626446	0.07089704496626446	0.07089704496626446	0.42462108068730336	0.296649171948402	0.061631572597615536	0.061631572597615536	0.061631572597615536	0.0	0.0	0.15001501899795297	0.0	0.15001501899795297	0.20451208683664485	0.14940823197830408	0.2536464014702961	0.07089704496626446	0.32118952557933717	0.10961804729132665	0.4722309906573025	0.21236404494021002	0.11549162999242193	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.08560409214983161	0.024895031054408365	0.23747059475322072	0.26192652563095475	0.26394369989839944	0.33121246860136466	0.07636827196419606	0.07275259454504311	0.15461791552751086	0.2641268294525575	0.2641268294525575	0.34057956245633225	0.2653788397295405	0.11859105997978792	0.31398664481786387	0.2580292383948735	0.09742726115565942	0.07089704496626446	0.061631572597615536	0.07089704496626446	0.06533432682941252	0.0039459492920568984	0.15001501899795297	0.061631572597615536	0.061631572597615536	0.061631572597615536	0.19516718674545858	0.0059414631069102716	0.07634411648915336	0.06519482423266558	0.07634411648915336	0.07888802981938511	0.15700277666284307	0.06864392160802123	0.09980447892433794	0.09447600769308984	0.14006874593133567	0.20006143152973496	0.1558691729455991	0.03726158499279174	0.11150988290074292	0.08913515990964611	0.35573118276030236	0.020053610498097844	0.295073359876278	0.07655705567030471	0.24343560885384374	0.1914742963325185	0.43524988646402085	0.08913515990964611	0.15868277576595943	0.028660535349341064
