Eigvals	99
1.180347719863534	0.1925911882843253	0.09852201588005037	0.07259532454269321	0.032545343678349076	0.01936248129581678	0.010698328097578744	0.007136306217268976	0.005731943575918316	0.004761267674318115	0.003985087867451935	0.0037421610021552004	0.003041072744997493	0.002374485348403621	0.0020132278820504668	0.0017533511286806497	0.0012680463570360692	0.0011797785124234017	0.0010715687392172657	0.0006906086980205534	0.0006170635948169884	0.0005244609024543795	0.0004415115633729927	0.00038488674314834936	0.0003215860204164103	0.00027354803807905795	0.0002518080257573376	0.00023332455114755907	0.00017855080989131973	0.00015744278565861015	0.00013418036519921513	0.00011030333854311625	9.618752097111344e-05	7.613239704707479e-05	5.4552435563473556e-05	4.511673592576737e-05	3.060878712396361e-05	2.2049703902121573e-05	1.6226684505207903e-05	1.188564446361309e-05	7.775810374742041e-06	5.026912533543564e-06	8.26474209496698e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	99
0.7156197200235251	0.1167639416077842	0.059731802954121276	0.044013001380868805	0.019731549728297233	0.011739060626537349	0.0064861688035405835	0.00432659069125376	0.0034751554884721175	0.0028866553327578084	0.0024160740229199687	0.0022687926308315926	0.001843737730605255	0.001439599968406783	0.001220577249442289	0.0010630195006895464	0.0007687895386487607	0.0007152746216579437	0.0006496693374671655	0.0004187013663909294	0.000374112534406977	0.00031796949141485226	0.0002676790712186567	0.00023334864696009444	0.00019497076498820035	0.00016584635792387726	0.00015266585079943754	0.0001414597132327543	0.00010825155878572168	9.545421259911846e-05	8.135070179795688e-05	6.687456833060267e-05	5.8316448338683936e-05	4.615745321713033e-05	3.30739815120309e-05	2.7353317491311596e-05	1.8557456674244253e-05	1.3368266543406536e-05	9.83789372158019e-06	7.206013465534832e-06	4.714308461554248e-06	3.047710161420148e-06	5.01073736538476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	99	99
G1-11	0.041725810233722405	-0.01595047367492739	-0.0347817362777876	-0.038454560297237254	-0.02401999055277691	-0.005694635099130172	0.002427378858725805	-0.008788567003851054	-0.011773821954467642	3.003135479959002e-05	-0.003371155433325898	0.003756471833269903	0.0014219834825786105	-0.010425194800528326	0.0059686718942448145	-0.003389015372862686	-0.0034121118892448577	-0.0008059907234330569	-0.00024832228851509884	0.0005130075738501983	-0.0030556238927255466	-0.0011562605778641223	-0.0017816379158433545	-0.0018566961515420297	5.1918284068211126e-05	-0.0023758805951065378	-0.00023885303304123904	0.0008419883488767992	-0.0003497199277601988	0.0006588253837867022	-0.00013015657081551506	0.000560059157143784	0.00024455108186678296	6.745582247901186e-05	0.000574172523608676	2.9001319986068796e-05	0.00016638278788789058	-0.00013752895244839846	3.8839966298781854e-05	7.385499712421896e-05	-3.659887948779176e-05	-6.484327199591175e-06	-8.943006813786686e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-12	-0.08801415526420288	0.014355582484053919	-0.0017764433257204718	0.014301170355355051	-0.006211102482876296	-0.023959234655599994	0.013210958858400795	-0.001135429932078591	-0.004651172683506841	0.019365134551440438	-0.011938816051256032	0.005179957493165943	-0.001165528613794915	0.0015202321428370563	-0.0018797092381325033	-0.0050211879302195905	-0.00027992534149731896	-0.0015744986994567325	-0.0007802155353923084	-0.0040676618765658696	-0.0010200982839950338	0.0034767352202125477	-0.002303171304088448	0.0011097047860733988	0.00014928120048541537	0.0003291090723933278	-0.0019578692612751	-0.0007438293531991131	-0.0017301690083468759	0.0006342248703422256	-0.001784219942847443	-0.0004563107648679509	7.599070154950354e-05	0.00017810704699168053	0.000443496323899679	0.0001318257095172165	0.0005685289298161066	2.6794370737003903e-05	4.268619934773578e-05	-2.6418013568864138e-05	3.514067253249265e-05	-1.3383223164696385e-05	1.7197788593666538e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-13	0.10299057297320077	-0.11202590407053638	-0.05572719743569264	-0.07896461463745821	0.019222236577190462	-0.004413821681782211	-0.015589439191625622	0.0007912969214446199	-0.000614063846991756	0.008564428766360504	-0.009951997950955626	-0.003732344070309213	0.00144894557296346	-0.004505646392949025	-0.0029177777278052157	-0.002536484935141203	0.0022995733696613238	-0.0038965869311080466	0.002641383303868046	0.00040682216711088924	0.0020504704289889307	-0.0011492266024708613	0.0003941269141345737	0.0002854235528134723	-0.0005749763664739459	0.0002582483376672208	-0.00016830448955285074	-0.0010014038138601658	2.263036109036556e-05	-0.0008312858919761134	-4.6158575084677186e-05	0.00013671635710689632	-0.0004169841330523061	4.2783144655098635e-06	-0.00021721132323757533	8.87242242688397e-05	-4.1940335248408605e-05	-4.930655504718389e-05	2.867370907865003e-05	-5.718007398978024e-05	1.5150523100723907e-06	-3.2526988615636778e-06	-1.055510402516052e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-130	-0.03533591475023722	-0.2339132831753093	-0.07127908848274336	0.03600505733668803	0.006714168909543853	0.009381189329807516	0.012142078942490232	-0.006623603939952291	0.008069851487645675	-0.004682207457108123	-0.0013099236841959193	0.002535102756066794	0.009977399121861746	-0.00048034480036425415	0.0006292105181753081	-0.003169867329540199	-0.0009759186020220617	-0.0024753278712962533	-0.002863276202723317	0.0017395825928927312	-0.002023254527820381	0.0005122789809660711	0.001910556734646558	0.0008626515146406302	2.1229360565943625e-05	0.0020413775273573184	0.0014353620738380443	-0.00022303405254378718	-0.0016538604194073542	-0.0010534810471697121	0.0006003829205090272	0.0008130669286582199	0.00033036352507034974	0.00023033994874285991	-0.0003842933397783946	-0.00014310389981910776	0.00013123490851587653	6.026699509702751e-06	5.980709510590854e-05	-8.484851458836812e-05	0.00012968400054516136	3.147601149726552e-05	-2.4574189533055156e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-131	-0.12276817651835656	-0.0711993546660985	-0.062220836199742446	-0.03916595001852491	-0.004434577417954342	-0.02003081189361486	-0.0015434935451931523	0.009894586699308119	0.0074990021518952215	-0.009164995177398334	0.00600577039586267	-0.0034076146525006314	-0.0014741585540301884	-0.01697698732523092	0.002436033338702836	-0.0037600969887848935	0.003129393570323849	0.00027870929392977026	0.0016291560621680148	0.0011755753549001554	0.0010949379734421236	0.0010343665164559814	-0.0003578119291458676	-0.0007624636495665547	-0.0004332247005792371	-0.0005779923942557418	0.0005314016124014546	-0.00013090218208925013	9.383474035238024e-05	-0.00014973279344446003	-0.00041821376997785314	0.0014579277845715097	-0.0003198828325077817	0.0005256897033307811	1.568396065484662e-05	-0.0001415367276647202	-1.7884098902246934e-05	-2.3664565582890904e-05	0.00014082033797892574	-8.453547331914175e-06	2.6886786671441184e-05	-4.783410899243178e-06	-6.30392889979264e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-132	-0.031991757503661455	-0.23896734367343256	-0.06654647187045137	0.03631166956015731	0.02315381604583681	0.001780605902813764	-0.0023271035157286595	0.0007560670257996987	-0.0013888648130446872	0.007615976291002667	0.004228887688233288	0.0008636510808302526	-0.007821987173532571	0.0022013124714763597	0.00018573172038159388	0.002934517491843733	-0.001228369760429594	0.005148384679299481	0.0010885729995682824	-0.0016756963746714538	0.0008162317509333978	0.0003601759064624556	-0.0018228824588647846	-0.0004026346261282715	0.0006398991158854042	-0.001999108155770428	-0.0011014264774332743	0.0008086281900248621	0.0017364530631319797	0.0012763044795131814	-0.0004740917569375581	-0.0008320915100534857	0.0001197768064765257	-0.0003698909683522594	0.0006480025651110692	0.00016042690417619122	-0.00011180312881850167	2.6756602663275417e-05	-0.00010953480121367297	0.00012447477026276372	-0.00017216624218330484	-2.00192436835499e-05	3.500755409953617e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-135	-0.07623344744865192	-0.037625124701661	0.07532759011331848	-0.015359582360148347	0.00743487241699077	0.02302409751234673	0.044424348572010997	0.017842616172415098	-0.02063959028739925	0.011498156061694896	-0.012392663448560643	-0.001453025259310136	-0.006517511279819733	0.002472139743990277	0.0002560381327168897	-0.006362293417024405	0.003741425949745218	0.000894293613517603	-0.0013321523900926707	0.0006045368223359486	0.0005595780666033797	0.0008128963858248493	-0.000741067042109042	-0.00042214088772229687	0.0005610863262973845	0.00037766300049734504	0.0004820316845155225	0.00011400455960244379	0.0006061342550406645	6.352322214032883e-05	0.0004816629341586133	0.00034771167998714196	2.7827429056445303e-05	-4.1516216231685904e-05	-2.6331499903713615e-05	-3.898387782107173e-06	-9.059430618127736e-05	-1.6858021987203284e-06	4.6536004694785315e-05	2.0923990088495754e-05	-2.586345802241439e-06	2.223532877062974e-07	8.835223938746153e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-136	-0.02764067130521804	-0.007651971464383267	-0.005713969085948132	-0.04002032607319167	-0.0078111974533377326	-0.03066654534077514	0.002055675950726308	-0.007976907340215215	0.0002558409631302856	0.004454810292138087	0.004819424416277851	0.012753458183197335	-0.00026821062186696884	0.012258009095775943	0.006195198265118482	0.008227755722166044	0.00543791855667161	0.006490045156907824	0.0015170304897504383	-0.000855333873879558	0.0031622889604339707	-0.0013583082098160293	-0.0030455444580110773	-0.0009709978029552727	0.0011771821073542175	0.0020795164457226315	0.0012592470255939883	0.0017761828802035637	-0.0017322589659821434	0.0010437708314682847	0.00021498206863176722	-0.001626420277993565	0.0002091986359087744	9.142706434229811e-05	8.895430547938327e-05	-7.332183862714623e-05	0.00015574535531743855	0.0001337263160591292	-0.0002307264848304165	-2.4713659076014883e-05	-8.42147710712236e-06	2.7012596026521183e-05	1.7120548360943152e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-138	-0.09947627427128077	-0.08289128578789551	-0.06931789912618663	-0.060137028515361464	0.002349180108078017	0.01058994570458067	-0.011361671402329538	0.02051947348119907	-0.00925783639510246	-0.001703696301174112	-0.00823837565959739	0.0048864163483997155	3.1992369067274986e-05	0.013538163119275415	-0.007742602608864691	0.0011889729940519616	0.0011744384131776226	-0.00022895256452075505	-0.0003097210167540915	-0.0009335485911533202	-0.0004215117352266176	-0.0011853809266110934	0.00023574753090267167	0.00017463044002213578	0.00025109176263169374	0.0010147854836650434	-0.001001696184733302	-0.00045011623751252427	0.0005492766574111379	-0.00038181953412820633	0.0006112536015363162	-0.0012255910168332467	-0.00010995511419633979	-0.0004600374911468854	-0.0001776355759929659	0.0001771132355300933	6.617374700424846e-05	-1.4542739784937405e-07	-4.824669174764702e-05	1.567865504846958e-05	6.087889694221197e-06	-4.849168609341027e-06	-2.318360674579486e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-139	0.1317475461345878	0.00013865641071790852	0.000419843155836362	0.017301898348791485	-0.0013523037597493691	0.0068513794523539584	0.008032033357981283	-0.006357714414029329	0.01007621156785933	-0.002491102067660361	-0.005706064802670087	0.006624175619421325	0.006885445219567189	0.0007076618705165809	0.0035436680963201084	-7.791584817659375e-05	-0.0015372208003141988	-0.0029799770500630682	-0.00044083815037327626	-0.003301118183940925	-0.0012871546139764695	-0.0023223378584569365	-0.003163766243789357	0.0010175755251997309	-0.0026625027929972284	0.004383782446666083	-0.0019062030775047092	-0.00025719884393467723	-0.0008805544916860248	-0.0008248656435036524	-0.0004861170851202893	0.0010686393164805908	0.002236478457172761	-0.0007065196495457038	-0.0006093930964816613	-0.00026530262738426095	-8.205344630928973e-05	0.0009134834985597347	0.00017962605363343144	0.00022285565112242873	0.00036052994023099116	-6.220010721222599e-05	-2.3477072315664462e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
