Eigvals	23
0.07468620381063273	0.0017593054904031951	0.0013317399118879794	0.0005663633798616905	0.0004725183278940934	0.00012547827480751262	0.00011106514539541016	6.268483178172512e-05	2.9303338333205907e-05	1.6148425839647733e-05	1.283580146135084e-05	4.983227895307839e-06	3.376031283417805e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	23
0.9432581164340645	0.02221935375531262	0.01681936444450383	0.007152952321155642	0.00596772529877202	0.0015847424974019116	0.001402710199500533	0.0007916853895176614	0.0003700899270699692	0.00020394842639883605	0.00016211125069435812	6.293625754775041e-05	4.2637980603397575e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	23	23
G1-139	-0.007701642238114112	-0.007639859685133923	0.001190158985774742	-0.004677640254896877	-0.0030328454413317955	-0.004066204189453413	0.003784095725896592	-0.002229675982462879	-0.0010947101284128269	-0.000841987771907137	0.00017059022142298992	0.00029105779341608067	1.1787884330817939e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-140	-0.02319455287562239	-0.006824407628489234	0.002667719990244822	-0.003967984172279367	-0.0046947977910691	-0.0008745876178386825	-0.003205911536058254	-0.0018378814661638443	0.0011393364652073513	-6.952372320366223e-05	0.0006047759443943426	0.00020906138536176487	-9.297068629704762e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-141	0.05772643253952489	0.004817454370293102	-0.0016448961891976047	0.0017594601547263405	-0.0025462609856733553	-0.0005809192964082364	0.0010137853890104145	-0.0009055167159621889	0.0001276256917400195	-0.001106493925519081	-0.0012964554932511701	-0.0011289595122309173	0.00025427316105839216	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-142	0.04732718483760464	0.005339213345191118	-0.0016277340277207452	-0.004105680583955502	0.0033648053603888297	-0.0015856859851661911	-0.0020560624757610117	-0.0012523357636185415	0.0032811877312769163	0.0006196157456329857	-0.0004905200159972607	0.00021280275341183387	-4.5958509931094044e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-143	-0.071034620586387	0.01920370180714494	0.0055267260524087015	-0.003800604610680355	-0.00015219376652891544	-0.0023239965841434537	-0.0032518382026541226	0.0013260365816401653	-0.0004778116397817856	-0.0007841000803358467	-6.55172596812796e-05	-5.3138989524072583e-05	-2.454479034294724e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-144	0.011066860374897972	0.006688480446985438	0.007340494489310205	-0.008064507591992781	0.008886724564669208	-0.0018265733981263545	0.0035841562633559788	0.000921741437702091	0.0010161355818089524	-3.613225040498116e-05	-0.00014304138842805903	-0.0001357096315461319	-3.817117451113887e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-187	-0.11075570768708655	-0.007859465730535834	-0.016915344050361863	-0.006310138874298058	-0.0005494910892120914	-0.0010145077917990558	-0.00036109422235455156	-0.00227817082738711	-0.0006607754724331696	0.000578862308222226	0.00018702174486533458	-7.751691781936862e-05	2.3346472351668934e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-188	-0.006222684883822994	-0.008354183942198376	0.0009927921911009	-0.001676015326323526	0.00038713446895945127	-0.0030793582341816757	0.002577596557418333	0.003021684810314478	-0.0009411045396011089	0.0017213723739957197	-0.0007434145261591341	0.00033100329321751994	0.0001468202417912694	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-189	-0.10349138947319154	-0.003312318559909317	-0.014342939785480494	0.0006167758097655749	-0.0007743631912454698	0.003519355509016261	0.0006506053284179204	0.0032576989183850575	0.0009291789441593913	-0.0004327171059488321	-0.00014701743921651813	-6.749095136146085e-05	1.5890260635268104e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-190	-0.09328768631741337	-0.0006624870447677323	0.007063358453468857	0.016825974837329064	0.0026697405393457238	-0.0041459834373800885	-0.0006174881846588388	-0.0003222036416814526	2.2923770807935753e-05	-0.00032404930579935575	-1.9870418757735035e-05	8.173570207357257e-05	-3.1934171445549234e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G1-192	-0.08524154253678637	0.020984106063258498	0.000767277436733162	0.0018377911948298962	0.002091778435550468	0.0033217110013432365	0.00223902457681294	-0.0015458885548676946	-0.00010059447416631702	0.0007452651191901047	0.00012892879505791205	0.00012338854005415086	2.404683899247465e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-213	0.06031710589013618	0.004071588573901861	-0.003489399667768353	0.0024700150340333242	-0.004374688922187696	-0.00013013838363557905	0.0010339060689545556	0.0019066775780410227	0.00012113817759624284	-0.0012358403016077429	-0.00016297474477775293	0.0012296640214382415	-7.653362022634624e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-214	0.034722241035480106	0.00508773995332435	-0.0005800204452531678	-0.003068741025997927	0.006177999114237424	0.002230388754699353	-0.0033201884909588456	8.818080092035125e-05	-0.0029166969798219045	7.576259844080154e-07	-0.00011112447514653169	-8.513962767435241e-05	-8.899856849361609e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-215	0.054862966766868415	0.005117017702973433	-0.0006102832492964526	0.00495113893315268	-0.0015745579741657482	0.0027165552153673982	0.001555377956497199	-0.0015050389993255806	0.000594885103163738	0.0011102780200851995	0.001222072114752818	0.0005190630423186841	0.00023971223160218564	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-216	0.05519597910271634	0.00511463475613692	-0.0031910572650404355	-0.0009807537418794515	-0.002442390079797062	-0.0005618334961456405	-0.0010079750396330734	-0.00041004360851731224	-0.0004694277470408979	-0.0009697486677293717	0.0009373244344333572	4.015483994118425e-05	0.00012695182577559356	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-217	0.05960938245882851	0.0045644016949676815	-0.002059637261665621	0.002637891498907633	-0.004299939210088675	0.0011248140059658695	0.0014098269652448334	-0.00026043920502239593	-0.0004925600951887347	0.001207127384264191	-0.0012138616775688243	-0.0002479316596323609	-0.0002995850117651159	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-218	0.06405223991040673	0.004711011369435298	-0.004073822319894015	0.0002752942319383964	-0.005027673457477524	-0.0016390857399749038	-5.6896624954852265e-05	0.001239424859146327	-0.001070080770889145	0.0005598318585796607	0.0013358066988393895	-0.0003902151997717445	-0.0001594365640497036	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-219	0.032247290867115704	-0.008061693819292977	-0.0009739027212445642	0.0051773293606735705	0.002706135319895819	-0.0005873575224824461	-0.002485803496667679	-0.0017501486362232004	-0.00029358935254693687	0.0010390034723681775	-0.0004660202041848499	-0.00022187554210654296	-1.2530699502065768e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-220	0.022315440299204407	-0.01053608457421587	0.0008728179533244989	0.0023956121159599644	0.007822848945987807	0.001177566128765352	0.0023127898051832807	0.0007932583999669415	0.0005821968088100942	-0.000635182540194053	0.0016418517574778534	-0.000779124162592585	-0.00012688965964422635	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-221	-0.039024328827078104	-0.010074436813741471	0.024663643545186263	-0.00422025056417865	-0.004246075055824098	0.003109243903191523	-0.001099604055401674	0.0007854197262739321	-0.0002268567541995334	0.00046145837055803146	0.0001794245631070057	-1.0969468432934e-06	5.7257494251542956e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-222	0.029516553660996692	-0.011256902036214553	-0.0005236522121935808	0.0006567187946540849	0.007854801979358873	0.0031487288072696244	-0.0003729825202245586	-0.0013783484765201443	-0.0006253778466549083	-0.0011532628912328724	-0.0009385090451510423	0.0007132129245792371	-3.4889844572562186e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-223	-0.024626242611542996	-0.004563629587485921	0.003679234840998425	0.00032681991206851295	-0.008604078529212866	0.0026739629725323903	0.0012971386568365493	-0.00045941076185979947	0.0007191708070087119	-0.000709012068784942	-0.0006114553810190915	-0.0004301478316091276	-6.325262946701918e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G2-224	0.03562072029326491	-0.006553880661627357	-0.00473153474343334	0.0009414948684431317	0.0003573867654212666	-0.0006060946214160413	-0.0036224584443018833	0.0027949795272230334	0.0008358067191582577	0.0002544783537802351	1.9857949886473523e-06	-0.00013279732311326	0.0001298120424143265	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
